eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
0.6902      333.9540      396.3086      62.3546      503.7590      169.8050      98.1714      107.4504
0.6912      333.9870      396.3359      62.3489      503.7090      169.7220      98.1399      107.3731
0.6912      334.0420      396.2440      62.2020      503.7770      169.7350      98.0463      107.5330
0.6922      334.0420      396.3175      62.2755      503.7760      169.7340      98.0950      107.4585
0.6931      334.0240      396.3363      62.3123      503.7790      169.7550      98.1265      107.4427
0.6931      334.0380      396.3906      62.3526      503.7850      169.7470      98.1507      107.3944
0.6941      334.0900      396.3178      62.2278      503.7740      169.6840      98.0465      107.4562
0.6951      334.1160      396.2812      62.1652      503.8340      169.7180      98.0161      107.5528
0.6961      334.1120      396.3911      62.2791      503.8610      169.7490      98.1024      107.4699
0.6961      334.1380      396.3087      62.1707      503.9200      169.7820      98.0411      107.6113
0.6971      334.1740      396.3081      62.1341      503.8940      169.7200      97.9961      107.5859
0.6971      334.1890      396.2900      62.1010      503.8690      169.6800      97.9607      107.5790
0.6981      334.2110      396.3357      62.1247      503.9300      169.7190      97.9895      107.5943
0.6981      334.2190      396.3455      62.1265      503.9510      169.7320      97.9950      107.6055
0.6991      334.2400      396.3539      62.1139      503.9360      169.6960      97.9746      107.5821
0.7001      334.2740      396.2904      62.0164      503.9490      169.6750      97.9026      107.6586
0.7011      334.2770      396.4274      62.1504      503.8880      169.6110      97.9706      107.4606
0.7011      334.2960      396.4005      62.1045      503.9610      169.6650      97.9580      107.5605
0.7021      334.3210      396.3173      61.9963      504.0260      169.7050      97.8992      107.7087
0.7031      334.3430      396.2896      61.9466      504.0550      169.7120      97.8684      107.7654
0.7041      334.3620      396.3636      62.0016      504.0550      169.6930      97.8987      107.6914
0.7041      334.3950      396.3545      61.9595      504.0100      169.6150      97.8447      107.6555
0.7051      334.4320      396.2535      61.8215      504.0970      169.6650      97.7693      107.8435
0.7051      334.4020      396.3541      61.9521      504.1090      169.7070      97.8704      107.7549
0.7061      334.4240      396.3540      61.9300      504.0970      169.6730      97.8443      107.7430
0.7071      334.4790      396.2805      61.8015      504.1140      169.6350      97.7460      107.8335
0.7080      334.4760      396.4006      61.9246      504.0830      169.6070      97.8187      107.6824
0.7080      334.4870      396.3729      61.8859      504.1590      169.6720      97.8146      107.7861
0.7090      334.5130      396.3272      61.8142      504.1960      169.6830      97.7705      107.8688
0.7100      334.5750      396.3268      61.7518      504.2200      169.6450      97.7162      107.8932
0.7100      334.5600      396.3265      61.7665      504.2230      169.6630      97.7320      107.8965
0.7110      334.5600      396.3357      61.7757      504.2240      169.6640      97.7385      107.8883
0.7120      334.5930      396.3630      61.7700      504.2460      169.6530      97.7310      107.8830
0.7120      334.6120      396.3180      61.7060      504.2980      169.6860      97.6993      107.9800
0.7130      334.6260      396.3632      61.7372      504.2770      169.6510      97.7085      107.9138
0.7140      334.6630      396.4183      61.7553      504.2720      169.6090      97.7065      107.8537
0.7140      334.6480      396.3079      61.6599      504.2540      169.6060      97.6419      107.9461
0.7150      334.6740      396.2529      61.5789      504.3390      169.6650      97.6076      108.0861
0.7160      334.6920      396.3355      61.6435      504.3610      169.6690      97.6520      108.0255
0.7160      334.7070      396.3449      61.6379      504.3880      169.6810      97.6523      108.0431
0.7170      334.7480      396.3637      61.6157      504.4020      169.6540      97.6285      108.0383
0.7180      334.7660      396.2992      61.5332      504.4020      169.6360      97.5675      108.1028
0.7190      334.7880      396.3450      61.5570      504.3920      169.6040      97.5727      108.0470
0.7190      334.7730      396.3172      61.5442      504.4510      169.6780      97.5888      108.1338
0.7200      334.8320      396.2528      61.4208      504.4550      169.6230      97.4882      108.2022
0.7200      334.8360      396.2991      61.4631      504.4610      169.6250      97.5171      108.1619
0.7210      334.8430      396.4185      61.5755      504.4400      169.5970      97.5827      108.0215
0.7219      334.8870      396.2987      61.4117      504.5120      169.6250      97.4828      108.2133
0.7229      334.8950      396.4004      61.5054      504.5280      169.6330      97.5479      108.1276
0.7229      334.9020      396.3173      61.4153      504.5750      169.6730      97.5012      108.2577
0.7239      334.9390      396.3178      61.3788      504.6030      169.6640      97.4739      108.2852
0.7239      334.9610      396.3085      61.3475      504.6090      169.6480      97.4477      108.3005
0.7249      334.9570      396.3449      61.3879      504.6500      169.6930      97.4896      108.3051
0.7259      334.9830      396.4369      61.4539      504.6140      169.6310      97.5129      108.1771
0.7269      334.9940      396.3361      61.3421      504.6220      169.6280      97.4374      108.2859
0.7269      335.0230      396.3172      61.2942      504.6070      169.5840      97.3908      108.2898
0.7279      335.0230      396.3539      61.3309      504.6240      169.6010      97.4209      108.2701
0.7289      335.0200      396.3179      61.2979      504.6410      169.6210      97.4056      108.3231
0.7289      335.0530      396.2993      61.2463      504.7020      169.6490      97.3805      108.4027
0.7299      335.1010      396.3089      61.2079      504.7460      169.6450      97.3536      108.4371
0.7309      335.0890      396.2896      61.2006      504.7510      169.6620      97.3544      108.4614
0.7309      335.1080      396.3636      61.2556      504.7550      169.6470      97.3861      108.3914
0.7319      335.1190      396.3175      61.1985      504.7770      169.6580      97.3517      108.4595
0.7329      335.1440      396.2619      61.1179      504.7820      169.6380      97.2913      108.5201
0.7329      335.1560      396.3823      61.2263      504.7820      169.6260      97.3595      108.3997
0.7339      335.1890      396.4188      61.2298      504.7410      169.5520      97.3372      108.3222
0.7339      335.2180      396.2716      61.0536      504.8050      169.5870      97.2314      108.5334
0.7349      335.2400      396.4092      61.1692      504.7990      169.5590      97.2991      108.3898
0.7358      335.2070      396.2805      61.0735      504.8620      169.6550      97.2673      108.5815
0.7368      335.2730      396.3723      61.0993      504.8820      169.6090      97.2692      108.5097
0.7368      335.2550      396.3819      61.1269      504.8880      169.6330      97.2956      108.5061
0.7378      335.2880      396.3266      61.0386      504.9120      169.6240      97.2337      108.5854
0.7378      335.3100      396.3176      61.0076      504.9490      169.6390      97.2181      108.6314
0.7388      335.3250      396.3270      61.0020      504.9750      169.6500      97.2180      108.6480
0.7398      335.3250      396.3729      61.0479      504.9860      169.6610      97.2523      108.6131
0.7408      335.3720      396.2437      60.8717      504.9670      169.5950      97.1128      108.7233
0.7408      335.3510      396.3363      60.9853      504.9540      169.6030      97.1912      108.6177
0.7418      335.3800      396.4096      61.0296      504.9770      169.5970      97.2187      108.5674
0.7428      335.3940      396.3170      60.9230      505.0220      169.6280      97.1580      108.7050
0.7428      335.4240      396.2900      60.8660      505.0630      169.6390      97.1237      108.7730
0.7438      335.4420      396.2895      60.8475      505.0910      169.6490      97.1147      108.8015
0.7448      335.4460      396.3636      60.9176      505.0610      169.6150      97.1501      108.6974
0.7448      335.4750      396.3815      60.9065      505.1040      169.6290      97.1473      108.7225
0.7458      335.4530      396.2989      60.8459      505.1650      169.7120      97.1346      108.8661
0.7468      335.5090      396.2352      60.7262      505.2100      169.7010      97.0511      108.9748
0.7468      335.5490      396.4278      60.8788      505.1070      169.5580      97.1052      108.6792
0.7478      335.5090      396.3179      60.8089      505.1350      169.6260      97.0813      108.8171
0.7488      335.5270      396.3362      60.8092      505.1840      169.6570      97.0918      108.8478
0.7498      335.5450      396.2714      60.7264      505.2560      169.7110      97.0546      108.9846
0.7498      335.6000      396.3724      60.7724      505.2540      169.6540      97.0663      108.8816
0.7507      335.5780      396.2711      60.6931      505.2830      169.7050      97.0304      109.0119
0.7517      335.6260      396.3450      60.7190      505.2720      169.6460      97.0280      108.9270
0.7517      335.6220      396.3539      60.7319      505.2950      169.6730      97.0456      108.9411
0.7527      335.6330      396.3263      60.6933      505.3520      169.7190      97.0352      109.0257
0.7527      335.6520      396.2716      60.6196      505.3560      169.7040      96.9811      109.0844
0.7537      335.6630      396.2900      60.6270      505.3660      169.7030      96.9857      109.0760
0.7547      335.6700      396.3539      60.6839      505.3310      169.6610      97.0096      108.9771
0.7547      335.6560      396.3088      60.6528      505.3730      169.7170      97.0075      109.0642
0.7557      335.6920      396.2714      60.5794      505.4390      169.7470      96.9686      109.1676
0.7567      335.7250      396.2896      60.5646      505.4120      169.6870      96.9387      109.1224
0.7567      335.7690      396.2988      60.5298      505.4610      169.6920      96.9172      109.1622
0.7577      335.7620      396.3084      60.5464      505.4410      169.6790      96.9239      109.1326
0.7587      335.7290      396.2347      60.5057      505.5070      169.7780      96.9298      109.2723
0.7587      335.8060      396.3081      60.5021      505.4890      169.6830      96.8957      109.1809
0.7597      335.7950      396.3265      60.5315      505.5240      169.7290      96.9307      109.1975
0.7607      335.7950      396.2713      60.4763      505.5370      169.7420      96.8982      109.2657
0.7607      335.8250      396.3729      60.5479      505.4960      169.6710      96.9223      109.1231
0.7617      335.8580      396.2628      60.4048      505.5350      169.6770      96.8289      109.2722
0.7627      335.8540      396.3635      60.5095      505.5820      169.7280      96.9157      109.2185
0.7627      335.8650      396.2808      60.4158      505.6260      169.7610      96.8642      109.3452
0.7637      335.8760      396.3358      60.4598      505.6110      169.7350      96.8849      109.2752
0.7646      335.9270      396.4181      60.4911      505.6400      169.7130      96.8984      109.2219
0.7646      335.9020      396.3271      60.4251      505.6660      169.7640      96.8714      109.3389
0.7656      335.9420      396.3357      60.3937      505.6980      169.7560      96.8478      109.3623
0.7666      335.9240      396.3729      60.4489      505.6970      169.7730      96.8903      109.3241
0.7676      335.9500      396.3088      60.3588      505.7160      169.7660      96.8279      109.4072
0.7676      335.9790      396.2902      60.3112      505.7550      169.7760      96.7995      109.4648
0.7686      335.9720      396.3821      60.4101      505.7360      169.7640      96.8614      109.3539
0.7686      336.0080      396.3999      60.3919      505.7570      169.7490      96.8443      109.3571
0.7696      336.0380      396.2717      60.2337      505.8350      169.7970      96.7548      109.5633
0.7706      336.0600      396.2995      60.2395      505.8000      169.7400      96.7397      109.5005
0.7706      336.0820      396.3912      60.3092      505.8140      169.7320      96.7835      109.4228
0.7716      336.0930      396.3085      60.2155      505.8680      169.7750      96.7353      109.5595
0.7726      336.0710      396.3178      60.2468      505.8830      169.8120      96.7685      109.5652
0.7736      336.1190      396.3270      60.2080      505.9160      169.7970      96.7377      109.5890
0.7746      336.1190      396.3637      60.2447      505.9010      169.7820      96.7571      109.5373
0.7746      336.1220      396.3634      60.2414      505.8970      169.7750      96.7526      109.5336
0.7756      336.1290      396.3538      60.2248      505.9260      169.7970      96.7489      109.5722
0.7766      336.1440      396.3449      60.2009      505.9480      169.8040      96.7353      109.6031
0.7766      336.1700      396.2715      60.1015      506.0270      169.8570      96.6867      109.7555
0.7776      336.1660      396.3447      60.1787      506.0150      169.8490      96.7355      109.6703
0.7776      336.2000      396.3363      60.1363      506.0530      169.8530      96.7085      109.7167
0.7786      336.2100      396.2988      60.0888      506.0760      169.8660      96.6812      109.7772
0.7795      336.2290      396.3453      60.1163      506.0850      169.8560      96.6962      109.7397
0.7805      336.2400      396.2442      60.0042      506.1250      169.8850      96.6311      109.8808
0.7805      336.2250      396.3174      60.0924      506.1100      169.8850      96.6899      109.7926
0.7815      336.2660      396.2994      60.0334      506.1350      169.8690      96.6453      109.8356
0.7825      336.2840      396.3911      60.1071      506.1510      169.8670      96.6937      109.7599
0.7835      336.2770      396.3637      60.0867      506.1660      169.8890      96.6875      109.8023
0.7835      336.3280      396.3357      60.0077      506.2110      169.8830      96.6328      109.8753
0.7845      336.3170      396.3542      60.0372      506.2240      169.9070      96.6605      109.8698
0.7845      336.3360      396.3639      60.0279      506.2050      169.8690      96.6416      109.8411
0.7855      336.3650      396.2903      59.9253      506.2570      169.8920      96.5809      109.9667
0.7865      336.3570      396.2988      59.9418      506.2780      169.9210      96.6015      109.9792
0.7865      336.3910      396.3639      59.9729      506.2880      169.8970      96.6143      109.9241
0.7875      336.3430      396.3452      60.0022      506.2690      169.9260      96.6435      109.9238
0.7885      336.3940      396.2989      59.9049      506.2550      169.8610      96.5569      109.9561
0.7885      336.4240      396.2902      59.8662      506.3290      169.9050      96.5458      110.0388
0.7895      336.4270      396.3446      59.9176      506.3300      169.9030      96.5794      109.9854
0.7905      336.4350      396.3272      59.8922      506.3870      169.9520      96.5788      110.0598
0.7915      336.4420      396.3176      59.8756      506.3840      169.9420      96.5644      110.0664
0.7915      336.4900      396.3176      59.8276      506.4130      169.9230      96.5261      110.0954
0.7925      336.4900      396.4094      59.9194      506.4290      169.9390      96.5926      110.0196
0.7925      336.5040      396.3539      59.8499      506.4540      169.9500      96.5499      110.1001
0.7934      336.4900      396.2717      59.7817      506.5050      170.0150      96.5261      110.2333
0.7944      336.5340      396.2442      59.7102      506.5270      169.9930      96.4711      110.2828
0.7944      336.5080      396.2804      59.7724      506.5090      170.0010      96.5153      110.2286
0.7954      336.5340      396.2717      59.7377      506.5740      170.0400      96.5051      110.3023
0.7964      336.5710      396.2718      59.7008      506.5840      170.0130      96.4715      110.3122
0.7964      336.5630      396.3447      59.7817      506.6190      170.0560      96.5398      110.2743
0.7974      336.5890      396.2992      59.7102      506.6420      170.0530      96.4911      110.3428
0.7984      336.6040      396.3454      59.7414      506.6360      170.0320      96.5049      110.2906
0.7994      336.6110      396.2991      59.6881      506.6570      170.0460      96.4741      110.3579
0.7994      336.6440      396.2438      59.5998      506.6860      170.0420      96.4139      110.4422
0.8004      336.6220      396.3450      59.7230      506.7150      170.0930      96.5130      110.3700
0.8014      336.6370      396.4187      59.7817      506.6850      170.0480      96.5371      110.2663
0.8014      336.6590      396.2531      59.5941      506.7040      170.0450      96.4111      110.4509
0.8024      336.6550      396.2712      59.6162      506.7450      170.0900      96.4408      110.4738
0.8034      336.6770      396.3266      59.6496      506.7440      170.0670      96.4554      110.4174
0.8044      336.6850      396.3547      59.6697      506.7990      170.1140      96.4845      110.4443
0.8044      336.6700      396.4004      59.7304      506.8290      170.1590      96.5399      110.4286
0.8054      336.7100      396.2988      59.5888      506.8500      170.1400      96.4392      110.5512
0.8064      336.7330      396.2996      59.5666      506.8540      170.1210      96.4181      110.5544
0.8064      336.7620      396.4372      59.6752      506.8590      170.0970      96.4825      110.4218
0.8073      336.7510      396.3546      59.6036      506.8950      170.1440      96.4504      110.5404
0.8083      336.7510      396.3087      59.5577      506.9170      170.1660      96.4271      110.6083
0.8083      336.7950      396.2716      59.4766      506.8920      170.0970      96.3501      110.6204
0.8093      336.7840      396.2625      59.4785      506.9210      170.1370      96.3647      110.6585
0.8103      336.8100      396.3086      59.4986      506.9400      170.1300      96.3757      110.6314
0.8113      336.7990      396.2811      59.4821      506.9910      170.1920      96.3854      110.7099
0.8113      336.8280      396.2809      59.4529      507.0300      170.2020      96.3693      110.7491
0.8123      336.8320      396.2905      59.4585      507.0600      170.2280      96.3817      110.7695
0.8133      336.8430      396.2995      59.4565      507.0890      170.2460      96.3863      110.7895
0.8133      336.8610      396.2899      59.4289      507.0870      170.2260      96.3613      110.7971
0.8143      336.8760      396.3177      59.4417      507.1090      170.2330      96.3721      110.7913
0.8153      336.8680      396.2987      59.4307      507.1290      170.2610      96.3741      110.8303
0.8153      336.9120      396.2987      59.3867      507.1750      170.2630      96.3455      110.8763
0.8163      336.9010      396.3631      59.4621      507.1580      170.2570      96.3937      110.7949
0.8173      336.9350      396.3639      59.4289      507.1610      170.2260      96.3613      110.7971
0.8173      336.9120      396.2987      59.3867      507.2120      170.3000      96.3578      110.9133
0.8183      336.9600      396.3722      59.4122      507.2290      170.2690      96.3645      110.8568
0.8193      336.9710      396.2714      59.3004      507.2580      170.2870      96.2959      110.9866
0.8193      336.9600      396.3355      59.3755      507.2810      170.3210      96.3573      110.9455
0.8203      336.9970      396.3451      59.3481      507.2500      170.2530      96.3164      110.9049
0.8213      336.9570      396.3454      59.3884      507.2710      170.3140      96.3636      110.9256
0.8213      337.0080      396.3083      59.3003      507.3060      170.2980      96.2995      110.9977
0.8222      337.0380      396.3546      59.3166      507.3290      170.2910      96.3081      110.9744
0.8232      337.0380      396.3179      59.2799      507.3350      170.2970      96.2856      111.0171
0.8232      337.0340      396.3268      59.2928      507.3610      170.3270      96.3042      111.0342
0.8242      337.0590      396.2620      59.2030      507.4260      170.3670      96.2577      111.1640
0.8252      337.0450      396.2811      59.2361      507.4470      170.4020      96.2914      111.1659
0.8252      337.0780      396.2993      59.2213      507.4750      170.3970      96.2799      111.1757
0.8262      337.0740      396.2898      59.2158      507.5010      170.4270      96.2862      111.2112
0.8272      337.0930      396.2995      59.2065      507.5130      170.4200      96.2777      111.2135
0.8272      337.0780      396.3176      59.2396      507.5160      170.4380      96.3057      111.1984
0.8282      337.1370      396.3363      59.1993      507.5360      170.3990      96.2659      111.1997
0.8292      337.1220      396.3453      59.2233      507.4870      170.3650      96.2705      111.1417
0.8292      337.1150      396.2810      59.1660      507.5810      170.4660      96.2660      111.3000
0.8302      337.1550      396.3726      59.2176      507.5480      170.3930      96.2761      111.1754
0.8312      337.1440      396.3451      59.2011      507.6130      170.4690      96.2904      111.2679
0.8312      337.1480      396.3087      59.1607      507.6560      170.5080      96.2765      111.3473
0.8322      337.1660      396.3541      59.1881      507.6560      170.4900      96.2887      111.3019
0.8332      337.1700      396.2717      59.1017      507.6930      170.5230      96.2421      111.4213
0.8332      337.1950      396.3448      59.1498      507.6960      170.5010      96.2669      111.3512
0.8342      337.2030      396.3362      59.1332      507.7050      170.5020      96.2561      111.3688
0.8352      337.2210      396.2714      59.0504      507.7020      170.4810      96.1939      111.4306
0.8361      337.2360      396.3084      59.0724      507.7040      170.4680      96.2043      111.3956
0.8361      337.2170      396.3721      59.1551      507.7370      170.5200      96.2767      111.3649
0.8371      337.2360      396.2808      59.0448      507.7690      170.5330      96.2075      111.4882
0.8381      337.2540      396.2804      59.0264      507.8280      170.5740      96.2089      111.5476
0.8391      337.2800      396.3452      59.0652      507.8540      170.5740      96.2348      111.5088
0.8391      337.2870      396.2989      59.0119      507.8730      170.5860      96.2033      111.5741
0.8401      337.2730      396.3547      59.0817      507.8950      170.6220      96.2618      111.5403
0.8401      337.2950      396.2903      58.9953      507.8960      170.6010      96.1972      111.6057
0.8411      337.3090      396.3538      59.0448      507.9070      170.5980      96.2292      111.5532
0.8421      337.3320      396.3363      59.0043      507.9100      170.5780      96.1955      111.5737
0.8431      337.3020      396.3175      59.0155      507.9260      170.6240      96.2183      111.6085
0.8431      337.3390      396.2811      58.9421      507.9730      170.6340      96.1727      111.6919
0.8441      337.3430      396.2628      58.9198      507.9930      170.6500      96.1632      111.7302
0.8451      337.3570      396.3266      58.9696      508.0150      170.6580      96.1991      111.6884
0.8451      337.3870      396.3455      58.9585      508.0370      170.6500      96.1890      111.6915
0.8461      337.3830      396.2533      58.8703      508.0890      170.7060      96.1489      111.8357
0.8471      337.3980      396.3362      58.9382      508.0790      170.6810      96.1858      111.7428
0.8481      337.3900      396.3264      58.9364      508.1040      170.7140      96.1956      111.7776
0.8481      337.4050      396.2899      58.8849      508.1580      170.7530      96.1743      111.8681
0.8491      337.3870      396.3363      58.9493      508.1450      170.7580      96.2189      111.8087
0.8491      337.4200      396.2442      58.8242      508.1590      170.7390      96.1291      111.9148
0.8501      337.4270      396.2349      58.8079      508.1670      170.7400      96.1186      111.9321
0.8501      337.4710      396.2530      58.7820      508.2060      170.7350      96.0997      111.9530
0.8510      337.4600      396.3083      58.8483      508.2050      170.7450      96.1472      111.8967
0.8520      337.4600      396.2714      58.8114      508.2890      170.8290      96.1506      112.0176
0.8530      337.4640      396.3361      58.8721      508.2720      170.8080      96.1841      111.9359
0.8530      337.5040      396.3267      58.8227      508.2700      170.7660      96.1371      111.9433
0.8540      337.5370      396.4090      58.8720      508.3140      170.7770      96.1737      111.9050
0.8550      337.4640      396.3086      58.8446      508.3400      170.8760      96.1884      112.0314
0.8550      337.5190      396.2258      58.7068      508.3950      170.8760      96.0965      112.1692
0.8560      337.5110      396.2987      58.7877      508.3540      170.8430      96.1395      112.0553
0.8570      337.5190      396.3085      58.7895      508.3690      170.8500      96.1430      112.0605
0.8570      337.5630      396.2899      58.7269      508.3940      170.8310      96.0949      112.1041
0.8580      337.5560      396.3177      58.7617      508.4030      170.8470      96.1235      112.0853
0.8580      337.5520      396.2531      58.7011      508.4650      170.9130      96.1051      112.2119
0.8590      337.6000      396.2351      58.6351      508.5170      170.9170      96.0624      112.2819
0.8600      337.5560      396.3912      58.8352      508.4500      170.8940      96.1881      112.0588
0.8600      337.5920      396.3264      58.7344      508.5160      170.9240      96.1309      112.1896
0.8610      337.6140      396.3079      58.6939      508.5500      170.9360      96.1079      112.2421
0.8620      337.6000      396.3637      58.7637      508.5360      170.9360      96.1545      112.1723
0.8620      337.6030      396.3998      58.7968      508.5600      170.9570      96.1835      112.1602
0.8630      337.6140      396.3537      58.7397      508.5640      170.9500      96.1431      112.2103
0.8640      337.6510      396.3174      58.6664      508.6130      170.9620      96.0983      112.2956
0.8640      337.6660      396.3360      58.6700      508.6530      170.9870      96.1090      112.3170
0.8649      337.6580      396.2987      58.6407      508.6400      170.9820      96.0878      112.3413
0.8659      337.6730      396.3173      58.6443      508.6680      170.9950      96.0945      112.3507
0.8659      337.6810      396.2261      58.5451      508.6900      171.0090      96.0331      112.4639
0.8669      337.6330      396.2901      58.6571      508.7510      171.1180      96.1441      112.4609
0.8679      337.6660      396.2809      58.6149      508.8020      171.1360      96.1219      112.5211
0.8689      337.6580      396.2803      58.6223      508.7860      171.1280      96.1242      112.5057
0.8699      337.7210      396.2166      58.4956      508.8230      171.1020      96.0311      112.6064
0.8699      337.7210      396.2533      58.5323      508.8220      171.1010      96.0552      112.5687
0.8709      337.7140      396.2258      58.5118      508.8620      171.1480      96.0572      112.6362
0.8709      337.7100      396.2530      58.5430      508.9030      171.1930      96.0930      112.6500
0.8719      337.7540      396.2531      58.4991      508.9240      171.1700      96.0561      112.6709
0.8729      337.7540      396.2623      58.5083      508.9420      171.1880      96.0682      112.6797
0.8739      337.7470      396.3362      58.5892      508.9270      171.1800      96.1195      112.5908
0.8739      337.7840      396.2904      58.5064      508.9650      171.1810      96.0646      112.6746
0.8749      337.7430      396.2257      58.4827      509.0190      171.2760      96.0805      112.7933
0.8759      337.7690      396.2809      58.5119      509.0000      171.2310      96.0849      112.7191
0.8769      337.7950      396.3178      58.5228      509.0240      171.2290      96.0915      112.7062
0.8769      337.7950      396.3545      58.5595      509.0020      171.2070      96.1087      112.6475
0.8779      337.7950      396.3545      58.5595      509.0830      171.2880      96.1357      112.7285
0.8779      337.8050      396.2344      58.4294      509.1450      171.3400      96.0663      112.9106
0.8788      337.8050      396.3263      58.5213      509.1220      171.3170      96.1199      112.7957
0.8798      337.8240      396.3452      58.5212      509.1290      171.3050      96.1158      112.7838
0.8798      337.8280      396.2904      58.4624      509.1510      171.3230      96.0826      112.8606
0.8808      337.8310      396.2621      58.4311      509.2220      171.3910      96.0844      112.9599
0.8818      337.8310      396.3172      58.4862      509.2140      171.3830      96.1185      112.8968
0.8818      337.8570      396.3174      58.4604      509.2600      171.4030      96.1079      112.9426
0.8828      337.8530      396.3447      58.4917      509.2250      171.3720      96.1185      112.8803
0.8838      337.8970      396.2987      58.4017      509.2610      171.3640      96.0558      112.9623
0.8838      337.8860      396.2437      58.3577      509.3110      171.4250      96.0468      113.0673
0.8848      337.8760      396.3547      58.4787      509.3470      171.4710      96.1428      112.9923
0.8858      337.8790      396.4003      58.5213      509.3790      171.5000      96.1809      112.9787
0.8868      337.8760      396.2077      58.3317      509.3840      171.5080      96.0571      113.1763
0.8868      337.8970      396.3263      58.4293      509.3740      171.4770      96.1119      113.0477
0.8878      337.9080      396.3354      58.4274      509.4140      171.5060      96.1203      113.0786
0.8878      337.9310      396.3455      58.4145      509.4340      171.5030      96.1107      113.0885
0.8888      337.9420      396.2903      58.3483      509.4650      171.5230      96.0732      113.1747
0.8898      337.9530      396.3361      58.3831      509.4270      171.4740      96.0801      113.0909
0.8908      337.9200      396.3088      58.3888      509.4130      171.4930      96.0902      113.1042
0.8908      337.9600      396.2993      58.3393      509.4820      171.5220      96.0669      113.1827
0.8918      337.9600      396.2902      58.3302      509.5440      171.5840      96.0815      113.2538
0.8918      337.9530      396.3912      58.4382      509.5380      171.5850      96.1538      113.1468
0.8928      337.9560      396.3725      58.4165      509.5800      171.6240      96.1523      113.2075
0.8937      337.9670      396.2806      58.3136      509.5570      171.5900      96.0724      113.2764
0.8937      338.0190      396.2625      58.2435      509.6110      171.5920      96.0263      113.3485
0.8947      337.9820      396.3268      58.3448      509.6510      171.6690      96.1195      113.3242
0.8957      337.9750      396.2352      58.2602      509.6430      171.6680      96.0628      113.4078
0.8957      338.0080      396.2993      58.2913      509.6230      171.6150      96.0659      113.3237
0.8967      337.9970      396.2718      58.2748      509.6350      171.6380      96.0625      113.3632
0.8977      338.0190      396.3544      58.3354      509.6560      171.6370      96.1026      113.3016
0.8977      338.0300      396.3819      58.3519      509.7260      171.6960      96.1333      113.3441
0.8987      338.0370      396.2991      58.2621      509.7480      171.7110      96.0784      113.4489
0.8997      338.0550      396.2619      58.2069      509.7850      171.7300      96.0479      113.5231
0.9007      338.0550      396.3170      58.2620      509.7670      171.7120      96.0787      113.4500
0.9007      338.0330      396.2897      58.2567      509.8260      171.7930      96.1021      113.5363
0.9017      338.0630      396.2717      58.2087      509.8820      171.8190      96.0788      113.6103
0.9027      338.0850      396.2991      58.2141      509.8900      171.8050      96.0777      113.5909
0.9027      338.1000      396.3086      58.2086      509.8380      171.7380      96.0517      113.5294
0.9037      338.0780      396.2995      58.2215      509.8390      171.7610      96.0680      113.5395
0.9047      338.0550      396.2711      58.2161      509.9030      171.8480      96.0934      113.6319
0.9047      338.0550      396.3446      58.2896      509.9240      171.8690      96.1494      113.5794
0.9057      338.0850      396.2808      58.1958      509.9860      171.9010      96.0975      113.7052
0.9067      338.0850      396.2164      58.1314      510.0080      171.9230      96.0619      113.7916
0.9076      338.1070      396.2717      58.1647      510.0250      171.9180      96.0825      113.7533
0.9076      338.1360      396.2988      58.1628      510.0510      171.9150      96.0802      113.7522
0.9086      338.1400      396.3634      58.2234      510.0630      171.9230      96.1233      113.6996
0.9096      338.1550      396.4188      58.2638      510.0730      171.9180      96.1485      113.6542
0.9096      338.1400      396.3083      58.1683      510.1300      171.9900      96.1089      113.8217
0.9106      338.1700      396.3088      58.1388      510.0680      171.8980      96.0585      113.7592
0.9116      338.1800      396.3356      58.1556      510.1150      171.9350      96.0821      113.7794
0.9116      338.1700      396.2720      58.1020      510.1880      172.0180      96.0740      113.9160
0.9126      338.1700      396.2720      58.1020      510.2370      172.0670      96.0903      113.9650
0.9136      338.1800      396.2254      58.0454      510.2440      172.0640      96.0516      114.0186
0.9136      338.1990      396.3177      58.1187      510.2490      172.0500      96.0958      113.9313
0.9146      338.1880      396.3913      58.2033      510.2400      172.0520      96.1529      113.8487
0.9156      338.1550      396.2902      58.1352      510.3230      172.1680      96.1461      114.0328
0.9156      338.2020      396.2068      58.0048      510.3380      172.1360      96.0485      114.1312
0.9166      338.1800      396.3356      58.1556      510.3230      172.1430      96.1514      113.9874
0.9176      338.2210      396.2809      58.0599      510.3580      172.1370      96.0856      114.0771
0.9176      338.2250      396.2352      58.0102      510.3920      172.1670      96.0625      114.1568
0.9186      338.2140      396.2445      58.0305      510.4170      172.2030      96.0880      114.1725
0.9196      338.2060      396.2714      58.0654      510.4640      172.2580      96.1296      114.1926
0.9196      338.2470      396.2718      58.0248      510.4930      172.2460      96.0985      114.2212
0.9206      338.2430      396.3267      58.0837      510.4770      172.2340      96.1338      114.1503
0.9206      338.2280      396.2161      57.9881      510.5480      172.3200      96.0987      114.3319
0.9215      338.2650      396.2809      58.0159      510.5530      172.2880      96.1066      114.2721
0.9225      338.2580      396.2902      58.0322      510.5720      172.3140      96.1261      114.2818
0.9225      338.2690      396.2536      57.9846      510.5750      172.3060      96.0917      114.3214
0.9235      338.2690      396.2904      58.0214      510.5920      172.3230      96.1219      114.3016
0.9245      338.2720      396.2897      58.0177      510.6650      172.3930      96.1428      114.3753
