eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
-2.3202      295.6220      400.0730      104.4510      329.1307      33.5087      80.8036      -70.9423
-2.3212      295.6520      400.0920      104.4400      329.1110      33.4590      80.7797      -70.9810
-2.3212      295.6630      400.0460      104.3830      329.1414      33.4784      80.7481      -70.9046
-2.3222      295.6370      400.1100      104.4730      329.1239      33.4869      80.8110      -70.9861
-2.3232      295.6300      400.0370      104.4070      329.1050      33.4750      80.7630      -70.9320
-2.3232      295.6330      400.0360      104.4030      329.0972      33.4642      80.7567      -70.9388
-2.3242      295.5890      400.0640      104.4750      329.0932      33.5042      80.8181      -70.9708
-2.3252      295.6080      400.1290      104.5210      329.0767      33.4687      80.8369      -71.0523
-2.3252      295.5820      400.0280      104.4460      329.0836      33.5016      80.7979      -70.9444
-2.3262      295.5630      400.0450      104.4820      329.0813      33.5183      80.8274      -70.9637
-2.3272      295.5560      399.9810      104.4250      329.1086      33.5526      80.8009      -70.8724
-2.3282      295.5340      400.0730      104.5390      329.0620      33.5280      80.8687      -71.0110
-2.3282      295.5120      400.0280      104.5160      329.0514      33.5394      80.8571      -70.9766
-2.3292      295.5230      400.0550      104.5320      329.0772      33.5542      80.8727      -70.9778
-2.3302      295.5230      400.1010      104.5780      329.0198      33.4968      80.8843      -71.0812
-2.3302      295.5340      400.0090      104.4750      329.0321      33.4981      80.8160      -70.9769
-2.3312      295.5160      400.1110      104.5950      328.9913      33.4753      80.8884      -71.1197
-2.3322      295.5160      400.0830      104.5670      329.0197      33.5037      80.8792      -71.0633
-2.3322      295.4720      400.0740      104.6020      329.0334      33.5614      80.9218      -71.0406
-2.3332      295.4460      400.0830      104.6370      328.9556      33.5096      80.9279      -71.1274
-2.3342      295.4530      400.0270      104.5740      328.9391      33.4861      80.8780      -71.0879
-2.3352      295.4570      400.0460      104.5890      328.9897      33.5327      80.9036      -71.0563
-2.3352      295.4240      400.1290      104.7050      328.9574      33.5334      80.9811      -71.1716
-2.3362      295.4310      400.1560      104.7250      328.9081      33.4771      80.9757      -71.2479
-2.3362      295.4200      400.0920      104.6720      328.9770      33.5570      80.9670      -71.1150
-2.3372      295.4270      400.0360      104.6090      328.9901      33.5631      80.9270      -71.0459
-2.3382      295.4420      400.1010      104.6590      328.8987      33.4567      80.9249      -71.2023
-2.3382      295.3980      400.1100      104.7120      328.9223      33.5243      80.9828      -71.1877
-2.3392      295.3910      400.0550      104.6640      328.9809      33.5899      80.9726      -71.0741
-2.3402      295.3610      400.0090      104.6480      328.9169      33.5559      80.9506      -71.0921
-2.3412      295.3690      400.0830      104.7140      328.8643      33.4953      80.9744      -71.2187
-2.3412      295.3390      400.0550      104.7160      328.8858      33.5468      80.9929      -71.1692
-2.3422      295.3580      400.0650      104.7070      328.8871      33.5291      80.9810      -71.1779
-2.3422      295.3470      400.1200      104.7730      328.8805      33.5335      81.0265      -71.2395
-2.3432      295.3540      400.0460      104.6920      328.9019      33.5479      80.9773      -71.1441
-2.3442      295.3540      400.0830      104.7290      328.8955      33.5415      80.9998      -71.1875
-2.3442      295.3250      400.0280      104.7030      328.9138      33.5888      80.9983      -71.1142
-2.3452      295.3280      400.0460      104.7180      328.8146      33.4866      80.9742      -71.2314
-2.3462      295.3210      400.1190      104.7980      328.8028      33.4818      81.0259      -71.3162
-2.3462      295.2950      400.1280      104.8330      328.8784      33.5834      81.0831      -71.2496
-2.3472      295.2770      400.1470      104.8700      328.8621      33.5851      81.1084      -71.2849
-2.3482      295.2770      400.1290      104.8520      328.8178      33.5408      81.0816      -71.3112
-2.3492      295.2910      400.0910      104.8000      328.7959      33.5049      81.0350      -71.2951
-2.3492      295.2990      400.0740      104.7750      328.7975      33.4985      81.0162      -71.2765
-2.3502      295.2730      400.1100      104.8370      328.7871      33.5141      81.0627      -71.3229
-2.3512      295.2770      400.1200      104.8430      328.8217      33.5447      81.0769      -71.2983
-2.3512      295.2840      400.0730      104.7890      328.8257      33.5417      81.0399      -71.2473
-2.3522      295.2400      400.1010      104.8610      328.7993      33.5593      81.0938      -71.3017
-2.3532      295.2360      400.2110      104.9750      328.7625      33.5265      81.1588      -71.4485
-2.3532      295.1960      400.1190      104.9230      328.8314      33.6354      81.1605      -71.2876
-2.3542      295.2220      400.0740      104.8520      328.7829      33.5609      81.0883      -71.2911
-2.3552      295.1890      400.0920      104.9030      328.7292      33.5402      81.1154      -71.3628
-2.3552      295.1740      400.0370      104.8630      328.7061      33.5321      81.0860      -71.3309
-2.3562      295.1780      400.0830      104.9050      328.7272      33.5492      81.1197      -71.3558
-2.3572      295.2000      400.0100      104.8100      328.7565      33.5565      81.0588      -71.2535
-2.3582      295.1850      400.0460      104.8610      328.7610      33.5760      81.0993      -71.2850
-2.3582      295.1780      400.1010      104.9230      328.7730      33.5950      81.1470      -71.3280
-2.3592      295.1330      400.0640      104.9310      328.7363      33.6033      81.1551      -71.3277
-2.3592      295.1370      400.0090      104.8720      328.7134      33.5764      81.1068      -71.2956
-2.3602      295.1000      400.0550      104.9550      328.6710      33.5710      81.1603      -71.3840
-2.3612      295.0820      400.0640      104.9820      328.6459      33.5639      81.1760      -71.4181
-2.3612      295.0820      400.1380      105.0560      328.6532      33.5712      81.2277      -71.4848
-2.3622      295.0710      400.1100      105.0390      328.6633      33.5923      81.2234      -71.4467
-2.3632      295.1000      400.1100      105.0100      328.6397      33.5397      81.1866      -71.4703
-2.3642      295.1190      400.1380      105.0190      328.5843      33.4653      81.1678      -71.5537
-2.3642      295.1110      400.1740      105.0630      328.6599      33.5489      81.2250      -71.5141
-2.3652      295.0490      400.1560      105.1070      328.6752      33.6262      81.2801      -71.4808
-2.3662      295.0420      400.0740      105.0320      328.5995      33.5575      81.2072      -71.4745
-2.3672      295.0190      400.0730      105.0540      328.5941      33.5751      81.2277      -71.4789
-2.3672      295.0300      399.9990      104.9690      328.5756      33.5456      81.1612      -71.4234
-2.3682      295.0010      400.1560      105.1550      328.5056      33.5046      81.2715      -71.6504
-2.3682      295.0010      400.1930      105.1920      328.5519      33.5509      81.3116      -71.6411
-2.3692      294.9750      400.0820      105.1070      328.5979      33.6229      81.2790      -71.4841
-2.3702      295.0050      400.0740      105.0690      328.5627      33.5577      81.2319      -71.5113
-2.3702      295.0050      400.1010      105.0960      328.5298      33.5248      81.2389      -71.5712
-2.3712      294.9610      400.1010      105.1400      328.5180      33.5570      81.2790      -71.5830
-2.3722      294.9570      400.0830      105.1260      328.5587      33.6017      81.2846      -71.5243
-2.3722      294.9830      400.1290      105.1460      328.5472      33.5642      81.2854      -71.5818
-2.3732      294.9350      400.1010      105.1660      328.4938      33.5588      81.2969      -71.6072
-2.3742      294.9090      400.0920      105.1830      328.5026      33.5936      81.3199      -71.5894
-2.3742      294.9060      400.1200      105.2140      328.4480      33.5420      81.3233      -71.6720
-2.3752      294.8980      400.1380      105.2400      328.4490      33.5510      81.3437      -71.6890
-2.3762      294.8800      400.0920      105.2120      328.4533      33.5733      81.3324      -71.6387
-2.3762      294.8720      400.1190      105.2470      328.4007      33.5287      81.3409      -71.7183
-2.3772      294.8650      400.0000      105.1350      328.4273      33.5623      81.2774      -71.5727
-2.3772      294.8690      400.0920      105.2230      328.4302      33.5612      81.3357      -71.6618
-2.3782      294.8540      400.0920      105.2380      328.4516      33.5976      81.3579      -71.6404
-2.3792      294.8430      400.1100      105.2670      328.4387      33.5957      81.3766      -71.6713
-2.3792      294.8060      400.1100      105.3040      328.3898      33.5838      81.3973      -71.7202
-2.3802      294.8140      400.0650      105.2510      328.3866      33.5726      81.3582      -71.6784
-2.3812      294.8030      400.1380      105.3350      328.3449      33.5419      81.4040      -71.7931
-2.3822      294.7590      400.0920      105.3330      328.3931      33.6341      81.4334      -71.6989
-2.3822      294.7880      400.1100      105.3220      328.3768      33.5888      81.4109      -71.7332
-2.3832      294.8170      400.0820      105.2650      328.3865      33.5695      81.3665      -71.6955
-2.3842      294.7990      400.1190      105.3200      328.3655      33.5665      81.4022      -71.7535
-2.3842      294.7590      400.1290      105.3700      328.3822      33.6232      81.4544      -71.7468
-2.3852      294.7250      400.0820      105.3570      328.3812      33.6562      81.4567      -71.7008
-2.3862      294.7470      400.1190      105.3720      328.3077      33.5607      81.4349      -71.8113
-2.3862      294.7360      400.0640      105.3280      328.3481      33.6121      81.4227      -71.7159
-2.3872      294.7140      400.1190      105.4050      328.3182      33.6042      81.4714      -71.8008
-2.3872      294.6920      400.1100      105.4180      328.2499      33.5579      81.4646      -71.8601
-2.3882      294.6560      400.0650      105.4090      328.3400      33.6840      81.5007      -71.7250
-2.3892      294.6850      400.0640      105.3790      328.3501      33.6651      81.4744      -71.7139
-2.3902      294.6520      400.1010      105.4490      328.2692      33.6172      81.5051      -71.8318
-2.3902      294.6740      400.1650      105.4910      328.2227      33.5487      81.5102      -71.9423
-2.3912      294.6630      400.1010      105.4380      328.2835      33.6205      81.4988      -71.8175
-2.3922      294.6560      400.1470      105.4910      328.3046      33.6486      81.5435      -71.8424
-2.3922      294.6340      400.1660      105.5320      328.2367      33.6027      81.5556      -71.9293
-2.3932      294.6150      400.1100      105.4950      328.2049      33.5899      81.5266      -71.9051
-2.3942      294.5930      400.0920      105.4990      328.2015      33.6085      81.5355      -71.8905
-2.3942      294.5890      400.0270      105.4380      328.1766      33.5876      81.4879      -71.8504
-2.3952      294.5750      400.0740      105.4990      328.2059      33.6309      81.5430      -71.8681
-2.3952      294.5640      400.0740      105.5100      328.2097      33.6457      81.5552      -71.8643
-2.3962      294.5340      400.0550      105.5210      328.2018      33.6678      81.5699      -71.8532
-2.3972      294.5530      400.1660      105.6130      328.1584      33.6054      81.6105      -72.0076
-2.3982      294.5600      399.9820      105.4220      328.2270      33.6670      81.5037      -71.7550
-2.3982      294.5490      400.1010      105.5520      328.2334      33.6844      81.5961      -71.8676
-2.3992      294.5230      400.1560      105.6330      328.1587      33.6357      81.6339      -71.9973
-2.3992      294.5050      400.1010      105.5960      328.1250      33.6200      81.6040      -71.9760
-2.4002      294.5090      400.0280      105.5190      328.1843      33.6753      81.5711      -71.8437
-2.4012      294.5120      400.1190      105.6070      328.1368      33.6248      81.6129      -71.9822
-2.4012      294.4790      400.0550      105.5760      328.1500      33.6710      81.6077      -71.9050
-2.4022      294.4760      400.0280      105.5520      328.1309      33.6549      81.5863      -71.8971
-2.4022      294.4870      400.0740      105.5870      328.1377      33.6507      81.6082      -71.9363
-2.4032      294.4530      400.0550      105.6020      328.1371      33.6841      81.6294      -71.9179
-2.4042      294.4640      400.1010      105.6370      328.1357      33.6717      81.6486      -71.9653
-2.4042      294.4500      400.0920      105.6420      328.1422      33.6922      81.6587      -71.9498
-2.4052      294.4170      400.1290      105.7120      328.0688      33.6518      81.6919      -72.0602
-2.4062      294.4390      400.0640      105.6250      328.0475      33.6085      81.6195      -72.0165
-2.4062      294.4090      400.0820      105.6730      328.0309      33.6219      81.6560      -72.0511
-2.4072      294.3870      400.0730      105.6860      328.0959      33.7089      81.6936      -71.9771
-2.4082      294.3580      400.1010      105.7430      328.0660      33.7080      81.7313      -72.0350
-2.4082      294.3760      400.0920      105.7160      328.0272      33.6512      81.6944      -72.0648
-2.4092      294.3690      400.1380      105.7690      328.0150      33.6460      81.7280      -72.1230
-2.4092      294.3760      400.1930      105.8170      328.0413      33.6653      81.7664      -72.1517
-2.4102      294.3250      400.0830      105.7580      328.0473      33.7223      81.7461      -72.0357
-2.4112      294.3400      400.0370      105.6970      328.0362      33.6962      81.6967      -72.0008
-2.4112      294.3510      400.1110      105.7600      327.9578      33.6068      81.7089      -72.1532
-2.4122      294.2990      400.1190      105.8200      327.9354      33.6364      81.7588      -72.1836
-2.4132      294.2840      400.0550      105.7710      327.9509      33.6669      81.7363      -72.1041
-2.4132      294.2920      400.0280      105.7360      327.9886      33.6966      81.7229      -72.0394
-2.4142      294.2840      400.0270      105.7430      327.9910      33.7070      81.7310      -72.0360
-2.4152      294.2840      400.1100      105.8260      327.9540      33.6700      81.7740      -72.1560
-2.4152      294.2510      400.1280      105.8770      327.9119      33.6609      81.8050      -72.2161
-2.4162      294.2220      400.0550      105.8330      327.9530      33.7310      81.7990      -72.1020
-2.4172      294.2590      400.0280      105.7690      327.9932      33.7342      81.7574      -72.0348
-2.4172      294.2510      400.1100      105.8590      327.9376      33.6866      81.8015      -72.1724
-2.4182      294.2330      400.0640      105.8310      327.9865      33.7535      81.8052      -72.0775
-2.4182      294.2220      400.0180      105.7960      327.9348      33.7128      81.7683      -72.0832
-2.4192      294.1960      400.0820      105.8860      327.8689      33.6729      81.8150      -72.2131
-2.4202      294.1740      400.0640      105.8900      327.9699      33.7959      81.8586      -72.0941
-2.4212      294.1920      400.0730      105.8810      327.9215      33.7295      81.8305      -72.1515
-2.4212      294.1810      400.0820      105.9010      327.8521      33.6711      81.8244      -72.2299
-2.4222      294.1670      400.0550      105.8880      327.9300      33.7630      81.8463      -72.1250
-2.4232      294.1410      400.0370      105.8960      327.8555      33.7145      81.8355      -72.1815
-2.4232      294.1590      400.0640      105.9050      327.9187      33.7597      81.8566      -72.1453
-2.4242      294.1630      400.0730      105.9100      327.8939      33.7309      81.8503      -72.1791
-2.4252      294.1150      400.1470      106.0320      327.7920      33.6770      81.9137      -72.3550
-2.4252      294.1040      400.1010      105.9970      327.8372      33.7332      81.9091      -72.2638
-2.4262      294.0820      400.0270      105.9450      327.8928      33.8108      81.9003      -72.1342
-2.4262      294.0900      400.0000      105.9100      327.8111      33.7211      81.8470      -72.1889
-2.4272      294.0750      400.0830      106.0080      327.8259      33.7509      81.9223      -72.2571
-2.4282      294.0640      400.0740      106.0100      327.7867      33.7227      81.9142      -72.2873
-2.4292      294.0460      400.0920      106.0460      327.7741      33.7281      81.9400      -72.3179
-2.4292      294.0930      399.9630      105.8700      327.8140      33.7210      81.8203      -72.1490
-2.4302      294.0860      400.0280      105.9420      327.8641      33.7781      81.8874      -72.1639
-2.4302      294.0570      400.0920      106.0350      327.8180      33.7610      81.9437      -72.2740
-2.4312      294.0120      400.0450      106.0330      327.8098      33.7978      81.9546      -72.2352
-2.4322      294.0200      400.0740      106.0540      327.7614      33.7414      81.9498      -72.3126
-2.4332      293.9940      400.0370      106.0430      327.7141      33.7201      81.9354      -72.3229
-2.4332      293.9980      400.0650      106.0670      327.7036      33.7056      81.9465      -72.3614
-2.4342      293.9870      400.0370      106.0500      327.7474      33.7604      81.9535      -72.2896
-2.4342      293.9540      400.0190      106.0650      327.7185      33.7645      81.9648      -72.3005
-2.4352      293.9540      400.0460      106.0920      327.6774      33.7234      81.9691      -72.3686
-2.4362      293.9870      400.0650      106.0780      327.7201      33.7331      81.9630      -72.3449
-2.4362      293.9760      400.0740      106.0980      327.7885      33.8125      82.0028      -72.2855
-2.4372      293.9540      400.0920      106.1380      327.7457      33.7917      82.0226      -72.3463
-2.4382      293.9350      400.1010      106.1660      327.6566      33.7216      82.0179      -72.4444
-2.4382      293.9090      400.0360      106.1270      327.6913      33.7823      82.0121      -72.3447
-2.4392      293.9210      400.0100      106.0890      327.6578      33.7368      81.9716      -72.3522
-2.4402      293.8950      400.0640      106.1690      327.6946      33.7996      82.0459      -72.3694
-2.4402      293.8840      400.0920      106.2080      327.6763      33.7923      82.0694      -72.4157
-2.4412      293.8760      400.0450      106.1690      327.6347      33.7587      82.0322      -72.4103
-2.4422      293.9170      399.9730      106.0560      327.6535      33.7365      81.9495      -72.3195
-2.4422      293.8950      400.0640      106.1690      327.5966      33.7016      82.0132      -72.4674
-2.4432      293.8650      400.0910      106.2260      327.7034      33.8384      82.0968      -72.3876
-2.4442      293.8430      400.0180      106.1750      327.6771      33.8341      82.0614      -72.3409
-2.4442      293.8510      400.0650      106.2140      327.6285      33.7775      82.0685      -72.4365
-2.4452      293.8650      399.9720      106.1070      327.6208      33.7558      81.9899      -72.3512
-2.4462      293.7990      400.0820      106.2830      327.5398      33.7408      82.1023      -72.5422
-2.4462      293.8210      400.0360      106.2150      327.5516      33.7306      82.0535      -72.4844
-2.4472      293.7990      400.0180      106.2190      327.6189      33.8199      82.0860      -72.3991
-2.4482      293.8030      400.0920      106.2890      327.5883      33.7853      82.1211      -72.5037
-2.4482      293.8030      400.0370      106.2340      327.5393      33.7363      82.0681      -72.4977
-2.4492      293.8400      400.0000      106.1600      327.5707      33.7307      82.0169      -72.4293
-2.4503      293.7920      400.1010      106.3090      327.5957      33.8037      82.1406      -72.5053
-2.4503      293.7880      400.0640      106.2760      327.5790      33.7910      82.1143      -72.4850
-2.4513      293.7700      400.0280      106.2580      327.5919      33.8219      82.1126      -72.4361
-2.4523      293.7660      399.9910      106.2250      327.5220      33.7560      82.0687      -72.4690
-2.4523      293.7440      400.0000      106.2560      327.4823      33.7383      82.0834      -72.5177
-2.4533      293.7040      400.1110      106.4070      327.5168      33.8128      82.2089      -72.5942
-2.4543      293.7220      400.1190      106.3970      327.4987      33.7767      82.1902      -72.6203
-2.4553      293.6670      400.0280      106.3610      327.5143      33.8473      82.1898      -72.5137
-2.4553      293.7110      400.0460      106.3350      327.4683      33.7573      82.1424      -72.5777
-2.4553      293.7110      400.1100      106.3990      327.4330      33.7220      82.1733      -72.6770
-2.4563      293.6560      400.0740      106.4180      327.5201      33.8641      82.2334      -72.5539
-2.4573      293.6520      400.0460      106.3940      327.4891      33.8371      82.2084      -72.5569
-2.4573      293.6520      400.0180      106.3660      327.4700      33.8180      82.1833      -72.5480
-2.4583      293.6300      400.0090      106.3790      327.4533      33.8233      82.1938      -72.5557
-2.4593      293.6270      400.0560      106.4290      327.4190      33.7920      82.2167      -72.6370
-2.4593      293.6230      400.0370      106.4140      327.3638      33.7408      82.1896      -72.6732
-2.4603      293.6230      400.1470      106.5240      327.4166      33.7936      82.2805      -72.7304
-2.4613      293.5970      400.0090      106.4120      327.4474      33.8504      82.2248      -72.5616
-2.4613      293.5900      400.0190      106.4290      327.4342      33.8442      82.2341      -72.5848
-2.4623      293.6010      400.0550      106.4540      327.3903      33.7893      82.2324      -72.6647
-2.4623      293.6120      400.0370      106.4250      327.3987      33.7867      82.2122      -72.6383
-2.4633      293.6010      400.0280      106.4270      327.4154      33.8144      82.2228      -72.6126
-2.4643      293.5710      400.0820      106.5110      327.4223      33.8513      82.2911      -72.6597
-2.4643      293.5680      400.0000      106.4320      327.4106      33.8426      82.2355      -72.5894
-2.4653      293.5970      400.0180      106.4210      327.3785      33.7815      82.2078      -72.6395
-2.4653      293.5530      400.1010      106.5480      327.2940      33.7410      82.2790      -72.8070
-2.4663      293.5380      400.1190      106.5810      327.3777      33.8397      82.3339      -72.7413
-2.4673      293.5130      400.0740      106.5610      327.3708      33.8578      82.3266      -72.7032
-2.4673      293.5200      400.0460      106.5260      327.3555      33.8355      82.2958      -72.6905
-2.4683      293.5600      400.1010      106.5410      327.3064      33.7464      82.2761      -72.7946
-2.4693      293.5530      400.0730      106.5200      327.3168      33.7638      82.2679      -72.7562
-2.4693      293.5310      400.0920      106.5610      327.3271      33.7961      82.3060      -72.7649
-2.4703      293.5200      400.0000      106.4800      327.3127      33.7927      82.2509      -72.6873
-2.4713      293.4790      399.9990      106.5200      327.2927      33.8137      82.2846      -72.7063
-2.4713      293.4500      400.0270      106.5770      327.2563      33.8063      82.3201      -72.7707
-2.4723      293.4320      400.0740      106.6420      327.2629      33.8309      82.3716      -72.8111
-2.4723      293.4500      400.0370      106.5870      327.3203      33.8703      82.3481      -72.7167
-2.4733      293.4790      400.0730      106.5940      327.2651      33.7861      82.3247      -72.8079
-2.4733      293.4350      399.9900      106.5550      327.2528      33.8178      82.3093      -72.7372
-2.4743      293.4240      400.1010      106.6770      327.2611      33.8371      82.3970      -72.8399
-2.4743      293.4430      400.0460      106.6030      327.2423      33.7993      82.3351      -72.8037
-2.4753      293.4170      400.0180      106.6010      327.2446      33.8276      82.3432      -72.7734
-2.4763      293.3880      400.0460      106.6580      327.2447      33.8567      82.3909      -72.8013
-2.4763      293.3730      400.0370      106.6640      327.2692      33.8962      82.4081      -72.7678
-2.4773      293.3510      400.0640      106.7130      327.2464      33.8954      82.4405      -72.8176
-2.4783      293.3620      400.1560      106.7940      327.1362      33.7742      82.4541      -73.0198
-2.4783      293.2990      400.0000      106.7010      327.1797      33.8807      82.4276      -72.8203
-2.4793      293.3140      400.0550      106.7410      327.1576      33.8436      82.4419      -72.8974
-2.4793      293.3430      400.1460      106.8030      327.1634      33.8204      82.4755      -72.9826
-2.4803      293.2990      400.0640      106.7650      327.1504      33.8514      82.4605      -72.9136
-2.4813      293.2810      400.0460      106.7650      327.1436      33.8626      82.4642      -72.9024
-2.4813      293.2990      400.0640      106.7650      327.1384      33.8394      82.4565      -72.9256
-2.4823      293.2520      400.0190      106.7670      327.1391      33.8871      82.4737      -72.8799
-2.4833      293.2260      400.0370      106.8110      327.0517      33.8257      82.4826      -72.9853
-2.4833      293.1780      400.0090      106.8310      327.1219      33.9439      82.5353      -72.8871
-2.4843      293.1930      400.0460      106.8530      327.0149      33.8219      82.5093      -73.0311
-2.4853      293.1670      400.0370      106.8700      327.0350      33.8680      82.5360      -73.0020
-2.4863      293.1190      400.0460      106.9270      327.0279      33.9089      82.5876      -73.0181
-2.4863      293.1190      400.1010      106.9820      326.9650      33.8460      82.6033      -73.1360
-2.4873      293.1270      400.0370      106.9100      327.0415      33.9145      82.5782      -72.9955
-2.4883      293.1300      400.0460      106.9160      327.0302      33.9002      82.5774      -73.0158
-2.4883      293.1080      400.0730      106.9650      326.9894      33.8814      82.6038      -73.0836
-2.4893      293.0790      399.9360      106.8570      326.9464      33.8674      82.5271      -72.9896
-2.4903      293.0790      400.0180      106.9390      327.0026      33.9236      82.6005      -73.0154
-2.4913      293.0490      400.0270      106.9780      326.9168      33.8678      82.6079      -73.1102
-2.4913      293.0460      400.0830      107.0370      326.9594      33.9134      82.6625      -73.1236
-2.4923      293.0020      400.0000      106.9980      326.9128      33.9108      82.6356      -73.0872
-2.4933      293.0310      400.0370      107.0060      326.8950      33.8640      82.6253      -73.1420
-2.4933      292.9830      400.0640      107.0810      326.8801      33.8971      82.6864      -73.1839
-2.4943      293.0160      400.0820      107.0660      326.9042      33.8882      82.6734      -73.1778
-2.4953      292.9650      400.0090      107.0440      326.9453      33.9803      82.6894      -73.0637
-2.4953      292.9760      399.9720      106.9960      326.9399      33.9639      82.6520      -73.0321
-2.4963      292.9870      400.0000      107.0130      326.8612      33.8742      82.6334      -73.1388
-2.4973      292.9650      400.0550      107.0900      326.8425      33.8775      82.6858      -73.2125
-2.4973      292.9610      400.1010      107.1400      326.8565      33.8955      82.7252      -73.2445
-2.4983      292.9060      400.0460      107.1400      326.8289      33.9229      82.7343      -73.2171
-2.4983      292.9170      400.0270      107.1100      326.8561      33.9391      82.7197      -73.1709
-2.4993      292.9280      400.0360      107.1080      326.8122      33.8842      82.7001      -73.2238
-2.5003      292.9130      400.0270      107.1140      326.8022      33.8892      82.7057      -73.2248
-2.5013      292.8730      400.0830      107.2100      326.8098      33.9368      82.7856      -73.2732
-2.5013      292.9240      399.9350      107.0110      326.8735      33.9495      82.6572      -73.0615
-2.5023      292.9020      400.0730      107.1710      326.8410      33.9390      82.7603      -73.2320
-2.5023      292.8770      400.0740      107.1970      326.8009      33.9239      82.7726      -73.2731
-2.5033      292.8620      400.0090      107.1470      326.7307      33.8687      82.7209      -73.2783
-2.5043      292.8690      400.0820      107.2130      326.7256      33.8566      82.7609      -73.3564
-2.5043      292.8140      400.0730      107.2590      326.8247      34.0107      82.8429      -73.2483
-2.5053      292.8290      400.0370      107.2080      326.7892      33.9602      82.7921      -73.2478
-2.5063      292.8220      400.0650      107.2430      326.7405      33.9185      82.8015      -73.3245
-2.5063      292.8330      399.9640      107.1310      326.7891      33.9561      82.7394      -73.1749
-2.5073      292.8330      400.0280      107.1950      326.8129      33.9799      82.7900      -73.2151
-2.5083      292.8250      400.0460      107.2210      326.7468      33.9218      82.7879      -73.2992
-2.5083      292.7770      400.0180      107.2410      326.7837      34.0067      82.8296      -73.2343
-2.5093      292.7810      399.9720      107.1910      326.7914      34.0104      82.7975      -73.1806
-2.5103      292.7740      400.0740      107.3000      326.6491      33.8751      82.8250      -73.4249
-2.5103      292.7660      400.0270      107.2610      326.7053      33.9393      82.8204      -73.3217
-2.5113      292.7300      400.0280      107.2980      326.7536      34.0236      82.8732      -73.2744
-2.5123      292.7220      400.0460      107.3240      326.7254      34.0034      82.8838      -73.3206
-2.5123      292.7550      400.0270      107.2720      326.6851      33.9301      82.8247      -73.3419
-2.5133      292.7150      400.0460      107.3310      326.6650      33.9500      82.8707      -73.3810
-2.5143      292.7300      400.0370      107.3070      326.7678      34.0378      82.8839      -73.2692
-2.5143      292.7000      400.0180      107.3180      326.7420      34.0420      82.8927      -73.2760
-2.5153      292.7260      399.9820      107.2560      326.7027      33.9767      82.8296      -73.2793
-2.5153      292.6970      400.0190      107.3220      326.6302      33.9332      82.8591      -73.3888
-2.5163      292.6450      399.9720      107.3270      326.5812      33.9362      82.8634      -73.3908
-2.5173      292.6270      400.0280      107.4010      326.6449      34.0179      82.9400      -73.3831
-2.5183      292.6230      400.0090      107.3860      326.6486      34.0256      82.9325      -73.3604
-2.5183      292.6410      400.0270      107.3860      326.5985      33.9575      82.9098      -73.4285
-2.5193      292.5970      400.0180      107.4210      326.5781      33.9811      82.9410      -73.4399
-2.5203      292.5680      399.9720      107.4040      326.5635      33.9955      82.9345      -73.4085
-2.5203      292.5790      399.9910      107.4120      326.5849      34.0059      82.9433      -73.4061
-2.5213      292.6010      400.0180      107.4170      326.6328      34.0318      82.9553      -73.3852
-2.5213      292.5860      399.9630      107.3770      326.5872      34.0012      82.9184      -73.3758
-2.5223      292.5530      400.0270      107.4740      326.5736      34.0206      82.9895      -73.4534
-2.5233      292.5020      400.0460      107.5440      326.5199      34.0179      83.0353      -73.5261
-2.5233      292.5090      400.0360      107.5270      326.5144      34.0054      83.0198      -73.5216
-2.5243      292.5130      399.9910      107.4780      326.4701      33.9571      82.9710      -73.5209
-2.5253      292.4800      400.0550      107.5750      326.5498      34.0698      83.0733      -73.5052
-2.5253      292.4610      400.0910      107.6300      326.4688      34.0078      83.0893      -73.6222
-2.5263      292.4690      400.0090      107.5400      326.5272      34.0582      83.0461      -73.4818
-2.5273      292.4870      400.0550      107.5680      326.4322      33.9452      83.0271      -73.6228
-2.5273      292.4910      400.1200      107.6290      326.4979      34.0069      83.0883      -73.6221
-2.5283      292.4540      399.9910      107.5370      326.4856      34.0316      83.0352      -73.5054
-2.5293      292.4250      400.0830      107.6580      326.4540      34.0290      83.1150      -73.6290
-2.5293      292.4250      399.9450      107.5200      326.4451      34.0201      83.0200      -73.4999
-2.5303      292.4140      400.0190      107.6050      326.4253      34.0113      83.0738      -73.5937
-2.5313      292.3920      400.0460      107.6540      326.3576      33.9656      83.0912      -73.6884
-2.5313      292.3550      400.0830      107.7280      326.4261      34.0711      83.1757      -73.6569
-2.5323      292.3550      400.0000      107.6450      326.3722      34.0172      83.1024      -73.6278
-2.5333      292.3550      399.9540      107.5990      326.4171      34.0621      83.0867      -73.5369
-2.5333      292.3400      400.0460      107.7060      326.3967      34.0567      83.1562      -73.6493
-2.5343      292.3470      400.0450      107.6980      326.3398      33.9928      83.1296      -73.7052
-2.5353      292.3140      399.9810      107.6670      326.4041      34.0901      83.1414      -73.5769
-2.5353      292.3360      399.9630      107.6270      326.3976      34.0616      83.1052      -73.5654
-2.5363      292.2920      400.0640      107.7720      326.3112      34.0192      83.1877      -73.7528
-2.5373      292.2700      400.0180      107.7480      326.3336      34.0636      83.1865      -73.6844
-2.5373      292.2480      400.0090      107.7610      326.2986      34.0506      83.1909      -73.7104
-2.5383      292.2590      400.0000      107.7410      326.2594      34.0004      83.1608      -73.7406
