eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
-0.4172      267.8250      600.2640      332.4390      427.1860      159.3610      274.7463      -173.0780
-0.4182      267.9640      600.4190      332.4550      427.2530      159.2890      274.7330      -173.1660
-0.4192      268.0930      600.3740      332.2810      427.1750      159.0820      274.5480      -173.1990
-0.4192      268.2510      600.3550      332.1040      427.2710      159.0200      274.4093      -173.0840
-0.4202      268.3350      600.2720      331.9370      427.2040      158.8690      274.2477      -173.0680
-0.4212      268.4900      600.3100      331.8200      427.1940      158.7040      274.1147      -173.1160
-0.4212      268.5850      600.3460      331.7610      427.1990      158.6140      274.0453      -173.1470
-0.4222      268.7180      600.2460      331.5280      427.1820      158.4640      273.8400      -173.0640
-0.4232      268.8500      600.3090      331.4590      427.1830      158.3330      273.7503      -173.1260
-0.4232      268.9530      600.3550      331.4020      427.1400      158.1870      273.6637      -173.2150
-0.4242      269.1180      600.3270      331.2090      427.2900      158.1720      273.5300      -173.0370
-0.4242      269.3170      600.3100      330.9930      427.2760      157.9590      273.3150      -173.0340
-0.4252      269.4450      600.3550      330.9100      427.2490      157.8040      273.2080      -173.1060
-0.4262      269.5260      600.3090      330.7830      427.1230      157.5970      273.0543      -173.1860
-0.4262      269.6880      600.3000      330.6120      427.3040      157.6160      272.9467      -172.9960
-0.4272      269.8060      600.3280      330.5220      427.1830      157.3770      272.8070      -173.1450
-0.4272      269.9450      600.3280      330.3830      427.2440      157.2990      272.6883      -173.0840
-0.4282      270.0740      600.3000      330.2260      427.1950      157.1210      272.5243      -173.1050
-0.4292      270.1800      600.2450      330.0650      427.2340      157.0540      272.3947      -173.0110
-0.4302      270.3640      600.3640      330.0000      427.2380      156.8740      272.2913      -173.1260
-0.4302      270.5080      600.2640      329.7560      427.3060      156.7980      272.1033      -172.9580
-0.4313      270.6440      600.3370      329.6930      427.3020      156.6580      272.0147      -173.0350
-0.4313      270.7870      600.2450      329.4580      427.3260      156.5390      271.8183      -172.9190
-0.4323      270.9340      600.2820      329.3480      427.2210      156.2870      271.6610      -173.0610
-0.4333      271.0410      600.3650      329.3240      427.3100      156.2690      271.6390      -173.0550
-0.4333      271.1770      600.3010      329.1240      427.2450      156.0680      271.4387      -173.0560
-0.4343      271.3050      600.2910      328.9860      427.3320      156.0270      271.3330      -172.9590
-0.4353      271.4520      600.2270      328.7750      427.2830      155.8310      271.1270      -172.9440
-0.4353      271.5880      600.3550      328.7670      427.2900      155.7020      271.0787      -173.0650
-0.4363      271.7280      600.3280      328.6000      427.3460      155.6180      270.9393      -172.9820
-0.4373      271.8710      600.3280      328.4570      427.3400      155.4690      270.7943      -172.9880
-0.4373      272.0070      600.2820      328.2750      427.4020      155.3950      270.6483      -172.8800
-0.4383      272.1280      600.2540      328.1260      427.3520      155.2240      270.4920      -172.9020
-0.4393      272.2720      600.2550      327.9830      427.3580      155.0860      270.3507      -172.8970
-0.4393      272.4080      600.3190      327.9110      427.2590      154.8510      270.2243      -173.0600
-0.4403      272.5070      600.3460      327.8390      427.3930      154.8860      270.1880      -172.9530
-0.4413      272.6430      600.2910      327.6480      427.3090      154.6660      269.9873      -172.9820
-0.4413      272.7610      600.2820      327.5210      427.3260      154.5650      269.8690      -172.9560
-0.4423      272.8970      600.3190      327.4220      427.3120      154.4150      269.7530      -173.0070
-0.4423      273.0580      600.2720      327.2140      427.3180      154.2600      269.5627      -172.9540
-0.4433      273.1980      600.3190      327.1210      427.4450      154.2470      269.4963      -172.8740
-0.4443      273.3300      600.3730      327.0430      427.4190      154.0890      269.3917      -172.9540
-0.4453      273.4520      600.2730      326.8210      427.4090      153.9570      269.1997      -172.8640
-0.4453      273.5990      600.2730      326.6740      427.4200      153.8210      269.0563      -172.8530
-0.4463      273.7200      600.3550      326.6350      427.3400      153.6200      268.9633      -173.0150
-0.4463      273.8450      600.2910      326.4460      427.4350      153.5900      268.8273      -172.8560
-0.4473      273.9810      600.2640      326.2830      427.4110      153.4300      268.6653      -172.8530
-0.4483      274.0980      600.3370      326.2390      427.4350      153.3370      268.6050      -172.9020
-0.4483      274.2380      600.2910      326.0530      427.4250      153.1870      268.4310      -172.8660
-0.4493      274.4040      600.3100      325.9060      427.5030      153.0990      268.3037      -172.8070
-0.4503      274.5400      600.3560      325.8160      427.4360      152.8960      268.1760      -172.9200
-0.4503      274.6420      600.2910      325.6490      427.5880      152.9460      268.0813      -172.7030
-0.4513      274.7930      600.2540      325.4610      427.5260      152.7330      267.8850      -172.7280
-0.4523      274.9290      600.2820      325.3530      427.5910      152.6620      267.7893      -172.6910
-0.4523      275.0280      600.3180      325.2900      427.5380      152.5100      267.6967      -172.7800
-0.4533      275.1680      600.3000      325.1320      427.5010      152.3330      267.5323      -172.7990
-0.4533      275.2820      600.4290      325.1470      427.5080      152.2260      267.5067      -172.9210
-0.4543      275.4140      600.2360      324.8220      427.5180      152.1040      267.2493      -172.7180
-0.4553      275.5500      600.2630      324.7130      427.6010      152.0510      267.1590      -172.6620
-0.4553      275.6970      600.3460      324.6490      427.5090      151.8120      267.0367      -172.8370
-0.4563      275.8080      600.2820      324.4740      427.6030      151.7950      266.9143      -172.6790
-0.4573      275.9730      600.3090      324.3360      427.6240      151.6510      266.7743      -172.6850
-0.4573      276.0580      600.3740      324.3160      427.5760      151.5180      266.7167      -172.7980
-0.4583      276.2410      600.3090      324.0680      427.6760      151.4350      266.5237      -172.6330
-0.4583      276.3070      600.3270      324.0200      427.6200      151.3130      266.4510      -172.7070
-0.4593      276.4660      600.3010      323.8350      427.5790      151.1130      266.2610      -172.7220
-0.4593      276.5610      600.3280      323.7670      427.6050      151.0440      266.1927      -172.7230
-0.4603      276.6970      600.3280      323.6310      427.6390      150.9420      266.0680      -172.6890
-0.4613      276.8220      600.3190      323.4970      427.6430      150.8210      265.9383      -172.6760
-0.4623      276.9510      600.3280      323.3770      427.6110      150.6600      265.8047      -172.7170
-0.4623      277.1050      600.4010      323.2960      427.6370      150.5320      265.7080      -172.7640
-0.4633      277.2040      600.3180      323.1140      427.7090      150.5050      265.5777      -172.6090
-0.4633      277.3620      600.2540      322.8920      427.6770      150.3150      265.3663      -172.5770
-0.4643      277.4760      600.2820      322.8060      427.7050      150.2290      265.2803      -172.5770
-0.4654      277.5680      600.2730      322.7050      427.7420      150.1740      265.1947      -172.5310
-0.4654      277.7110      600.3090      322.5980      427.7300      150.0190      265.0717      -172.5790
-0.4664      277.8290      600.3280      322.4990      427.6800      149.8510      264.9497      -172.6480
-0.4674      277.9830      600.2810      322.2980      427.7250      149.7420      264.7793      -172.5560
-0.4674      278.0570      600.3190      322.2620      427.7210      149.6640      264.7293      -172.5980
-0.4684      278.2520      600.4200      322.1680      427.8270      149.5750      264.6370      -172.5930
-0.4694      278.3440      600.3280      321.9840      427.7740      149.4300      264.4660      -172.5540
-0.4694      278.5200      600.2820      321.7620      427.8170      149.2970      264.2737      -172.4650
-0.4704      278.6380      600.3560      321.7180      427.8060      149.1680      264.2013      -172.5500
-0.4714      278.7220      600.3180      321.5960      427.7940      149.0720      264.0880      -172.5240
-0.4714      278.8290      600.3100      321.4810      427.8580      149.0290      263.9970      -172.4520
-0.4724      278.9540      600.2640      321.3100      427.8340      148.8800      263.8333      -172.4300
-0.4734      279.0640      600.3550      321.2910      427.8260      148.7620      263.7813      -172.5290
-0.4734      279.2000      600.3460      321.1460      427.8170      148.6170      263.6363      -172.5290
-0.4744      279.3320      600.2630      320.9310      427.8200      148.4880      263.4500      -172.4430
-0.4754      279.4540      600.3650      320.9110      427.9270      148.4730      263.4317      -172.4380
-0.4754      279.5970      600.4110      320.8140      427.9010      148.3040      263.3107      -172.5100
-0.4764      279.6920      600.2910      320.5990      427.9340      148.2420      263.1467      -172.3570
-0.4774      279.8170      600.3180      320.5010      427.9290      148.1120      263.0380      -172.3890
-0.4774      279.9530      600.3270      320.3740      427.8760      147.9230      262.8903      -172.4510
-0.4784      280.0640      600.3740      320.3100      427.9770      147.9130      262.8443      -172.3970
-0.4794      280.1700      600.3000      320.1300      427.8930      147.7230      262.6610      -172.4070
-0.4804      280.3030      600.3470      320.0440      427.9220      147.6190      262.5690      -172.4250
-0.4804      280.3720      600.3270      319.9550      427.9290      147.5570      262.4890      -172.3980
-0.4814      280.5300      600.3090      319.7790      427.9240      147.3940      262.3173      -172.3850
-0.4814      280.6700      600.3370      319.6670      427.9620      147.2920      262.2087      -172.3750
-0.4824      280.7730      600.2910      319.5180      427.9560      147.1830      262.0730      -172.3350
-0.4834      280.9160      600.2820      319.3660      428.0110      147.0950      261.9423      -172.2710
-0.4834      281.0230      600.3280      319.3050      428.0340      147.0110      261.8737      -172.2940
-0.4844      281.1330      600.3180      319.1850      427.9540      146.8210      261.7303      -172.3640
-0.4854      281.2140      600.2910      319.0770      428.0200      146.8060      261.6533      -172.2710
-0.4864      281.3570      600.3270      318.9700      427.9220      146.5650      261.5017      -172.4050
-0.4864      281.4600      600.3550      318.8950      428.0470      146.5870      261.4590      -172.3080
-0.4874      281.5740      600.3090      318.7350      427.9980      146.4240      261.2980      -172.3110
-0.4874      281.6990      600.2910      318.5920      428.0640      146.3650      261.1830      -172.2270
-0.4884      281.8650      600.2460      318.3810      428.0190      146.1540      260.9720      -172.2270
-0.4884      282.0040      600.3460      318.3420      428.0790      146.0750      260.9197      -172.2670
-0.4894      282.0960      600.3180      318.2220      428.1310      146.0350      260.8263      -172.1870
-0.4904      282.1810      600.3100      318.1290      428.0880      145.9070      260.7217      -172.2220
-0.4904      282.3720      600.2640      317.8920      428.1720      145.8000      260.5280      -172.0920
-0.4914      282.4340      600.4100      317.9760      428.0550      145.6210      260.5243      -172.3550
-0.4914      282.5670      600.2730      317.7060      428.1320      145.5650      260.3257      -172.1410
-0.4924      282.7210      600.3190      317.5980      428.1630      145.4420      260.2127      -172.1560
-0.4934      282.7940      600.3820      317.5880      428.1420      145.3480      260.1747      -172.2400
-0.4934      282.9050      600.3280      317.4230      428.1960      145.2910      260.0457      -172.1320
-0.4944      283.0330      600.3370      317.3040      428.1620      145.1290      259.9123      -172.1750
-0.4944      283.1550      600.3650      317.2100      428.2140      145.0590      259.8263      -172.1510
-0.4954      283.3050      600.3730      317.0680      428.2250      144.9200      259.6853      -172.1480
-0.4964      283.4710      600.3370      316.8660      428.3120      144.8410      259.5243      -172.0250
-0.4964      283.5590      600.2820      316.7230      428.2810      144.7220      259.3893      -172.0010
-0.4974      283.6580      600.3180      316.6600      428.3400      144.6820      259.3340      -171.9780
-0.4984      283.7800      600.2820      316.5020      428.2490      144.4690      259.1577      -172.0330
-0.4984      283.8680      600.3010      316.4330      428.2880      144.4200      259.0953      -172.0130
-0.4994      283.9710      600.3920      316.4210      428.2690      144.2980      259.0467      -172.1230
-0.4994      284.0770      600.3180      316.2410      428.2750      144.1980      258.8933      -172.0430
-0.5005      284.2280      600.3000      316.0720      428.3940      144.1660      258.7700      -171.9060
-0.5015      284.3790      600.3280      315.9490      428.3720      143.9930      258.6303      -171.9560
-0.5025      284.4450      600.2730      315.8280      428.3570      143.9120      258.5227      -171.9160
-0.5025      284.5950      600.3920      315.7970      428.3320      143.7370      258.4437      -172.0600
-0.5035      284.6910      600.3650      315.6740      428.3560      143.6650      258.3377      -172.0090
-0.5045      284.8160      600.3090      315.4930      428.4360      143.6200      258.2020      -171.8730
-0.5045      284.9120      600.3370      315.4250      428.4190      143.5070      258.1190      -171.9180
-0.5055      285.0360      600.3180      315.2820      428.4100      143.3740      257.9793      -171.9080
-0.5065      285.1360      600.3370      315.2010      428.4080      143.2720      257.8913      -171.9290
-0.5075      285.2610      600.2640      315.0030      428.4530      143.1920      257.7327      -171.8110
-0.5075      285.3640      600.3930      315.0290      428.4230      143.0590      257.7057      -171.9700
-0.5075      285.5000      600.3280      314.8280      428.4600      142.9600      257.5387      -171.8680
-0.5085      285.6210      600.3190      314.6980      428.5110      142.8900      257.4287      -171.8080
-0.5095      285.7130      600.3190      314.6060      428.4980      142.7850      257.3323      -171.8210
-0.5105      285.8270      600.3010      314.4740      428.4720      142.6450      257.1977      -171.8290
-0.5105      285.9440      600.2720      314.3280      428.4850      142.5410      257.0657      -171.7870
-0.5115      286.0290      600.3650      314.3360      428.4700      142.4410      257.0377      -171.8950
-0.5125      286.1430      600.4110      314.2680      428.4720      142.3290      256.9550      -171.9390
-0.5135      286.2310      600.2730      314.0420      428.5020      142.2710      256.7850      -171.7710
-0.5135      286.3710      600.3280      313.9570      428.5480      142.1770      256.6970      -171.7800
-0.5145      286.5070      600.3010      313.7940      428.5860      142.0790      256.5557      -171.7150
-0.5155      286.6240      600.3830      313.7590      428.5490      141.9250      256.4810      -171.8340
-0.5155      286.7270      600.3000      313.5730      428.6530      141.9260      256.3573      -171.6470
-0.5165      286.8820      600.3010      313.4190      428.6410      141.7590      256.1990      -171.6600
-0.5165      286.9770      600.2450      313.2680      428.6130      141.6360      256.0573      -171.6320
-0.5175      287.0840      600.3370      313.2530      428.6850      141.6010      256.0357      -171.6520
-0.5185      287.1610      600.2910      313.1300      428.7050      141.5440      255.9347      -171.5860
-0.5195      287.3120      600.2460      312.9340      428.6890      141.3770      255.7483      -171.5570
-0.5195      287.4290      600.3000      312.8710      428.7110      141.2820      255.6747      -171.5890
-0.5205      287.5360      600.3830      312.8470      428.7020      141.1660      255.6200      -171.6810
-0.5215      287.6570      600.3460      312.6890      428.7160      141.0590      255.4790      -171.6300
-0.5215      287.7640      600.2910      312.5270      428.8200      141.0560      255.3700      -171.4710
-0.5225      287.9000      600.3560      312.4560      428.7820      140.8820      255.2647      -171.5740
-0.5225      287.9880      600.2910      312.3030      428.8400      140.8520      255.1527      -171.4510
-0.5235      288.1270      600.3640      312.2370      428.8350      140.7080      255.0607      -171.5290
-0.5245      288.2380      600.3560      312.1180      428.7490      140.5110      254.9157      -171.6070
-0.5255      288.3220      600.3090      311.9870      428.8050      140.4830      254.8190      -171.5040
-0.5255      288.4140      600.3550      311.9410      428.9000      140.4860      254.7893      -171.4550
-0.5265      288.5320      600.3280      311.7960      428.8280      140.2960      254.6293      -171.5000
-0.5265      288.6460      600.3100      311.6640      428.8330      140.1870      254.5050      -171.4770
-0.5275      288.7520      600.3370      311.5850      428.8610      140.1090      254.4263      -171.4760
-0.5285      288.8770      600.3460      311.4690      428.9190      140.0420      254.3267      -171.4270
-0.5285      288.9800      600.3180      311.3380      428.9250      139.9450      254.2070      -171.3930
-0.5295      289.1090      600.2360      311.1270      428.9470      139.8380      254.0307      -171.2890
-0.5305      289.1640      600.2450      311.0810      428.9210      139.7570      253.9730      -171.3240
-0.5305      289.2820      600.2920      311.0100      428.9360      139.6540      253.8913      -171.3560
-0.5315      289.3840      600.3090      310.9250      428.9330      139.5490      253.7997      -171.3760
-0.5325      289.4730      600.3190      310.8460      428.9550      139.4820      253.7247      -171.3640
-0.5325      289.5720      600.2730      310.7010      428.9810      139.4090      253.6037      -171.2920
-0.5335      289.7040      600.4290      310.7250      428.9090      139.2050      253.5517      -171.5200
-0.5346      289.8140      600.3830      310.5690      428.9180      139.1040      253.4140      -171.4650
-0.5356      289.9030      600.3280      310.4250      428.9590      139.0560      253.3020      -171.3690
-0.5356      290.0200      600.3090      310.2890      428.9770      138.9570      253.1783      -171.3320
-0.5366      290.1120      600.3180      310.2060      429.0610      138.9490      253.1203      -171.2570
-0.5376      290.2630      600.2820      310.0190      429.0760      138.8130      252.9503      -171.2060
-0.5376      290.3730      600.3000      309.9270      429.0570      138.6840      252.8460      -171.2430
-0.5386      290.4470      600.3560      309.9090      429.0200      138.5730      252.7970      -171.3360
-0.5396      290.5270      600.3460      309.8190      428.9980      138.4710      252.7030      -171.3480
-0.5396      290.6820      600.2820      309.6000      429.0650      138.3830      252.5277      -171.2170
-0.5406      290.8030      600.3090      309.5060      429.1220      138.3190      252.4437      -171.1870
-0.5416      290.9130      600.3000      309.3870      429.1520      138.2390      252.3377      -171.1480
-0.5416      291.0160      600.3370      309.3210      429.1720      138.1560      252.2660      -171.1650
-0.5426      291.1490      600.3650      309.2160      429.1470      137.9980      252.1433      -171.2180
-0.5436      291.2370      600.3190      309.0820      429.2100      137.9730      252.0457      -171.1090
-0.5446      291.3510      600.3010      308.9500      429.1650      137.8140      251.9047      -171.1360
-0.5446      291.4760      600.3280      308.8520      429.1810      137.7050      251.8030      -171.1470
-0.5456      291.5570      600.3650      308.8080      429.2110      137.6540      251.7567      -171.1540
-0.5466      291.6560      600.2910      308.6350      429.2630      137.6070      251.6257      -171.0280
-0.5466      291.7730      600.3460      308.5730      429.2820      137.5090      251.5517      -171.0640
-0.5476      291.8910      600.3640      308.4730      429.2730      137.3820      251.4427      -171.0910
-0.5476      291.9900      600.2360      308.2460      429.4200      137.4300      251.3073      -170.8160
-0.5486      292.1010      600.2820      308.1810      429.4370      137.3360      251.2327      -170.8450
-0.5496      292.2480      600.3650      308.1170      429.4200      137.1720      251.1353      -170.9450
-0.5496      292.3430      600.2450      307.9020      429.4540      137.1110      250.9717      -170.7910
-0.5506      292.4240      600.2910      307.8670      429.3650      136.9410      250.8917      -170.9260
-0.5516      292.5090      600.2820      307.7730      429.3660      136.8570      250.8010      -170.9160
-0.5516      292.6150      600.2820      307.6670      429.3800      136.7650      250.6997      -170.9020
-0.5526      292.7000      600.2910      307.5910      429.4830      136.7830      250.6550      -170.8080
-0.5536      292.7920      600.3010      307.5090      429.4640      136.6720      250.5633      -170.8370
-0.5536      292.8800      600.3010      307.4210      429.4170      136.5370      250.4597      -170.8840
-0.5546      293.0010      600.3830      307.3820      429.3880      136.3870      250.3837      -170.9950
-0.5546      293.1260      600.3090      307.1830      429.5040      136.3780      250.2480      -170.8050
-0.5556      293.2330      600.3560      307.1230      429.5720      136.3390      250.1950      -170.7840
-0.5566      293.3240      600.3000      306.9760      429.5500      136.2260      250.0593      -170.7500
-0.5566      293.4600      600.3000      306.8400      429.5610      136.1010      249.9270      -170.7390
-0.5576      293.5270      600.3370      306.8100      429.4820      135.9550      249.8583      -170.8550
-0.5576      293.5930      600.3100      306.7170      429.4840      135.8910      249.7750      -170.8260
-0.5586      293.7100      600.2540      306.5440      429.6150      135.9050      249.6643      -170.6390
-0.5596      293.8130      600.3090      306.4960      429.6080      135.7950      249.5957      -170.7010
-0.5596      293.8830      600.3640      306.4810      429.5770      135.6940      249.5520      -170.7870
-0.5606      294.0120      600.3280      306.3160      429.5730      135.5610      249.3977      -170.7550
-0.5616      294.1330      600.2180      306.0850      429.6300      135.4970      249.2223      -170.5880
-0.5616      294.2180      600.2550      306.0370      429.6550      135.4370      249.1703      -170.6000
-0.5626      294.3460      600.3460      306.0000      429.7000      135.3540      249.1180      -170.6460
-0.5636      294.4490      600.3000      305.8510      429.6770      135.2280      248.9767      -170.6230
-0.5636      294.5190      600.2820      305.7630      429.6370      135.1180      248.8813      -170.6450
-0.5646      294.6260      600.3190      305.6930      429.6640      135.0380      248.8080      -170.6550
-0.5656      294.6950      600.3180      305.6230      429.7490      135.0540      248.7667      -170.5690
-0.5656      294.8130      600.2820      305.4690      429.7870      134.9740      248.6373      -170.4950
-0.5666      294.9230      600.3180      305.3950      429.7480      134.8250      248.5383      -170.5700
-0.5676      295.0450      600.3830      305.3380      429.6910      134.6460      248.4407      -170.6920
-0.5676      295.1400      600.3000      305.1600      429.7470      134.6070      248.3090      -170.5530
-0.5686      295.2760      600.3280      305.0520      429.7930      134.5170      248.2070      -170.5350
-0.5697      295.3390      600.3370      304.9980      429.8740      134.5350      248.1770      -170.4630
-0.5697      295.4270      600.3190      304.8920      429.8850      134.4580      248.0807      -170.4340
-0.5707      295.5480      600.3740      304.8260      429.8300      134.2820      247.9780      -170.5440
-0.5707      295.6250      600.4010      304.7760      429.8160      134.1910      247.9143      -170.5850
-0.5717      295.7130      600.2720      304.5590      429.8340      134.1210      247.7463      -170.4380
-0.5727      295.8310      600.4560      304.6250      429.8220      133.9910      247.7470      -170.6340
-0.5727      295.8900      600.2540      304.3640      429.8950      134.0050      247.5777      -170.3590
-0.5737      296.0180      600.2910      304.2730      429.9030      133.8850      247.4770      -170.3880
-0.5747      296.1290      600.3460      304.2170      429.9470      133.8180      247.4173      -170.3990
-0.5757      296.2320      600.2910      304.0590      429.9800      133.7480      247.2887      -170.3110
-0.5757      296.3380      600.3000      303.9620      430.0360      133.6980      247.2073      -170.2640
-0.5767      296.4340      600.2270      303.7930      430.0660      133.6320      247.0727      -170.1610
-0.5777      296.5220      600.2820      303.7600      430.0370      133.5150      247.0117      -170.2450
-0.5777      296.5810      600.2180      303.6370      430.0600      133.4790      246.9177      -170.1580
-0.5787      296.6950      600.3190      303.6240      429.9900      133.2950      246.8477      -170.3290
-0.5797      296.7830      600.3000      303.5170      430.0150      133.2320      246.7553      -170.2850
-0.5797      296.8930      600.2910      303.3980      430.0390      133.1460      246.6473      -170.2520
-0.5807      297.0070      600.3090      303.3020      430.0470      133.0400      246.5480      -170.2620
-0.5817      297.1060      600.3640      303.2580      430.1350      133.0290      246.5150      -170.2290
-0.5817      297.2090      600.3370      303.1280      430.1380      132.9290      246.3950      -170.1990
-0.5827      297.2680      600.3190      303.0510      430.1040      132.8360      246.3127      -170.2150
-0.5827      297.4260      600.3280      302.9020      430.1640      132.7380      246.1807      -170.1640
-0.5837      297.4740      600.2910      302.8170      430.1780      132.7040      246.1127      -170.1130
-0.5847      297.5550      600.3280      302.7730      430.1280      132.5730      246.0397      -170.2000
-0.5847      297.6390      600.3460      302.7070      430.1590      132.5200      245.9780      -170.1870
-0.5857      297.7310      600.2630      302.5320      430.1300      132.3990      245.8210      -170.1330
-0.5867      297.8340      600.4200      302.5860      430.1680      132.3340      245.8353      -170.2520
-0.5867      297.9440      600.2910      302.3470      430.2090      132.2650      245.6530      -170.0820
-0.5877      298.0440      600.2910      302.2470      430.2120      132.1680      245.5540      -170.0790
-0.5877      298.1540      600.2640      302.1100      430.2540      132.1000      245.4400      -170.0100
-0.5887      298.2350      600.3280      302.0930      430.2640      132.0290      245.4050      -170.0640
-0.5897      298.3080      600.3000      301.9920      430.2860      131.9780      245.3207      -170.0140
-0.5897      298.4110      600.3180      301.9070      430.3330      131.9220      245.2453      -169.9850
-0.5907      298.4990      600.2720      301.7730      430.3380      131.8390      245.1283      -169.9340
-0.5917      298.5770      600.3190      301.7420      430.2970      131.7200      245.0680      -170.0220
-0.5917      298.6980      600.3920      301.6940      430.2730      131.5750      244.9877      -170.1190
-0.5927      298.7930      600.3180      301.5250      430.2940      131.5010      244.8503      -170.0240
-0.5937      298.8780      600.3090      301.4310      430.3400      131.4620      244.7747      -169.9690
-0.5937      298.9810      600.2910      301.3100      430.4020      131.4210      244.6803      -169.8890
-0.5947      299.0870      600.3270      301.2400      430.4170      131.3300      244.6033      -169.9100
-0.5947      299.2120      600.3090      301.0970      430.4510      131.2390      244.4777      -169.8580
-0.5957      299.2970      600.2640      300.9670      430.4560      131.1590      244.3643      -169.8080
-0.5967      299.3590      600.2910      300.9320      430.4040      131.0450      244.3030      -169.8870
-0.5977      299.4660      600.3640      300.8980      430.3600      130.8940      244.2300      -170.0040
-0.5977      299.5060      600.2910      300.7850      430.4350      130.9290      244.1663      -169.8560
-0.5987      299.6170      600.3100      300.6930      430.4630      130.8460      244.0773      -169.8470
-0.5997      299.7160      600.3650      300.6490      430.4150      130.6990      243.9990      -169.9500
-0.5997      299.8410      600.2820      300.4410      430.4640      130.6230      243.8350      -169.8180
-0.6007      299.9480      600.3010      300.3530      430.5460      130.5980      243.7680      -169.7550
-0.6017      300.0210      600.3000      300.2790      430.5290      130.5080      243.6887      -169.7710
-0.6017      300.1020      600.2450      300.1430      430.5930      130.4910      243.5923      -169.6520
-0.6027      300.2190      600.2450      300.0260      430.5510      130.3320      243.4613      -169.6940
-0.6038      300.3220      600.3270      300.0050      430.4930      130.1710      243.3937      -169.8340
-0.6038      300.3740      600.2730      299.8990      430.6200      130.2460      243.3480      -169.6530
-0.6048      300.4580      600.2720      299.8140      430.6140      130.1560      243.2613      -169.6580
-0.6048      300.5280      600.2820      299.7540      430.5830      130.0550      243.1877      -169.6990
-0.6058      300.6350      600.2820      299.6470      430.5850      129.9500      243.0813      -169.6970
-0.6068      300.7490      600.3830      299.6340      430.5960      129.8470      243.0383      -169.7870
-0.6078      300.8440      600.2820      299.4380      430.6980      129.8540      242.9100      -169.5840
-0.6078      300.9470      600.2450      299.2980      430.7400      129.7930      242.7963      -169.5050
-0.6088      301.0830      600.3550      299.2720      430.7080      129.6250      242.7230      -169.6470
-0.6098      301.1350      600.3100      299.1750      430.7040      129.5690      242.6397      -169.6060
-0.6098      301.2040      600.3090      299.1050      430.6770      129.4730      242.5610      -169.6320
-0.6108      301.2930      600.2820      298.9890      430.7590      129.4660      242.4813      -169.5230
-0.6118      301.4030      600.4660      299.0630      430.7250      129.3220      242.4827      -169.7410
-0.6118      301.5020      600.3180      298.8160      430.7190      129.2170      242.2830      -169.5990
-0.6128      301.6160      600.3370      298.7210      430.7750      129.1590      242.2003      -169.5620
-0.6138      301.6420      600.2910      298.6490      430.7850      129.1430      242.1470      -169.5060
-0.6138      301.7930      600.3100      298.5170      430.7840      128.9910      242.0083      -169.5260
-0.6148      301.8550      600.3280      298.4730      430.8880      129.0330      241.9930      -169.4400
-0.6148      301.9690      600.2640      298.2950      430.8620      128.8930      241.8277      -169.4020
-0.6158      302.0940      600.2820      298.1880      430.9300      128.8360      241.7373      -169.3520
-0.6168      302.1200      600.2640      298.1440      430.9260      128.8060      241.6980      -169.3380
-0.6168      302.2150      600.2910      298.0760      430.9000      128.6850      241.6123      -169.3910
-0.6178      302.3180      600.3550      298.0370      430.9200      128.6020      241.5587      -169.4350
-0.6188      302.4100      600.2640      297.8540      430.9840      128.5740      241.4273      -169.2800
-0.6188      302.4580      600.3370      297.8790      430.9150      128.4570      241.4050      -169.4220
-0.6198      302.5900      600.2540      297.6640      430.9880      128.3980      241.2420      -169.2660
-0.6198      302.6930      600.2360      297.5430      431.0650      128.3720      241.1527      -169.1710
-0.6208      302.8000      600.2730      297.4730      431.0520      128.2520      241.0660      -169.2210
-0.6208      302.8690      600.3270      297.4580      431.0200      128.1510      241.0223      -169.3070
-0.6218      302.9580      600.2640      297.3060      431.0850      128.1270      240.9130      -169.1790
-0.6228      303.0420      600.2910      297.2490      431.1600      128.1180      240.8720      -169.1310
-0.6238      303.1270      600.3190      297.1920      431.0720      127.9450      240.7763      -169.2470
-0.6238      303.1740      600.3550      297.1810      431.0520      127.8780      240.7467      -169.3030
-0.6248      303.2740      600.3010      297.0270      431.1080      127.8340      240.6293      -169.1930
-0.6248      303.3770      600.2640      296.8870      431.0870      127.7100      240.4947      -169.1770
-0.6258      303.4760      600.3460      296.8700      431.0950      127.6190      240.4530      -169.2510
-0.6268      303.5570      600.2270      296.6700      431.1980      127.6410      240.3270      -169.0290
-0.6268      303.6380      600.3100      296.6720      431.2010      127.5630      240.3023      -169.1090
-0.6278      303.7630      600.3470      296.5840      431.2130      127.4500      240.2060      -169.1340
-0.6278      303.8510      600.2730      296.4220      431.2190      127.3680      240.0707      -169.0540
-0.6288      303.9210      600.3280      296.4070      431.2300      127.3090      240.0410      -169.0980
-0.6298      303.9610      600.2910      296.3300      431.2000      127.2390      239.9663      -169.0910
-0.6308      304.0490      600.3280      296.2790      431.1750      127.1260      239.8947      -169.1530
-0.6308      304.1190      600.3000      296.1810      431.2030      127.0840      239.8153      -169.0970
-0.6318      304.2040      600.3010      296.0970      431.1910      126.9870      239.7270      -169.1100
-0.6328      304.3070      600.2730      295.9660      431.2540      126.9470      239.6263      -169.0190
-0.6328      304.4090      600.3180      295.9090      431.3560      126.9470      239.5883      -168.9620
-0.6338      304.5120      600.2630      295.7510      431.4080      126.8960      239.4660      -168.8550
