eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]          [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

-10.8912      380.6640      399.6929      19.0289      384.1377      3.4737      13.8438      -15.5552
-10.8922      380.6610      399.6752      19.0142      384.1877      3.5267      13.8517      -15.4876
-10.8932      380.6390      399.6846      19.0456      384.1587      3.5197      13.8703      -15.5259
-10.8932      380.6460      399.7851      19.1391      384.1381      3.4921      13.9234      -15.6470
-10.8942      380.6200      399.6381      19.0181      384.2141      3.5941      13.8768      -15.4240
-10.8952      380.6460      399.6842      19.0382      384.1413      3.4953      13.8572      -15.5429
-10.8962      380.6200      399.7850      19.1650      384.0955      3.4755      13.9352      -15.6895
-10.8962      380.6270      399.7204      19.0934      384.1758      3.5488      13.9119      -15.5446
-10.8972      380.6350      399.6750      19.0400      384.1783      3.5433      13.8744      -15.4967
-10.8982      380.6350      399.6291      18.9941      384.2174      3.5824      13.8569      -15.4117
-10.8982      380.6610      399.6935      19.0325      384.1540      3.4930      13.8527      -15.5395
-10.8992      380.6240      399.7027      19.0787      384.1458      3.5218      13.8931      -15.5569
-10.8992      380.5980      399.6382      19.0402      384.1719      3.5739      13.8848      -15.4663
-10.9003      380.6090      399.6932      19.0842      384.1869      3.5779      13.9154      -15.5063
-10.9013      380.6160      399.6561      19.0401      384.1720      3.5560      13.8787      -15.4841
-10.9013      380.5910      399.7121      19.1211      384.1504      3.5594      13.9339      -15.5618
-10.9023      380.6270      399.6560      19.0290      384.1051      3.4781      13.8454      -15.5509
-10.9033      380.6240      399.6292      19.0052      384.1961      3.5721      13.8608      -15.4331
-10.9043      380.6130      399.6201      19.0071      384.1704      3.5574      13.8572      -15.4497
-10.9043      380.5760      399.6656      19.0896      384.1890      3.6130      13.9307      -15.4766
-10.9053      380.5950      399.7029      19.1079      384.1199      3.5249      13.9136      -15.5830
-10.9063      380.6050      399.6838      19.0788      384.1223      3.5173      13.8916      -15.5615
-10.9063      380.5980      399.6842      19.0862      384.1268      3.5288      13.9004      -15.5574
-10.9073      380.5870      399.7114      19.1244      384.1403      3.5533      13.9340      -15.5711
-10.9083      380.6020      399.6845      19.0825      384.1520      3.5500      13.9050      -15.5325
-10.9093      380.5760      399.7207      19.1447      384.1195      3.5435      13.9443      -15.6012
-10.9093      380.5870      399.6747      19.0877      384.1257      3.5387      13.9047      -15.5490
-10.9103      380.6020      399.6752      19.0732      384.1219      3.5199      13.8888      -15.5533
-10.9113      380.5800      399.6751      19.0951      384.1634      3.5834      13.9245      -15.5117
-10.9113      380.5690      399.7027      19.1337      384.1271      3.5581      13.9418      -15.5756
-10.9123      380.5430      399.6658      19.1228      384.1418      3.5988      13.9481      -15.5240
-10.9133      380.5950      399.6202      19.0252      384.1439      3.5489      13.8664      -15.4763
-10.9143      380.5950      399.6202      19.0252      384.1274      3.5324      13.8609      -15.4928
-10.9143      380.5760      399.7115      19.1355      384.1350      3.5590      13.9433      -15.5765
-10.9153      380.5430      399.6842      19.1412      384.1463      3.6033      13.9619      -15.5379
-10.9163      380.5390      399.6655      19.1265      384.1076      3.5686      13.9405      -15.5579
-10.9163      380.5610      399.6929      19.1319      384.0879      3.5269      13.9302      -15.6050
-10.9173      380.5610      399.7388      19.1778      384.0895      3.5285      13.9614      -15.6493
-10.9183      380.5720      399.6653      19.0933      384.1528      3.5808      13.9225      -15.5125
-10.9193      380.5610      399.6562      19.0952      384.1355      3.5745      13.9216      -15.5207
-10.9193      380.5870      399.6379      19.0509      384.1264      3.5394      13.8804      -15.5115
-10.9203      380.5540      399.6658      19.1118      384.1236      3.5696      13.9311      -15.5422
-10.9213      380.5650      399.7024      19.1374      384.0962      3.5312      13.9353      -15.6063
-10.9223      380.5280      399.6564      19.1284      384.1227      3.5947      13.9505      -15.5337
-10.9223      380.5500      399.6287      19.0787      384.1296      3.5796      13.9123      -15.4991
-10.9233      380.5390      399.5828      19.0438      384.1361      3.5971      13.8949      -15.4467
-10.9243      380.5390      399.6930      19.1540      384.0657      3.5267      13.9449      -15.6273
-10.9243      380.5610      399.7021      19.1411      384.0660      3.5050      13.9291      -15.6361
-10.9253      380.5390      399.6930      19.1540      384.1197      3.5807      13.9629      -15.5733
-10.9263      380.5430      399.6382      19.0952      384.1381      3.5951      13.9285      -15.5001
-10.9263      380.5540      399.6933      19.1393      384.0698      3.5158      13.9315      -15.6235
-10.9273      380.5210      399.5833      19.0623      384.1275      3.6065      13.9104      -15.4558
-10.9283      380.5100      399.6381      19.1281      384.1251      3.6151      13.9571      -15.5130
-10.9293      380.5390      399.6104      19.0714      384.0945      3.5555      13.8994      -15.5159
-10.9293      380.5030      399.5651      19.0621      384.1432      3.6402      13.9215      -15.4219
-10.9303      380.5210      399.7211      19.2001      384.0707      3.5497      13.9833      -15.6504
-10.9303      380.4990      399.6291      19.1301      384.0787      3.5797      13.9466      -15.5504
-10.9313      380.5130      399.6286      19.1156      384.0823      3.5693      13.9335      -15.5463
-10.9323      380.5350      399.6469      19.1119      384.1122      3.5772      13.9337      -15.5347
-10.9333      380.5030      399.6661      19.1631      384.1134      3.6104      13.9789      -15.5527
-10.9333      380.5060      399.6195      19.1135      384.0690      3.5630      13.9300      -15.5505
-10.9343      380.4990      399.6291      19.1301      384.0654      3.5664      13.9422      -15.5637
-10.9353      380.5240      399.6010      19.0770      384.1054      3.5814      13.9118      -15.4956
-10.9353      380.4770      399.6200      19.1430      384.1153      3.6383      13.9748      -15.5047
-10.9363      380.4950      399.6195      19.1245      384.1021      3.6071      13.9520      -15.5174
-10.9373      380.4840      399.6288      19.1448      384.0857      3.6017      13.9638      -15.5431
-10.9373      380.5100      399.5923      19.0823      384.0757      3.5657      13.9101      -15.5166
-10.9383      380.5170      399.6561      19.1391      384.0531      3.5361      13.9381      -15.6030
-10.9393      380.5030      399.6202      19.1172      384.1232      3.6202      13.9515      -15.4970
-10.9393      380.4770      399.6016      19.1246      384.1263      3.6493      13.9662      -15.4753
-10.9404      380.4880      399.6659      19.1779      384.0579      3.5699      13.9752      -15.6080
-10.9414      380.5060      399.6471      19.1411      384.0522      3.5462      13.9428      -15.5949
-10.9424      380.4770      399.6200      19.1430      384.0848      3.6078      13.9646      -15.5352
-10.9424      380.4770      399.6935      19.2165      384.0631      3.5861      14.0064      -15.6304
-10.9434      380.4440      399.6111      19.1671      384.1012      3.6572      13.9971      -15.5099
-10.9444      380.4990      399.5923      19.0933      384.0830      3.5840      13.9235      -15.5093
-10.9444      380.4880      399.6659      19.1779      384.0572      3.5692      13.9750      -15.6087
-10.9454      380.4400      399.6196      19.1796      384.0839      3.6439      14.0010      -15.5357
-10.9464      380.4550      399.6385      19.1835      384.0810      3.6260      13.9977      -15.5575
-10.9474      380.4950      399.5920      19.0970      384.1115      3.6165      13.9368      -15.4805
-10.9474      380.4510      399.5556      19.1046      384.1143      3.6633      13.9575      -15.4413
-10.9484      380.4510      399.6382      19.1872      384.0468      3.5958      13.9901      -15.5914
-10.9494      380.4440      399.6018      19.1578      384.0662      3.6222      13.9793      -15.5356
-10.9494      380.4440      399.6386      19.1946      384.0428      3.5988      13.9960      -15.5958
-10.9504      380.4550      399.6294      19.1744      384.0505      3.5955      13.9814      -15.5789
-10.9514      380.4660      399.6477      19.1817      384.0511      3.5851      13.9828      -15.5966
-10.9524      380.4580      399.5827      19.1247      384.0641      3.6061      13.9518      -15.5186
-10.9524      380.4360      399.6469      19.2109      384.0254      3.5894      14.0037      -15.6215
-10.9534      380.4730      399.5462      19.0732      384.1127      3.6397      13.9287      -15.4335
-10.9544      380.4510      399.5923      19.1413      384.0981      3.6471      13.9766      -15.4942
-10.9554      380.4470      399.6379      19.1909      384.0453      3.5983      13.9934      -15.5926
-10.9554      380.3960      399.6199      19.2239      384.0490      3.6530      14.0336      -15.5709
-10.9564      380.4330      399.5741      19.1411      384.0677      3.6347      13.9723      -15.5065
-10.9574      380.4330      399.5649      19.1319      384.0549      3.6219      13.9619      -15.5100
-10.9574      380.4030      399.6103      19.2073      384.0520      3.6490      14.0212      -15.5583
-10.9584      380.4220      399.6109      19.1889      384.0318      3.6098      13.9959      -15.5791
-10.9594      380.4400      399.5828      19.1428      384.0299      3.5899      13.9585      -15.5529
-10.9604      380.4000      399.6018      19.2018      384.0438      3.6438      14.0158      -15.5580
-10.9604      380.4180      399.6473      19.2293      384.0161      3.5981      14.0189      -15.6312
-10.9614      380.4110      399.6017      19.1907      384.0519      3.6409      14.0074      -15.5498
-10.9624      380.4070      399.6749      19.2679      384.0294      3.6224      14.0527      -15.6455
-10.9624      380.4180      399.5463      19.1283      384.0446      3.6266      13.9611      -15.5018
-10.9634      380.3850      399.5648      19.1798      384.0539      3.6689      14.0095      -15.5109
-10.9644      380.3890      399.6019      19.2129      384.0554      3.6664      14.0307      -15.5465
-10.9644      380.3920      399.5645      19.1725      384.0697      3.6777      14.0076      -15.4948
-10.9654      380.3890      399.6111      19.2221      384.0514      3.6624      14.0355      -15.5597
-10.9664      380.3960      399.5648      19.1688      384.0365      3.6405      13.9927      -15.5283
-10.9664      380.4030      399.6287      19.2257      384.0098      3.6068      14.0194      -15.6189
-10.9674      380.4180      399.6197      19.2017      384.0053      3.5873      13.9969      -15.6144
-10.9684      380.3920      399.6563      19.2643      384.0357      3.6437      14.0574      -15.6207
-10.9694      380.4220      399.5742      19.1522      384.0324      3.6104      13.9716      -15.5418
-10.9694      380.3660      399.6745      19.3085      383.9988      3.6328      14.0833      -15.6757
-10.9704      380.3770      399.6377      19.2607      384.0053      3.6283      14.0499      -15.6325
-10.9714      380.3850      399.5648      19.1798      384.0106      3.6256      13.9951      -15.5542
-10.9714      380.4070      399.5923      19.1853      384.0201      3.6131      13.9946      -15.5722
-10.9724      380.3740      399.6200      19.2460      384.0299      3.6559      14.0493      -15.5901
-10.9734      380.3700      399.5830      19.2130      384.0025      3.6325      14.0195      -15.5805
-10.9734      380.3810      399.6747      19.2937      383.9858      3.6048      14.0641      -15.6889
-10.9744      380.3810      399.6105      19.2295      384.0078      3.6268      14.0286      -15.6027
-10.9754      380.3890      399.5835      19.1945      384.0321      3.6431      14.0107      -15.5514
-10.9764      380.3920      399.7481      19.3561      383.9678      3.5758      14.0960      -15.7804
-10.9764      380.3920      399.6104      19.2184      383.9864      3.5944      14.0104      -15.6240
-10.9774      380.3450      399.6478      19.3028      384.0012      3.6562      14.0873      -15.6466
-10.9784      380.3960      399.5924      19.1964      384.0148      3.6188      14.0039      -15.5776
-10.9794      380.3740      399.6384      19.2644      384.0002      3.6262      14.0517      -15.6382
-10.9794      380.3660      399.6561      19.2901      383.9879      3.6219      14.0674      -15.6682
-10.9805      380.3630      399.6381      19.2751      383.9830      3.6200      14.0567      -15.6551
-10.9815      380.3560      399.6294      19.2734      383.9702      3.6142      14.0537      -15.6592
-10.9815      380.3740      399.6200      19.2460      383.9907      3.6167      14.0362      -15.6294
-10.9825      380.3890      399.6754      19.2864      383.9975      3.6085      14.0604      -15.6779
-10.9835      380.3370      399.7023      19.3653      383.9560      3.6190      14.1165      -15.7463
-10.9845      380.3700      399.6564      19.2864      383.9706      3.6006      14.0578      -15.6858
-10.9845      380.3560      399.6845      19.3285      383.9723      3.6163      14.0911      -15.7122
-10.9855      380.3960      399.6933      19.2973      383.9598      3.5638      14.0528      -15.7336
-10.9865      380.3590      399.6378      19.2788      383.9775      3.6185      14.0587      -15.6603
-10.9865      380.3560      399.6845      19.3285      383.9510      3.5950      14.0840      -15.7335
-10.9875      380.3850      399.6199      19.2349      383.9770      3.5920      14.0206      -15.6429
-10.9885      380.3630      399.6749      19.3119      383.9457      3.5827      14.0688      -15.7292
-10.9885      380.3660      399.6470      19.2810      383.9734      3.6074      14.0565      -15.6736
-10.9895      380.3480      399.6195      19.2715      383.9972      3.6492      14.0641      -15.6223
-10.9905      380.3520      399.6474      19.2954      383.9487      3.5967      14.0625      -15.6987
-10.9905      380.3660      399.6470      19.2810      383.9563      3.5903      14.0508      -15.6907
-10.9915      380.3480      399.7022      19.3542      383.9588      3.6108      14.1064      -15.7434
-10.9925      380.3370      399.7298      19.3928      383.9391      3.6021      14.1292      -15.7907
-10.9925      380.3260      399.6013      19.2753      383.9750      3.6490      14.0665      -15.6263
-10.9935      380.3150      399.6014      19.2864      383.9707      3.6557      14.0762      -15.6307
-10.9935      380.3300      399.6843      19.3543      383.9123      3.5823      14.0970      -15.7720
-10.9945      380.3260      399.7115      19.3855      383.9463      3.6203      14.1304      -15.7652
-10.9955      380.3000      399.6655      19.3655      383.9274      3.6274      14.1195      -15.7381
-10.9955      380.3300      399.6659      19.3359      383.9695      3.6395      14.1038      -15.6965
-10.9965      380.3410      399.6750      19.3340      383.9529      3.6119      14.0933      -15.7221
-10.9965      380.3330      399.7295      19.3965      383.9091      3.5761      14.1230      -15.8204
-10.9975      380.3260      399.7299      19.4039      383.9051      3.5791      14.1290      -15.8248
-10.9985      380.3190      399.6844      19.3654      383.9531      3.6341      14.1216      -15.7313
-10.9985      380.3520      399.5923      19.2403      383.9489      3.5969      14.0258      -15.6434
-10.9995      380.3080      399.6845      19.3765      383.9198      3.6118      14.1216      -15.7647
-11.0005      380.3080      399.7303      19.4223      383.8799      3.5719      14.1388      -15.8504
-11.0005      380.3000      399.6471      19.3471      383.9547      3.6547      14.1163      -15.6924
-11.0015      380.3300      399.6843      19.3543      383.9026      3.5726      14.0937      -15.7817
-11.0025      380.2970      399.7029      19.4059      383.9161      3.6191      14.1436      -15.7868
-11.0025      380.3190      399.7303      19.4113      383.9211      3.6021      14.1416      -15.8092
-11.0035      380.2640      399.7395      19.4755      383.8672      3.6032      14.1847      -15.8723
-11.0045      380.2820      399.7298      19.4478      383.8955      3.6135      14.1697      -15.8343
-11.0045      380.2780      399.6469      19.3689      383.9374      3.6594      14.1324      -15.7095
-11.0055      380.3150      399.7116      19.3966      383.8946      3.5796      14.1243      -15.8170
-11.0065      380.2750      399.7027      19.4277      383.8733      3.5983      14.1512      -15.8294
-11.0075      380.2780      399.6837      19.4057      383.9009      3.6229      14.1448      -15.7828
-11.0075      380.2860      399.6199      19.3339      383.9405      3.6545      14.1074      -15.6794
-11.0085      380.2710      399.6932      19.4222      383.8764      3.6054      14.1499      -15.8168
-11.0095      380.2780      399.6469      19.3689      383.8989      3.6209      14.1196      -15.7481
-11.0105      380.2490      399.5648      19.3158      383.9457      3.6967      14.1094      -15.6191
-11.0105      380.2340      399.6840      19.4500      383.8672      3.6332      14.1777      -15.8169
-11.0115      380.2710      399.7024      19.4314      383.8763      3.6053      14.1560      -15.8261
-11.0125      380.2710      399.6564      19.3854      383.8866      3.6156      14.1288      -15.7698
-11.0135      380.2600      399.6657      19.4057      383.8743      3.6143      14.1419      -15.7914
-11.0135      380.2420      399.7121      19.4701      383.8560      3.6140      14.1847      -15.8561
-11.0145      380.2670      399.6837      19.4167      383.8621      3.5951      14.1428      -15.8216
-11.0155      380.2670      399.6929      19.4259      383.8749      3.6079      14.1532      -15.8180
-11.0165      380.2560      399.7297      19.4737      383.8556      3.5996      14.1823      -15.8741
-11.0165      380.2490      399.6291      19.3801      383.9225      3.6735      14.1446      -15.7066
-11.0175      380.2640      399.6752      19.4112      383.8702      3.6062      14.1429      -15.8050
-11.0185      380.2340      399.6105      19.3765      383.9001      3.6661      14.1397      -15.7104
-11.0195      380.2490      399.7026      19.4536      383.8458      3.5968      14.1680      -15.8569
-11.0195      380.2380      399.6567      19.4187      383.9150      3.6770      14.1715      -15.7417
-11.0206      380.2380      399.7118      19.4738      383.8587      3.6207      14.1894      -15.8531
-11.0206      380.2490      399.5924      19.3434      383.8991      3.6501      14.1123      -15.6933
-11.0216      380.2050      399.6658      19.4608      383.8730      3.6680      14.1965      -15.7928
-11.0226      380.2190      399.6654      19.4464      383.8640      3.6450      14.1793      -15.8014
-11.0236      380.2050      399.6382      19.4332      383.9050      3.7000      14.1888      -15.7332
-11.0236      380.2560      399.6103      19.3543      383.8907      3.6347      14.1144      -15.7196
-11.0246      380.2490      399.7026      19.4536      383.8533      3.6043      14.1705      -15.8493
-11.0256      380.2230      399.6564      19.4334      383.8718      3.6488      14.1719      -15.7846
-11.0256      380.2340      399.6840      19.4500      383.8562      3.6222      14.1741      -15.8278
-11.0266      380.2190      399.6378      19.4188      383.8789      3.6599      14.1658      -15.7589
-11.0276      380.2080      399.6746      19.4666      383.8847      3.6767      14.2033      -15.7899
-11.0276      380.2300      399.6469      19.4169      383.8790      3.6490      14.1609      -15.7679
-11.0286      380.2190      399.6103      19.3913      383.8482      3.6292      14.1373      -15.7621
-11.0286      380.2050      399.6749      19.4699      383.8765      3.6715      14.2038      -15.7984
-11.0296      380.2270      399.5833      19.3563      383.9100      3.6830      14.1319      -15.6734
-11.0306      380.2420      399.7029      19.4609      383.8401      3.5981      14.1733      -15.8628
-11.0316      380.2270      399.6751      19.4481      383.8472      3.6202      14.1721      -15.8279
-11.0316      380.1980      399.6386      19.4406      383.8415      3.6435      14.1749      -15.7971
-11.0326      380.2160      399.6568      19.4408      383.8836      3.6676      14.1831      -15.7732
-11.0336      380.1980      399.6937      19.4957      383.8353      3.6373      14.2096      -15.8584
-11.0336      380.2010      399.6563      19.4553      383.8329      3.6319      14.1808      -15.8234
-11.0346      380.1790      399.6105      19.4315      383.8601      3.6811      14.1814      -15.7504
-11.0346      380.1790      399.6105      19.4315      383.8307      3.6517      14.1716      -15.7798
-11.0356      380.1830      399.6292      19.4462      383.8485      3.6655      14.1860      -15.7807
-11.0366      380.2050      399.6291      19.4241      383.9023      3.6973      14.1818      -15.7268
-11.0366      380.1940      399.6383      19.4443      383.8651      3.6711      14.1866      -15.7732
-11.0376      380.1900      399.6196      19.4296      383.8390      3.6490      14.1694      -15.7806
-11.0386      380.1790      399.6105      19.4315      383.8594      3.6804      14.1811      -15.7511
-11.0386      380.1830      399.6383      19.4553      383.8648      3.6818      14.1975      -15.7735
-11.0396      380.1460      399.6659      19.5199      383.8453      3.6993      14.2464      -15.8207
-11.0406      380.1860      399.5734      19.3874      383.8944      3.7084      14.1611      -15.6791
-11.0416      380.2010      399.6195      19.4185      383.8382      3.6372      14.1581      -15.7813
-11.0416      380.1720      399.6017      19.4297      383.8505      3.6785      14.1793      -15.7512
-11.0426      380.1610      399.6752      19.5142      383.8245      3.6635      14.2306      -15.8508
-11.0436      380.1750      399.6928      19.5178      383.8534      3.6784      14.2380      -15.8394
-11.0436      380.1530      399.6471      19.4941      383.8308      3.6778      14.2220      -15.8164
-11.0446      380.1750      399.6377      19.4627      383.8049      3.6299      14.1851      -15.8329
-11.0456      380.1640      399.6929      19.5289      383.8073      3.6433      14.2337      -15.8856
-11.0456      380.1390      399.6108      19.4718      383.8375      3.6985      14.2140      -15.7733
-11.0466      380.1610      399.6385      19.4775      383.8221      3.6611      14.2054      -15.8164
-11.0476      380.1570      399.5556      19.3986      383.8723      3.7153      14.1708      -15.6834
-11.0486      380.1420      399.6104      19.4684      383.8199      3.6779      14.2049      -15.7905
-11.0486      380.1390      399.6659      19.5269      383.7850      3.6460      14.2333      -15.8809
-11.0496      380.1390      399.5924      19.4534      383.8360      3.6970      14.2013      -15.7564
-11.0506      380.1390      399.5924      19.4534      383.8232      3.6842      14.1970      -15.7692
-11.0506      380.1790      399.6197      19.4407      383.8369      3.6579      14.1798      -15.7829
-11.0516      380.1240      399.6381      19.5141      383.7872      3.6632      14.2305      -15.8509
-11.0526      380.1130      399.7576      19.6446      383.7091      3.5961      14.2951      -16.0485
-11.0526      380.1020      399.6015      19.4995      383.8107      3.7087      14.2359      -15.7908
-11.0536      380.1530      399.6195      19.4665      383.8362      3.6832      14.2054      -15.7833
-11.0546      380.1240      399.6748      19.5508      383.7968      3.6728      14.2581      -15.8780
-11.0556      380.1020      399.6842      19.5822      383.7595      3.6575      14.2740      -15.9248
-11.0556      380.1020      399.5831      19.4811      383.7719      3.6699      14.2107      -15.8112
-11.0566      380.1130      399.5830      19.4700      383.8384      3.7254      14.2218      -15.7446
-11.0576      380.1170      399.6017      19.4847      383.7933      3.6763      14.2152      -15.8084
-11.0576      380.1130      399.6657      19.5527      383.8085      3.6955      14.2670      -15.8572
-11.0586      380.1060      399.5283      19.4223      383.8195      3.7135      14.1860      -15.7088
-11.0586      380.0980      399.5828      19.4848      383.7837      3.6857      14.2184      -15.7991
-11.0596      380.0720      399.5735      19.5015      383.8245      3.7525      14.2518      -15.7490
-11.0607      380.1090      399.6287      19.5197      383.7892      3.6802      14.2399      -15.8395
-11.0607      380.0870      399.6105      19.5235      383.8053      3.7183      14.2551      -15.8052
-11.0617      380.0720      399.5643      19.4923      383.7780      3.7060      14.2302      -15.7863
-11.0627      380.0980      399.6104      19.5124      383.7465      3.6485      14.2244      -15.8639
-11.0627      380.0980      399.6288      19.5308      383.8016      3.7036      14.2551      -15.8273
-11.0637      380.0610      399.6287      19.5677      383.7971      3.7361      14.2905      -15.8316
-11.0647      380.0910      399.6567      19.5657      383.7861      3.6951      14.2755      -15.8706
-11.0647      380.0980      399.5920      19.4940      383.7579      3.6599      14.2160      -15.8341
-11.0657      380.0950      399.5376      19.4426      383.7937      3.6987      14.1946      -15.7439
-11.0667      380.0830      399.6193      19.5363      383.7876      3.7046      14.2591      -15.8317
-11.0667      380.0760      399.6106      19.5346      383.7876      3.7116      14.2603      -15.8230
-11.0677      380.0760      399.5738      19.4978      383.7819      3.7059      14.2338      -15.7919
-11.0687      380.0800      399.5741      19.4941      383.7610      3.6810      14.2231      -15.8131
-11.0687      380.0910      399.6383      19.5473      383.7304      3.6394      14.2447      -15.9079
-11.0697      380.0650      399.6198      19.5548      383.7586      3.6936      14.2677      -15.8612
-11.0707      380.0540      399.5644      19.5104      383.7892      3.7352      14.2520      -15.7752
-11.0717      380.0760      399.5003      19.4243      383.8198      3.7438      14.1975      -15.6805
-11.0717      380.0470      399.5557      19.5087      383.7680      3.7210      14.2461      -15.7877
-11.0727      380.0510      399.6018      19.5508      383.7199      3.6689      14.2568      -15.8819
-11.0737      380.0280      399.5826      19.5546      383.7894      3.7614      14.2902      -15.7932
-11.0737      380.0430      399.6196      19.5766      383.7368      3.6938      14.2823      -15.8829
-11.0747      380.0720      399.5000      19.4280      383.8064      3.7344      14.1968      -15.6936
-11.0757      380.0140      399.6018      19.5878      383.7487      3.7347      14.3034      -15.8531
-11.0757      380.0360      399.6476      19.6116      383.7465      3.7105      14.3112      -15.9012
-11.0767      380.0280      399.5367      19.5087      383.7826      3.7546      14.2573      -15.7542
-11.0777      380.0510      399.5927      19.5417      383.7522      3.7012      14.2615      -15.8405
-11.0787      380.0320      399.5738      19.5418      383.7926      3.7606      14.2814      -15.7812
-11.0787      380.0250      399.5649      19.5399      383.7548      3.7298      14.2699      -15.8101
-11.0797      379.9950      399.6012      19.6062      383.6849      3.6899      14.3008      -15.9163
-11.0807      380.0320      399.6105      19.5785      383.7520      3.7200      14.2923      -15.8585
-11.0807      380.0280      399.6286      19.6006      383.7315      3.7035      14.3016      -15.8971
-11.0817      380.0250      399.6844      19.6594      383.7052      3.6802      14.3330      -15.9792
-11.0827      380.0320      399.6656      19.6336      383.6954      3.6634      14.3102      -15.9702
-11.0837      379.9990      399.6107      19.6117      383.6849      3.6859      14.3031      -15.9258
-11.0837      380.0170      399.6378      19.6208      383.6938      3.6768      14.3061      -15.9440
-11.0847      380.0210      399.6381      19.6171      383.7443      3.7233      14.3192      -15.8938
-11.0857      380.0140      399.6477      19.6337      383.7155      3.7015      14.3230      -15.9322
-11.0857      380.0060      399.6287      19.6227      383.6767      3.6707      14.3054      -15.9520
-11.0867      379.9910      399.6193      19.6283      383.6884      3.6974      14.3180      -15.9309
-11.0877      380.0060      399.5553      19.5493      383.7229      3.7169      14.2718      -15.8324
-11.0877      380.0170      399.6562      19.6392      383.6898      3.6728      14.3171      -15.9665
-11.0887      380.0100      399.6382      19.6282      383.7227      3.7127      14.3230      -15.9155
-11.0897      379.9950      399.6196      19.6246      383.7088      3.7138      14.3210      -15.9108
-11.0897      379.9990      399.6291      19.6301      383.6848      3.6858      14.3153      -15.9443
-11.0907      380.0140      399.7028      19.6888      383.6627      3.6487      14.3421      -16.0402
-11.0917      380.0060      399.6287      19.6227      383.7172      3.7112      14.3189      -15.9115
-11.0917      379.9840      399.6105      19.6265      383.7165      3.7325      14.3285      -15.8940
-11.0927      380.0030      399.6111      19.6081      383.7043      3.7013      14.3058      -15.9068
-11.0937      379.9880      399.6292      19.6412      383.6548      3.6668      14.3164      -15.9744
-11.0937      379.9730      399.6378      19.6648      383.6798      3.7068      14.3455      -15.9580
-11.0947      379.9620      399.5827      19.6207      383.7524      3.7904      14.3439      -15.8303
-11.0957      379.9880      399.6567      19.6687      383.7057      3.7177      14.3517      -15.9510
-11.0957      380.0030      399.6386      19.6356      383.6845      3.6815      14.3176      -15.9541
-11.0967      379.9770      399.6289      19.6519      383.6750      3.6980      14.3339      -15.9539
-11.0977      379.9730      399.7296      19.7566      383.6620      3.6890      14.4007      -16.0676
-11.0977      379.9910      399.6469      19.6559      383.6417      3.6507      14.3208      -16.0053
-11.0987      379.9950      399.6930      19.6980      383.6939      3.6989      14.3650      -15.9991
-11.0997      379.9990      399.6658      19.6668      383.6722      3.6732      14.3356      -15.9936
-11.0997      379.9810      399.5741      19.5931      383.6387      3.6577      14.2813      -15.9355
-11.1008      379.9480      399.6570      19.7090      383.6841      3.7361      14.3847      -15.9729
-11.1018      379.9590      399.6110      19.6520      383.7069      3.7479      14.3506      -15.9041
-11.1018      379.9700      399.5742      19.6042      383.6972      3.7272      14.3119      -15.8770
-11.1028      379.9880      399.7027      19.7147      383.6398      3.6518      14.3604      -16.0629
-11.1038      379.9360      399.6560      19.7200      383.6327      3.6967      14.3789      -16.0233
-11.1048      379.9590      399.6845      19.7255      383.6011      3.6421      14.3644      -16.0834
-11.1048      379.9620      399.6378      19.6758      383.6944      3.7324      14.3613      -15.9434
-11.1058      379.9510      399.6655      19.7145      383.6666      3.7156      14.3815      -15.9989
-11.1068      379.9480      399.6662      19.7182      383.6209      3.6729      14.3698      -16.0453
-11.1068      379.9510      399.6563      19.7053      383.6282      3.6772      14.3626      -16.0281
-11.1078      379.9510      399.6471      19.6961      383.6654      3.7144      14.3689      -15.9817
-11.1088      379.9330      399.7027      19.7697      383.6221      3.6891      14.4095      -16.0807
-11.1098      379.9220      399.6844      19.7624      383.6337      3.7117      14.4122      -16.0507
-11.1098      379.9330      399.7302      19.7972      383.6148      3.6818      14.4254      -16.1154
-11.1108      379.9480      399.6295      19.6815      383.6228      3.6748      14.3459      -16.0067
-11.1118      379.9330      399.6567      19.7237      383.6488      3.7158      14.3877      -16.0079
-11.1118      379.9220      399.6844      19.7624      383.6334      3.7114      14.4121      -16.0510
-11.1128      379.9330      399.7578      19.8248      383.6113      3.6783      14.4426      -16.1465
-11.1138      379.9140      399.6562      19.7422      383.6102      3.6962      14.3935      -16.0460
-11.1148      379.9220      399.6201      19.6981      383.5967      3.6747      14.3570      -16.0234
-11.1148      379.8960      399.6747      19.7787      383.6487      3.7527      14.4367      -16.0260
-11.1158      379.9000      399.7117      19.8117      383.6212      3.7212      14.4482      -16.0905
-11.1168      379.9290      399.6564      19.7274      383.6183      3.6893      14.3814      -16.0381
-11.1168      379.9250      399.6286      19.7036      383.6167      3.6917      14.3663      -16.0119
-11.1178      379.9180      399.7392      19.8212      383.5758      3.6578      14.4334      -16.1634
-11.1178      379.9040      399.5835      19.6795      383.6446      3.7406      14.3665      -15.9389
-11.1188      379.9040      399.5927      19.6887      383.6449      3.7409      14.3728      -15.9478
-11.1198      379.9000      399.6475      19.7475      383.6427      3.7427      14.4126      -16.0048
-11.1198      379.9220      399.6384      19.7164      383.6467      3.7247      14.3858      -15.9917
