eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
4.3327      325.6730      601.2170      275.5440      1311.0910      985.4180      512.1687      709.8740
4.3337      325.6100      601.0790      275.4690      1311.2670      985.6570      512.1983      710.1880
4.3337      325.5920      601.2540      275.6620      1311.3650      985.7730      512.3657      710.1110
4.3347      325.5370      601.2260      275.6890      1311.5100      985.9730      512.4503      710.2840
4.3347      325.4670      601.1530      275.6860      1311.6180      986.1510      512.5077      710.4650
4.3357      325.4450      601.1350      275.6900      1311.7020      986.2570      512.5457      710.5670
4.3367      325.4190      601.1980      275.7790      1311.8020      986.3830      512.6470      710.6040
4.3377      325.3310      601.1800      275.8490      1311.9590      986.6280      512.7753      710.7790
4.3377      325.3090      601.1710      275.8620      1312.0980      986.7890      512.8377      710.9270
4.3387      325.2760      601.1160      275.8400      1312.2760      987.0000      512.8933      711.1600
4.3397      325.2360      601.1620      275.9260      1312.3730      987.1370      512.9963      711.2110
4.3397      325.1770      601.2450      276.0680      1312.4670      987.2900      513.1420      711.2220
4.3407      325.1250      601.2080      276.0830      1312.5950      987.4700      513.2120      711.3870
4.3417      325.0810      601.2080      276.1270      1312.7000      987.6190      513.2910      711.4920
4.3427      325.0370      601.1900      276.1530      1312.8050      987.7680      513.3580      711.6150
4.3427      325.0110      601.2720      276.2610      1312.8880      987.8770      513.4663      711.6160
4.3437      324.9340      601.1990      276.2650      1313.0000      988.0660      513.5320      711.8010
4.3447      324.8900      601.1800      276.2900      1313.1260      988.2360      513.6053      711.9460
4.3447      324.8940      601.1350      276.2410      1313.3000      988.4060      513.6293      712.1650
4.3457      324.8310      601.2260      276.3950      1313.4290      988.5980      513.7960      712.2030
4.3457      324.7690      601.2360      276.4670      1313.5790      988.8100      513.9147      712.3430
4.3467      324.7170      601.1980      276.4810      1313.7070      988.9900      513.9840      712.5090
4.3477      324.7170      601.2170      276.5000      1313.8580      989.1410      514.0470      712.6410
4.3487      324.6440      601.1250      276.4810      1313.9800      989.3360      514.0993      712.8550
4.3487      324.6000      601.2730      276.6730      1314.1010      989.5010      514.2823      712.8280
4.3497      324.5410      601.2450      276.7040      1314.1930      989.6520      514.3533      712.9480
4.3507      324.5190      601.2080      276.6890      1314.2910      989.7720      514.3833      713.0830
4.3507      324.4780      601.1800      276.7020      1314.4570      989.9790      514.4610      713.2770
4.3517      324.4340      601.1710      276.7370      1314.6580      990.2240      514.5660      713.4870
4.3527      324.3870      601.2270      276.8400      1314.8270      990.4400      514.7067      713.6000
4.3527      324.3280      601.1810      276.8530      1314.9800      990.6520      514.7860      713.7990
4.3537      324.2800      601.1160      276.8360      1315.1560      990.8760      514.8493      714.0400
4.3547      324.2280      601.1800      276.9520      1315.2690      991.0410      514.9817      714.0890
4.3547      324.1920      601.1900      276.9980      1315.3910      991.1990      515.0650      714.2010
4.3557      324.1290      601.1620      277.0330      1315.5110      991.3820      515.1493      714.3490
4.3567      324.0890      601.1620      277.0730      1315.6020      991.5130      515.2197      714.4400
4.3577      324.0480      601.1340      277.0860      1315.7290      991.6810      515.2843      714.5950
4.3577      324.0120      601.2170      277.2050      1315.8650      991.8530      515.4210      714.6480
4.3587      323.9790      601.1990      277.2200      1316.0300      992.0510      515.4970      714.8310
4.3597      323.9090      601.2170      277.3080      1316.1770      992.2680      515.6280      714.9600
4.3597      323.8870      601.1900      277.3030      1316.3050      992.4180      515.6747      715.1150
4.3607      323.8460      601.2540      277.4080      1316.4290      992.5830      515.7997      715.1750
4.3607      323.7950      601.1990      277.4040      1316.5380      992.7430      515.8503      715.3390
4.3617      323.7070      601.1620      277.4550      1316.6640      992.9570      515.9557      715.5020
4.3628      323.7070      601.1070      277.4000      1316.7680      993.0610      515.9537      715.6610
4.3628      323.6400      601.2080      277.5680      1316.8400      993.2000      516.1120      715.6320
4.3638      323.6000      601.2540      277.6540      1316.9160      993.3160      516.2080      715.6620
4.3648      323.5410      601.1800      277.6390      1317.0450      993.5040      516.2607      715.8650
4.3648      323.5010      601.2360      277.7350      1317.2030      993.7020      516.3907      715.9670
4.3658      323.5010      601.2080      277.7070      1317.3870      993.8860      516.4333      716.1790
4.3668      323.4240      601.3090      277.8850      1317.5220      994.0980      516.6227      716.2130
4.3668      323.3790      601.2720      277.8930      1317.6820      994.3030      516.6963      716.4100
4.3678      323.3460      601.1250      277.7790      1317.8320      994.4860      516.6813      716.7070
4.3688      323.2880      601.1720      277.8840      1317.9540      994.6660      516.8113      716.7820
4.3688      323.2580      601.3090      278.0510      1318.0260      994.7680      516.9567      716.7170
4.3698      323.1770      601.1890      278.0120      1318.1630      994.9860      517.0033      716.9740
4.3708      323.1220      601.0980      277.9760      1318.2680      995.1460      517.0327      717.1700
4.3708      323.1220      601.1160      277.9940      1318.4150      995.2930      517.0937      717.2990
4.3718      323.0850      601.1710      278.0860      1318.5660      995.4810      517.2177      717.3950
4.3728      323.0230      601.2260      278.2030      1318.7060      995.6830      517.3630      717.4800
4.3738      322.9750      601.3270      278.3520      1318.8450      995.8700      517.5247      717.5180
4.3738      322.9350      601.2270      278.2920      1319.0330      996.0980      517.5607      717.8060
4.3748      322.8980      601.1710      278.2730      1319.1510      996.2530      517.5997      717.9800
4.3758      322.8430      601.2450      278.4020      1319.2740      996.4310      517.7450      718.0290
4.3758      322.7690      601.2350      278.4660      1319.4080      996.6390      517.8570      718.1730
4.3768      322.7250      601.1800      278.4550      1319.5160      996.7910      517.9003      718.3360
4.3778      322.7110      601.2080      278.4970      1319.6130      996.9020      517.9653      718.4050
4.3778      322.6520      601.2360      278.5840      1319.7520      997.1000      518.0893      718.5160
4.3788      322.5930      601.2450      278.6520      1319.8900      997.2970      518.2003      718.6450
4.3798      322.5380      601.2630      278.7250      1320.0440      997.5060      518.3187      718.7810
4.3808      322.5230      601.1710      278.6480      1320.2010      997.6780      518.3247      719.0300
4.3808      322.4830      601.1620      278.6790      1320.3570      997.8740      518.4107      719.1950
4.3818      322.4170      601.2180      278.8010      1320.4870      998.0700      518.5573      719.2690
4.3828      322.3610      601.2350      278.8740      1320.6050      998.2440      518.6640      719.3700
4.3828      322.3100      601.1990      278.8890      1320.7390      998.4290      518.7357      719.5400
4.3838      322.2840      601.1990      278.9150      1320.8500      998.5660      518.7987      719.6510
4.3848      322.2290      601.2350      279.0060      1320.9170      998.6880      518.9000      719.6820
4.3848      322.1740      601.2450      279.0710      1321.0620      998.8880      519.0100      719.8170
4.3858      322.1300      601.1810      279.0510      1321.2110      999.0810      519.0610      720.0300
4.3858      322.1110      601.1980      279.0870      1321.3680      999.2570      519.1437      720.1700
4.3868      322.0670      601.2350      279.1680      1321.4910      999.4240      519.2533      720.2560
4.3878      322.0010      601.2720      279.2710      1321.6170      999.6160      519.3860      720.3450
4.3878      321.9570      601.2810      279.3240      1321.7310      999.7740      519.4740      720.4500
4.3888      321.9020      601.1250      279.2230      1321.8970      999.9950      519.4803      720.7720
4.3898      321.8580      601.1900      279.3320      1322.0080      1000.1500      519.6047      720.8180
4.3908      321.8470      601.2820      279.4350      1322.0670      1000.2200      519.6967      720.7850
4.3908      321.7660      601.1530      279.3870      1322.2160      1000.4500      519.7413      721.0630
4.3918      321.7150      601.2080      279.4930      1322.3350      1000.6200      519.8687      721.1270
4.3928      321.6930      601.1630      279.4700      1322.4630      1000.7700      519.9033      721.3000
4.3928      321.6450      601.2080      279.5630      1322.5950      1000.9500      520.0253      721.3870
4.3938      321.5970      601.2260      279.6290      1322.6870      1001.0900      520.1160      721.4610
4.3938      321.5270      601.1620      279.6350      1322.8270      1001.3000      520.1900      721.6650
4.3948      321.4870      601.2170      279.7300      1322.9070      1001.4200      520.2933      721.6900
4.3958      321.4610      601.2260      279.7650      1323.0110      1001.5500      520.3600      721.7850
4.3958      321.3980      601.2630      279.8650      1323.1180      1001.7200      520.4833      721.8550
4.3968      321.3690      601.2720      279.9030      1323.2290      1001.8600      520.5553      721.9570
4.3978      321.3210      601.1990      279.8780      1323.3510      1002.0300      520.5953      722.1520
4.3978      321.3030      601.1900      279.8870      1323.4930      1002.1900      520.6547      722.3030
4.3988      321.2550      601.2540      279.9990      1323.6350      1002.3800      520.7927      722.3810
4.3998      321.1780      601.2540      280.0760      1323.8080      1002.6300      520.9273      722.5540
4.3998      321.1490      601.2360      280.0870      1323.9090      1002.7600      520.9780      722.6730
4.4008      321.1080      601.2080      280.1000      1324.0680      1002.9600      521.0533      722.8600
4.4018      321.0570      601.2630      280.2060      1324.1670      1003.1100      521.1740      722.9040
4.4018      321.0090      601.2720      280.2630      1324.2390      1003.2300      521.2520      722.9670
4.4028      320.9650      601.3000      280.3350      1324.2950      1003.3300      521.3333      722.9950
4.4038      320.9280      601.1900      280.2620      1324.4080      1003.4800      521.3347      723.2180
4.4038      320.8910      601.2810      280.3900      1324.5210      1003.6300      521.4700      723.2400
4.4048      320.8510      601.2630      280.4120      1324.6510      1003.8000      521.5413      723.3880
4.4058      320.8070      601.2540      280.4470      1324.8070      1004.0000      521.6313      723.5530
4.4068      320.7770      601.2080      280.4310      1324.9870      1004.2100      521.6907      723.7790
4.4068      320.7520      601.1260      280.3740      1325.1620      1004.4100      521.7193      724.0360
4.4078      320.6820      601.1990      280.5170      1325.2620      1004.5800      521.8713      724.0630
4.4088      320.6160      601.2360      280.6200      1325.3760      1004.7600      522.0000      724.1400
4.4088      320.5570      601.1900      280.6330      1325.5070      1004.9500      522.0720      724.3170
4.4098      320.5350      601.2360      280.7010      1325.6050      1005.0700      522.1573      724.3690
4.4098      320.4910      601.1900      280.6990      1325.7010      1005.2100      522.2027      724.5110
4.4108      320.4540      601.2260      280.7720      1325.7940      1005.3400      522.2947      724.5680
4.4118      320.4170      601.2630      280.8460      1325.9070      1005.4900      522.3940      724.6440
4.4128      320.3620      601.2260      280.8640      1326.0920      1005.7300      522.4860      724.8660
4.4128      320.3220      601.1720      280.8500      1326.2720      1005.9500      522.5500      725.1000
4.4138      320.2850      601.2270      280.9420      1326.3950      1006.1100      522.6647      725.1680
4.4148      320.2220      601.1800      280.9580      1326.5420      1006.3200      522.7453      725.3620
4.4148      320.1860      601.1720      280.9860      1326.6860      1006.5000      522.8240      725.5140
4.4158      320.1560      601.1890      281.0330      1326.7960      1006.6400      522.9020      725.6070
4.4158      320.1050      601.1810      281.0760      1326.9350      1006.8300      522.9940      725.7540
4.4168      320.0640      601.2720      281.2080      1327.0040      1006.9400      523.1187      725.7320
4.4178      319.9980      601.2720      281.2740      1327.1380      1007.1400      523.2293      725.8660
4.4178      319.9500      601.2080      281.2580      1327.3000      1007.3500      523.2887      726.0920
4.4188      319.9360      601.1620      281.2260      1327.4660      1007.5300      523.3273      726.3040
4.4198      319.8840      601.3000      281.4160      1327.6040      1007.7200      523.5173      726.3040
4.4198      319.8220      601.1990      281.3770      1327.7720      1007.9500      523.5680      726.5730
4.4208      319.7810      601.2080      281.4270      1327.9110      1008.1300      523.6613      726.7030
4.4218      319.7410      601.1530      281.4120      1328.0510      1008.3100      523.7113      726.8980
4.4218      319.6780      601.2350      281.5570      1328.1180      1008.4400      523.8513      726.8830
4.4228      319.6380      601.3090      281.6710      1328.2180      1008.5800      523.9740      726.9090
4.4238      319.5750      601.2630      281.6880      1328.3350      1008.7600      524.0453      727.0720
4.4238      319.5570      601.2450      281.6880      1328.4670      1008.9100      524.0953      727.2220
4.4248      319.5090      601.1620      281.6530      1328.6190      1009.1100      524.1387      727.4570
4.4258      319.4650      601.2810      281.8160      1328.7850      1009.3200      524.3173      727.5040
4.4258      319.4470      601.2910      281.8440      1328.9870      1009.5400      524.4093      727.6960
4.4268      319.3400      601.2260      281.8860      1329.1700      1009.8300      524.5340      727.9440
4.4278      319.3180      601.1800      281.8620      1329.3680      1010.0500      524.5913      728.1880
4.4278      319.2960      601.2350      281.9390      1329.5260      1010.2300      524.7027      728.2910
4.4288      319.2150      601.2900      282.0750      1329.6350      1010.4200      524.8567      728.3450
4.4298      319.1680      601.1810      282.0130      1329.7280      1010.5600      524.8620      728.5470
4.4298      319.1380      601.2170      282.0790      1329.8480      1010.7100      524.9560      728.6310
4.4308      319.0650      601.1720      282.1070      1329.9850      1010.9200      525.0447      728.8130
4.4318      319.0350      601.2630      282.2280      1330.0750      1011.0400      525.1653      728.8120
4.4318      318.9950      601.2270      282.2320      1330.2050      1011.2100      525.2247      728.9780
4.4328      318.9320      601.2350      282.3030      1330.3420      1011.4100      525.3387      729.1070
4.4328      318.8880      601.1990      282.3110      1330.4480      1011.5600      525.3940      729.2490
4.4338      318.8550      601.2450      282.3900      1330.5750      1011.7200      525.5000      729.3300
4.4348      318.7960      601.2630      282.4670      1330.7060      1011.9100      525.6147      729.4430
4.4358      318.7410      601.2260      282.4850      1330.8110      1012.0700      525.6800      729.5850
4.4358      318.7120      601.1530      282.4410      1330.8920      1012.1800      525.6873      729.7390
4.4368      318.6600      601.2540      282.5940      1330.9400      1012.2800      525.8227      729.6860
4.4378      318.6200      601.2540      282.6340      1331.0500      1012.4300      525.8993      729.7960
4.4378      318.5980      601.2360      282.6380      1331.1780      1012.5800      525.9520      729.9420
4.4388      318.5460      601.2170      282.6710      1331.3260      1012.7800      526.0407      730.1090
4.4398      318.5100      601.2180      282.7080      1331.4500      1012.9400      526.1187      730.2320
4.4398      318.4800      601.2540      282.7740      1331.5600      1013.0800      526.2093      730.3060
4.4408      318.3960      601.2080      282.8120      1331.7360      1013.3400      526.3213      730.5280
4.4418      318.3590      601.2540      282.8950      1331.8590      1013.5000      526.4300      730.6050
4.4418      318.3410      601.1810      282.8400      1331.9710      1013.6300      526.4367      730.7900
4.4428      318.2740      601.2260      282.9520      1332.0640      1013.7900      526.5647      730.8380
4.4438      318.2120      601.2260      283.0140      1332.1820      1013.9700      526.6660      730.9560
4.4438      318.1640      601.1800      283.0160      1332.3440      1014.1800      526.7373      731.1640
4.4448      318.1270      601.1530      283.0260      1332.5170      1014.3900      526.8140      731.3640
4.4458      318.0940      601.1710      283.0770      1332.6640      1014.5700      526.9080      731.4930
4.4468      318.0610      601.2260      283.1650      1332.7910      1014.7300      527.0200      731.5650
4.4468      318.0130      601.2630      283.2500      1332.9130      1014.9000      527.1333      731.6500
4.4478      317.9620      601.1900      283.2280      1333.0920      1015.1300      527.1953      731.9020
4.4478      317.9290      601.1620      283.2330      1333.2390      1015.3100      527.2587      732.0770
4.4488      317.8630      601.2910      283.4280      1333.3130      1015.4500      527.4353      732.0220
4.4498      317.8370      601.2170      283.3800      1333.4170      1015.5800      527.4467      732.2000
4.4498      317.7670      601.1800      283.4130      1333.5570      1015.7900      527.5387      732.3770
4.4508      317.7300      601.1340      283.4040      1333.7200      1015.9900      527.5993      732.5860
4.4518      317.6860      601.2260      283.5400      1333.8460      1016.1600      527.7467      732.6200
4.4518      317.6420      601.2630      283.6210      1334.0020      1016.3600      527.8673      732.7390
4.4528      317.6020      601.1900      283.5880      1334.1820      1016.5800      527.9187      732.9920
4.4538      317.5470      601.1900      283.6430      1334.3270      1016.7800      528.0220      733.1370
4.4538      317.5140      601.2540      283.7400      1334.4740      1016.9600      528.1467      733.2200
4.4548      317.4660      601.2270      283.7610      1334.6060      1017.1400      528.2207      733.3790
4.4558      317.4330      601.2730      283.8400      1334.7130      1017.2800      528.3200      733.4400
4.4558      317.3410      601.2450      283.9040      1334.8010      1017.4600      528.4227      733.5560
4.4568      317.3110      601.1980      283.8870      1334.9110      1017.6000      528.4580      733.7130
4.4578      317.2930      601.2810      283.9880      1335.0930      1017.8000      528.5920      733.8120
4.4578      317.2050      601.1710      283.9660      1335.2750      1018.0700      528.6673      734.1040
4.4588      317.1570      601.1990      284.0420      1335.4270      1018.2700      528.7847      734.2280
4.4588      317.1350      601.2080      284.0730      1335.5950      1018.4600      528.8687      734.3870
4.4598      317.1060      601.1900      284.0840      1335.7260      1018.6200      528.9293      734.5360
4.4608      317.0430      601.2450      284.2020      1335.8830      1018.8400      529.0813      734.6380
4.4608      316.9730      601.2260      284.2530      1336.0330      1019.0600      529.1887      734.8070
4.4618      316.9260      601.2730      284.3470      1336.1260      1019.2000      529.2980      734.8530
4.4628      316.8960      601.1800      284.2840      1336.2160      1019.3200      529.2960      735.0360
4.4628      316.8560      601.2080      284.3520      1336.2960      1019.4400      529.3813      735.0880
4.4638      316.8120      601.2270      284.4150      1336.4620      1019.6500      529.4933      735.2350
4.4648      316.7600      601.1710      284.4110      1336.6200      1019.8600      529.5607      735.4490
4.4648      316.7200      601.1900      284.4700      1336.7900      1020.0700      529.6700      735.6000
4.4658      316.6650      601.1720      284.5070      1336.9150      1020.2500      529.7547      735.7430
4.4668      316.6170      601.1900      284.5730      1337.0570      1020.4400      529.8620      735.8670
4.4678      316.5540      601.3000      284.7460      1337.1740      1020.6200      530.0373      735.8740
4.4678      316.5290      601.2180      284.6890      1337.3090      1020.7800      530.0527      736.0910
4.4688      316.5070      601.1810      284.6740      1337.4470      1020.9400      530.0960      736.2660
4.4698      316.4220      601.2720      284.8500      1337.5020      1021.0800      530.2600      736.2300
4.4698      316.3820      601.1900      284.8080      1337.5920      1021.2100      530.2753      736.4020
4.4708      316.3300      601.1440      284.8140      1337.7200      1021.3900      530.3393      736.5760
4.4718      316.3040      601.1710      284.8670      1337.8540      1021.5500      530.4280      736.6830
4.4718      316.2970      601.2260      284.9290      1338.0070      1021.7100      530.5227      736.7810
4.4728      316.2090      601.1530      284.9440      1338.1990      1021.9900      530.6260      737.0460
4.4738      316.1460      601.1980      285.0520      1338.3260      1022.1800      530.7613      737.1280
4.4738      316.1280      601.1990      285.0710      1338.4880      1022.3600      530.8340      737.2890
4.4748      316.0580      601.1710      285.1130      1338.6280      1022.5700      530.9320      737.4570
4.4758      316.0030      601.2260      285.2230      1338.7130      1022.7100      531.0520      737.4870
4.4758      315.9850      601.3190      285.3340      1338.7650      1022.7800      531.1493      737.4460
4.4768      315.9290      601.1800      285.2510      1338.8690      1022.9400      531.1473      737.6890
4.4778      315.8930      601.1810      285.2880      1339.0130      1023.1200      531.2320      737.8320
4.4788      315.8710      601.2360      285.3650      1339.1610      1023.2900      531.3400      737.9250
4.4788      315.7970      601.2260      285.4290      1339.3570      1023.5600      531.4727      738.1310
4.4798      315.7490      601.1980      285.4490      1339.5390      1023.7900      531.5627      738.3410
4.4808      315.7270      601.1160      285.3890      1339.6970      1023.9700      531.5827      738.5810
4.4808      315.6580      601.2180      285.5600      1339.8680      1024.2100      531.7767      738.6500
4.4818      315.6170      601.2170      285.6000      1340.0070      1024.3900      531.8633      738.7900
4.4818      315.5550      601.1900      285.6350      1340.1050      1024.5500      531.9400      738.9150
4.4828      315.4960      601.1720      285.6760      1340.2260      1024.7300      532.0273      739.0540
4.4838      315.4810      601.1800      285.6990      1340.3010      1024.8200      532.0727      739.1210
4.4838      315.4480      601.2720      285.8240      1340.4380      1024.9900      532.2127      739.1660
4.4848      315.3630      601.2440      285.8810      1340.5730      1025.2100      532.3240      739.3290
4.4858      315.3270      601.2270      285.9000      1340.7270      1025.4000      532.4000      739.5000
4.4868      315.2830      601.1620      285.8790      1340.9330      1025.6500      532.4693      739.7710
4.4868      315.2310      601.2170      285.9860      1341.0710      1025.8400      532.6040      739.8540
4.4878      315.1940      601.1710      285.9770      1341.2340      1026.0400      532.6647      740.0630
4.4888      315.1580      601.2080      286.0500      1341.3880      1026.2300      532.7767      740.1800
4.4888      315.1170      601.1990      286.0820      1341.5070      1026.3900      532.8513      740.3080
4.4898      315.0330      601.0710      286.0380      1341.6330      1026.6000      532.8920      740.5620
4.4908      314.9890      601.1900      286.2010      1341.6990      1026.7100      533.0373      740.5090
4.4908      314.9260      601.1800      286.2540      1341.8060      1026.8800      533.1293      740.6260
4.4918      314.8930      601.1900      286.2970      1341.9230      1027.0300      533.2080      740.7330
4.4918      314.8450      601.1800      286.3350      1342.0850      1027.2400      533.3033      740.9050
4.4928      314.7860      601.1800      286.3940      1342.2160      1027.4300      533.4060      741.0360
4.4938      314.7720      601.1620      286.3900      1342.3220      1027.5500      533.4433      741.1600
4.4938      314.7170      601.1810      286.4640      1342.4670      1027.7500      533.5593      741.2860
4.4948      314.6650      601.2540      286.5890      1342.5850      1027.9200      533.6993      741.3310
4.4958      314.6280      601.1980      286.5700      1342.7380      1028.1100      533.7500      741.5400
4.4968      314.5660      601.1800      286.6140      1342.8560      1028.2900      533.8393      741.6760
4.4968      314.5070      601.1620      286.6550      1342.9570      1028.4500      533.9200      741.7950
4.4978      314.4590      601.1710      286.7120      1343.0690      1028.6100      534.0113      741.8980
4.4978      314.4370      601.1800      286.7430      1343.2270      1028.7900      534.0920      742.0470
4.4988      314.3930      601.2350      286.8420      1343.3630      1028.9700      534.2180      742.1280
4.4998      314.3420      601.2540      286.9120      1343.5220      1029.1800      534.3347      742.2680
4.5008      314.3010      601.2170      286.9160      1343.6610      1029.3600      534.3973      742.4440
4.5008      314.2500      601.1900      286.9400      1343.8100      1029.5600      534.4800      742.6200
4.5018      314.1870      601.1620      286.9750      1343.9670      1029.7800      534.5767      742.8050
4.5028      314.1470      601.1620      287.0150      1344.0670      1029.9200      534.6500      742.9050
4.5038      314.0990      601.1800      287.0810      1344.1590      1030.0600      534.7407      742.9790
4.5038      314.0840      601.1800      287.0960      1344.2440      1030.1600      534.7840      743.0640
4.5048      314.0290      601.1620      287.1330      1344.3490      1030.3200      534.8620      743.1870
4.5058      313.9740      601.2720      287.2980      1344.4740      1030.5000      535.0320      743.2020
4.5058      313.9230      601.2170      287.2940      1344.6330      1030.7100      535.0993      743.4160
4.5068      313.8750      601.1710      287.2960      1344.7650      1030.8900      535.1607      743.5940
4.5078      313.8460      601.1900      287.3440      1344.8760      1031.0300      535.2393      743.6860
4.5078      313.7790      601.2170      287.4380      1344.9990      1031.2200      535.3653      743.7820
4.5088      313.7540      601.1720      287.4180      1345.0940      1031.3400      535.3920      743.9220
4.5098      313.6910      601.2450      287.5540      1345.2110      1031.5200      535.5427      743.9660
4.5108      313.6690      601.1530      287.4840      1345.3390      1031.6700      535.5460      744.1860
4.5108      313.5960      601.1720      287.5760      1345.4160      1031.8200      535.6573      744.2440
4.5118      313.5700      601.3000      287.7300      1345.5400      1031.9700      535.8100      744.2400
4.5128      313.5260      601.2360      287.7100      1345.7160      1032.1900      535.8700      744.4800
4.5128      313.4850      601.2440      287.7590      1345.8950      1032.4100      535.9760      744.6510
4.5138      313.4670      601.1710      287.7040      1346.0670      1032.6000      536.0027      744.8960
4.5138      313.3860      601.2080      287.8220      1346.1960      1032.8100      536.1513      744.9880
4.5148      313.3530      601.2450      287.8920      1346.3130      1032.9600      536.2480      745.0680
4.5158      313.2800      601.2180      287.9380      1346.4500      1033.1700      536.3487      745.2320
4.5168      313.2390      601.1990      287.9600      1346.5690      1033.3300      536.4167      745.3700
4.5168      313.2280      601.2170      287.9890      1346.6680      1033.4400      536.4727      745.4510
4.5178      313.1360      601.2450      288.1090      1346.7360      1033.6000      536.6060      745.4910
4.5188      313.1100      601.2530      288.1430      1346.8900      1033.7800      536.6887      745.6370
4.5188      313.0880      601.1890      288.1010      1347.0780      1033.9900      536.7307      745.8890
4.5198      313.0370      601.1710      288.1340      1347.2770      1034.2400      536.8360      746.1060
4.5208      312.9450      601.2260      288.2810      1347.4250      1034.4800      537.0140      746.1990
4.5208      312.9120      601.1900      288.2780      1347.5720      1034.6600      537.0720      746.3820
4.5218      312.8790      601.1800      288.3010      1347.6990      1034.8200      537.1407      746.5190
4.5218      312.8530      601.1800      288.3270      1347.8630      1035.0100      537.2213      746.6830
4.5228      312.7800      601.2540      288.4740      1348.0000      1035.2200      537.3893      746.7460
4.5238      312.7170      601.2350      288.5180      1348.0970      1035.3800      537.4720      746.8620
4.5248      312.6690      601.1800      288.5110      1348.2090      1035.5400      537.5207      747.0290
4.5248      312.6840      601.1710      288.4870      1348.3240      1035.6400      537.5380      747.1530
4.5258      312.6140      601.1620      288.5480      1348.4940      1035.8800      537.6587      747.3320
4.5268      312.5480      601.2170      288.6690      1348.6680      1036.1200      537.8193      747.4510
4.5268      312.4820      601.2360      288.7540      1348.8420      1036.3600      537.9560      747.6060
4.5278      312.4750      601.2360      288.7610      1348.9550      1036.4800      538.0007      747.7190
4.5288      312.4490      601.1990      288.7500      1349.0990      1036.6500      538.0500      747.9000
4.5288      312.3570      601.1990      288.8420      1349.2570      1036.9000      538.1947      748.0580
4.5298      312.3350      601.2630      288.9280      1349.3550      1037.0200      538.2920      748.0920
4.5308      312.2540      601.2170      288.9630      1349.4340      1037.1800      538.3687      748.2170
4.5308      312.2280      601.1800      288.9520      1349.5580      1037.3300      538.4113      748.3780
4.5318      312.1920      601.2360      289.0440      1349.6420      1037.4500      538.5127      748.4060
4.5328      312.1550      601.1990      289.0440      1349.7750      1037.6200      538.5693      748.5760
4.5328      312.0780      601.2270      289.1490      1349.9580      1037.8800      538.7260      748.7310
4.5338      312.0740      601.1440      289.0700      1350.1440      1038.0700      538.7367      749.0000
4.5348      311.9860      601.1710      289.1850      1350.2560      1038.2700      538.8800      749.0850
4.5358      311.9490      601.1900      289.2410      1350.4290      1038.4800      538.9873      749.2390
4.5358      311.8900      601.1710      289.2810      1350.5600      1038.6700      539.0773      749.3890
4.5368      311.8500      601.2450      289.3950      1350.6200      1038.7700      539.1867      749.3750
4.5378      311.8200      601.1710      289.3510      1350.7300      1038.9100      539.2040      749.5590
4.5378      311.7510      601.2180      289.4670      1350.8310      1039.0800      539.3380      749.6130
4.5388      311.7140      601.2910      289.5770      1350.9040      1039.1900      539.4480      749.6130
4.5398      311.6330      601.1800      289.5470      1351.0630      1039.4300      539.5080      749.8830
4.5398      311.6510      601.2350      289.5840      1351.2010      1039.5500      539.5727      749.9660
4.5408      311.6000      601.2360      289.6360      1351.3700      1039.7700      539.6807      750.1340
4.5418      311.5370      601.2080      289.6710      1351.4970      1039.9600      539.7673      750.2890
4.5428      311.4790      601.2270      289.7480      1351.6290      1040.1500      539.8820      750.4020
4.5428      311.4530      601.1530      289.7000      1351.7730      1040.3200      539.9067      750.6200
4.5438      311.4050      601.2450      289.8400      1351.8750      1040.4700      540.0500      750.6300
4.5448      311.3320      601.2360      289.9040      1351.9820      1040.6500      540.1527      750.7460
4.5448      311.2800      601.2540      289.9740      1352.1000      1040.8200      540.2560      750.8460
4.5458      311.2400      601.1990      289.9590      1352.2300      1040.9900      540.3027      751.0310
4.5458      311.2180      601.1530      289.9350      1352.3980      1041.1800      540.3500      751.2450
4.5468      311.1740      601.2450      290.0710      1352.5440      1041.3700      540.5040      751.2990
4.5478      311.1440      601.1250      289.9810      1352.7740      1041.6300      540.5307      751.6490
4.5478      311.0670      601.2080      290.1410      1352.9170      1041.8500      540.7107      751.7090
4.5488      311.0560      601.1350      290.0790      1353.0860      1042.0300      540.7293      751.9510
4.5498      310.9820      601.1710      290.1890      1353.1920      1042.2100      540.8627      752.0210
4.5508      310.9270      601.1980      290.2710      1353.3070      1042.3800      540.9740      752.1090
4.5508      310.8830      601.1430      290.2600      1353.4030      1042.5200      541.0133      752.2600
4.5518      310.8460      601.1890      290.3430      1353.4960      1042.6500      541.1120      752.3070
4.5518      310.7880      601.2080      290.4200      1353.6080      1042.8200      541.2200      752.4000
4.5528      310.6990      601.2080      290.5090      1353.7190      1043.0200      541.3460      752.5110
4.5538      310.6920      601.2720      290.5800      1353.8820      1043.1900      541.4500      752.6100
4.5538      310.6300      601.1350      290.5050      1354.0600      1043.4300      541.4800      752.9250
4.5548      310.6150      601.1990      290.5840      1354.1750      1043.5600      541.5760      752.9760
4.5548      310.5600      601.1900      290.6300      1354.3300      1043.7700      541.6767      753.1400
4.5558      310.5160      601.2080      290.6920      1354.4460      1043.9300      541.7713      753.2380
4.5568      310.4570      601.1620      290.7050      1354.5570      1044.1000      541.8367      753.3950
