eps1         u            sigma3       sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]        [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

3.6675      182.0230      299.7190      117.6960      620.3720      438.3490      224.5803      320.6530
3.6685      182.0190      299.7550      117.7360      620.5200      438.5010      224.6577      320.7650
3.6695      181.9680      299.7740      117.8060      620.6190      438.6510      224.7543      320.8450
3.6695      181.9200      299.7460      117.8260      620.7330      438.8130      224.8217      320.9870
3.6705      181.8980      299.6820      117.7840      620.8710      438.9730      224.8470      321.1890
3.6715      181.8650      299.7460      117.8810      620.9160      439.0510      224.9377      321.1700
3.6715      181.8170      299.7280      117.9110      621.0280      439.2110      225.0110      321.3000
3.6725      181.7880      299.6820      117.8940      621.0820      439.2940      225.0273      321.4000
3.6735      181.7430      299.8010      118.0580      621.1820      439.4390      225.1850      321.3810
3.6735      181.7250      299.6910      117.9660      621.2800      439.5550      225.1623      321.5890
3.6745      181.6590      299.6910      118.0320      621.3270      439.6680      225.2440      321.6360
3.6754      181.6660      299.8100      118.1440      621.4200      439.7540      225.3473      321.6100
3.6754      181.6220      299.7460      118.1240      621.5300      439.9080      225.3853      321.7840
3.6764      181.6150      299.7460      118.1310      621.6470      440.0320      225.4313      321.9010
3.6774      181.5960      299.7730      118.1770      621.7460      440.1500      225.5013      321.9730
3.6774      181.5160      299.6640      118.1480      621.8310      440.3150      225.5370      322.1670
3.6784      181.4970      299.7090      118.2120      621.8990      440.4020      225.6087      322.1900
3.6794      181.4790      299.7740      118.2950      621.9270      440.4480      225.6793      322.1530
3.6794      181.4420      299.7090      118.2670      622.0500      440.6080      225.7140      322.3410
3.6804      181.3800      299.7650      118.3850      622.1430      440.7630      225.8443      322.3780
3.6814      181.3760      299.7740      118.3980      622.1900      440.8140      225.8700      322.4160
3.6824      181.3390      299.6910      118.3520      622.3000      440.9610      225.8883      322.6090
3.6824      181.3130      299.6630      118.3500      622.4280      441.1150      225.9383      322.7650
3.6834      181.2840      299.8100      118.5260      622.5030      441.2190      226.0903      322.6930
3.6844      181.2510      299.7280      118.4770      622.6480      441.3970      226.1170      322.9200
3.6844      181.2070      299.7830      118.5760      622.7050      441.4980      226.2167      322.9220
3.6854      181.2070      299.6820      118.4750      622.8190      441.6120      226.1873      323.1370
3.6864      181.1630      299.7100      118.5470      622.8950      441.7320      226.2753      323.1850
3.6864      181.0930      299.7550      118.6620      622.9700      441.8770      226.4003      323.2150
3.6874      181.0780      299.7000      118.6220      623.0640      441.9860      226.4100      323.3640
3.6884      181.0270      299.7370      118.7100      623.1070      442.0800      226.5000      323.3700
3.6884      181.0300      299.7270      118.6970      623.2240      442.1940      226.5293      323.4970
3.6894      180.9830      299.7830      118.8000      623.3550      442.3720      226.6573      323.5720
3.6904      180.9640      299.8560      118.8920      623.4500      442.4860      226.7567      323.5940
3.6904      180.9130      299.6730      118.7600      623.5690      442.6560      226.7253      323.8960
3.6914      180.8830      299.7000      118.8170      623.6650      442.7820      226.8053      323.9650
3.6924      180.8870      299.7640      118.8770      623.7550      442.8680      226.8740      323.9910
3.6934      180.8060      299.7180      118.9120      623.8380      443.0320      226.9520      324.1200
3.6934      180.7440      299.7100      118.9660      623.9130      443.1690      227.0337      324.2030
3.6944      180.7620      299.6270      118.8650      624.0480      443.2860      227.0053      324.4210
3.6944      180.7070      299.7460      119.0390      624.0820      443.3750      227.1510      324.3360
3.6954      180.6890      299.7650      119.0760      624.1880      443.4990      227.2170      324.4230
3.6964      180.6440      299.7180      119.0740      624.3050      443.6610      227.2697      324.5870
3.6964      180.6220      299.6720      119.0500      624.4320      443.8100      227.3033      324.7600
3.6974      180.6150      299.6730      119.0580      624.4990      443.8840      227.3333      324.8260
3.6984      180.5710      299.7460      119.1750      624.5630      443.9920      227.4473      324.8170
3.6994      180.5230      299.7550      119.2320      624.6320      444.1090      227.5243      324.8770
3.6994      180.4640      299.7460      119.2820      624.7040      444.2400      227.6013      324.9580
3.7004      180.4570      299.7090      119.2520      624.8130      444.3560      227.6200      325.1040
3.7014      180.4240      299.6820      119.2580      624.9090      444.4850      227.6670      325.2270
3.7014      180.3760      299.7550      119.3790      624.9650      444.5890      227.7823      325.2100
3.7024      180.3320      299.7280      119.3960      625.1080      444.7760      227.8560      325.3800
3.7024      180.3500      299.7640      119.4140      625.2100      444.8600      227.8960      325.4460
3.7034      180.3140      299.7830      119.4690      625.3440      445.0300      227.9893      325.5610
3.7044      180.2660      299.6820      119.4160      625.4430      445.1770      228.0030      325.7610
3.7044      180.2220      299.8200      119.5980      625.4770      445.2550      228.1503      325.6570
3.7054      180.2110      299.6540      119.4430      625.6100      445.3990      228.0950      325.9560
3.7064      180.1560      299.7740      119.6180      625.6440      445.4880      228.2413      325.8700
3.7064      180.1340      299.7560      119.6220      625.7530      445.6190      228.2877      325.9970
3.7074      180.0860      299.7370      119.6510      625.8510      445.7650      228.3557      326.1140
3.7084      180.0670      299.7640      119.6970      625.9010      445.8340      228.4093      326.1370
3.7084      180.0530      299.7100      119.6570      626.0000      445.9470      228.4203      326.2900
3.7094      180.0010      299.8190      119.8180      626.0670      446.0660      228.5673      326.2480
3.7094      179.9870      299.7370      119.7500      626.1670      446.1800      228.5600      326.4300
3.7104      179.9460      299.7550      119.8090      626.2970      446.3510      228.6563      326.5420
3.7114      179.9200      299.7180      119.7980      626.3810      446.4610      228.6857      326.6630
3.7124      179.8950      299.7830      119.8880      626.4330      446.5380      228.7713      326.6500
3.7124      179.8210      299.7460      119.9250      626.4850      446.6640      228.8380      326.7390
3.7134      179.8100      299.6820      119.8720      626.6200      446.8100      228.8513      326.9380
3.7143      179.8100      299.6170      119.8070      626.6950      446.8850      228.8330      327.0780
3.7143      179.7510      299.7000      119.9490      626.7670      447.0160      228.9713      327.0670
3.7153      179.7000      299.6820      119.9820      626.8870      447.1870      229.0503      327.2050
3.7163      179.6710      299.7190      120.0480      626.9610      447.2900      229.1287      327.2420
3.7163      179.6560      299.7370      120.0810      627.0940      447.4380      229.2000      327.3570
3.7173      179.6340      299.7920      120.1580      627.1860      447.5520      229.2893      327.3940
3.7183      179.5820      299.7820      120.2000      627.2750      447.6930      229.3643      327.4930
3.7183      179.5640      299.6910      120.1270      627.3870      447.8230      229.3590      327.6960
3.7193      179.5050      299.6910      120.1860      627.4470      447.9420      229.4380      327.7560
3.7203      179.5200      299.7280      120.2080      627.5490      448.0290      229.4817      327.8210
3.7213      179.4460      299.7640      120.3180      627.6260      448.1800      229.6053      327.8620
3.7213      179.4320      299.7560      120.3240      627.7020      448.2700      229.6393      327.9460
3.7223      179.3990      299.7370      120.3380      627.7900      448.3910      229.6890      328.0530
3.7233      179.3840      299.7370      120.3530      627.9060      448.5220      229.7427      328.1690
3.7243      179.3510      299.7280      120.3770      628.0340      448.6830      229.8123      328.3060
3.7243      179.2880      299.7370      120.4490      628.1610      448.8730      229.9237      328.4240
3.7253      179.2480      299.7920      120.5440      628.2220      448.9740      230.0207      328.4300
3.7253      179.2260      299.7370      120.5110      628.3200      449.0940      230.0387      328.5830
3.7263      179.1960      299.7090      120.5130      628.4050      449.2090      230.0783      328.6960
3.7273      179.1850      299.7920      120.6070      628.4600      449.2750      230.1630      328.6680
3.7273      179.1490      299.7280      120.5790      628.5570      449.4080      230.1887      328.8290
3.7283      179.1080      299.7280      120.6200      628.6340      449.5260      230.2553      328.9060
3.7293      179.0790      299.6910      120.6120      628.7360      449.6570      230.2937      329.0450
3.7293      179.0350      299.7460      120.7110      628.8350      449.8000      230.4073      329.0890
3.7303      179.0130      299.7100      120.6970      628.9330      449.9200      230.4380      329.2230
3.7313      178.9910      299.7920      120.8010      629.0230      450.0320      230.5447      329.2310
3.7313      178.9280      299.7090      120.7810      629.1390      450.2110      230.5910      329.4300
3.7323      178.9540      299.7000      120.7460      629.2610      450.3070      230.5997      329.5610
3.7333      178.8990      299.7920      120.8930      629.3030      450.4040      230.7300      329.5110
3.7333      178.8400      299.7550      120.9150      629.4370      450.5970      230.8090      329.6820
3.7343      178.8030      299.7460      120.9430      629.5330      450.7300      230.8720      329.7870
3.7343      178.7880      299.6720      120.8840      629.5950      450.8070      230.8583      329.9230
3.7353      178.7440      299.7550      121.0110      629.7200      450.9760      230.9993      329.9650
3.7363      178.7150      299.7460      121.0310      629.8100      451.0950      231.0523      330.0640
3.7363      178.6600      299.7190      121.0590      629.9380      451.2780      231.1320      330.2190
3.7373      178.6410      299.7370      121.0960      630.0330      451.3920      231.1947      330.2960
3.7383      178.5940      299.6450      121.0510      630.1420      451.5480      231.2167      330.4970
3.7393      178.5680      299.7830      121.2150      630.2180      451.6500      231.3600      330.4350
3.7393      178.5610      299.8200      121.2590      630.2400      451.6790      231.3990      330.4200
3.7403      178.5130      299.6820      121.1690      630.3770      451.8640      231.4007      330.6950
3.7403      178.4940      299.7000      121.2060      630.4330      451.9390      231.4503      330.7330
3.7413      178.4610      299.7820      121.3210      630.5370      452.0760      231.5727      330.7550
3.7423      178.3990      299.7280      121.3290      630.6140      452.2150      231.6243      330.8860
3.7423      178.3730      299.7460      121.3730      630.7440      452.3710      231.7057      330.9980
3.7433      178.3730      299.6720      121.2990      630.8280      452.4550      231.6843      331.1560
3.7443      178.3030      299.7270      121.4240      630.9580      452.6550      231.8343      331.2310
3.7443      178.2890      299.7740      121.4850      631.0030      452.7140      231.8947      331.2290
3.7453      178.2220      299.6810      121.4590      631.1340      452.9120      231.9433      331.4530
3.7463      178.2300      299.7560      121.5260      631.1640      452.9340      231.9953      331.4080
3.7473      178.2040      299.7000      121.4960      631.2650      453.0610      232.0177      331.5650
3.7473      178.1490      299.7190      121.5700      631.3600      453.2110      232.1170      331.6410
3.7483      178.0830      299.7100      121.6270      631.4250      453.3420      232.1987      331.7150
3.7493      178.0790      299.7920      121.7130      631.5320      453.4530      232.2930      331.7400
3.7493      178.0310      299.6820      121.6510      631.6860      453.6550      232.3190      332.0040
3.7503      178.0090      299.7270      121.7180      631.7690      453.7600      232.3987      332.0420
3.7513      177.9760      299.7280      121.7520      631.8210      453.8450      232.4497      332.0930
3.7513      177.9390      299.7180      121.7790      631.9590      454.0200      232.5260      332.2410
3.7522      177.9500      299.8010      121.8510      632.0320      454.0820      232.5947      332.2310
3.7532      177.9030      299.7740      121.8710      632.1040      454.2010      232.6477      332.3300
3.7542      177.8590      299.7010      121.8420      632.1810      454.3220      232.6687      332.4800
3.7542      177.8180      299.7460      121.9280      632.2990      454.4810      232.7790      332.5530
3.7552      177.8030      299.7550      121.9520      632.3910      454.5880      232.8307      332.6360
3.7562      177.7520      299.7190      121.9670      632.4830      454.7310      232.8883      332.7640
3.7562      177.7120      299.7560      122.0440      632.5920      454.8800      232.9893      332.8360
3.7572      177.6970      299.8010      122.1040      632.6500      454.9530      233.0537      332.8490
3.7572      177.6640      299.7740      122.1100      632.7610      455.0970      233.1057      332.9870
3.7582      177.6450      299.7370      122.0920      632.8580      455.2130      233.1323      333.1210
3.7592      177.5980      299.7100      122.1120      632.9590      455.3610      233.1950      333.2490
3.7592      177.5500      299.7920      122.2420      633.0240      455.4740      233.3193      333.2320
3.7602      177.5500      299.7830      122.2330      633.0920      455.5420      233.3360      333.3090
3.7612      177.5020      299.7190      122.2170      633.2050      455.7030      233.3790      333.4860
3.7622      177.4430      299.7550      122.3120      633.2900      455.8470      233.4903      333.5350
3.7622      177.4360      299.7740      122.3380      633.4090      455.9730      233.5497      333.6350
3.7632      177.3950      299.7730      122.3780      633.4720      456.0770      233.6110      333.6990
3.7642      177.3840      299.8190      122.4350      633.5930      456.2090      233.6930      333.7740
3.7642      177.3620      299.7090      122.3470      633.6700      456.3080      233.6673      333.9610
3.7652      177.3040      299.7830      122.4790      633.7730      456.4690      233.8090      333.9900
3.7652      177.2560      299.8200      122.5640      633.8610      456.6050      233.9110      334.0410
3.7662      177.2340      299.7560      122.5220      633.9570      456.7230      233.9223      334.2010
3.7662      177.1970      299.7460      122.5490      634.0530      456.8560      233.9847      334.3070
3.7672      177.1820      299.7550      122.5730      634.1000      456.9180      234.0213      334.3450
3.7682      177.1230      299.7270      122.6040      634.1650      457.0420      234.0833      334.4380
3.7682      177.1050      299.7640      122.6590      634.2850      457.1800      234.1660      334.5210
3.7692      177.0830      299.7830      122.7000      634.3970      457.3140      234.2380      334.6140
3.7702      177.0350      299.7460      122.7110      634.4880      457.4530      234.2917      334.7420
3.7712      176.9760      299.8010      122.8250      634.5550      457.5790      234.4097      334.7540
3.7712      176.9430      299.7180      122.7750      634.6790      457.7360      234.4287      334.9610
3.7722      176.9180      299.7370      122.8190      634.7920      457.8740      234.5040      335.0550
3.7732      176.9290      299.7190      122.7900      634.8930      457.9640      234.5147      335.1740
3.7732      176.8990      299.7730      122.8740      634.9600      458.0610      234.6030      335.1870
3.7742      176.8370      299.7550      122.9180      635.0510      458.2140      234.6833      335.2960
3.7742      176.7780      299.7090      122.9310      635.1400      458.3620      234.7413      335.4310
3.7752      176.7930      299.6640      122.8710      635.2540      458.4610      234.7343      335.5900
3.7762      176.7300      299.7640      123.0340      635.3690      458.6390      234.9023      335.6050
3.7772      176.7040      299.7550      123.0510      635.4820      458.7780      234.9600      335.7270
3.7772      176.6420      299.7640      123.1220      635.5720      458.9300      235.0580      335.8080
3.7782      176.6200      299.7640      123.1440      635.6320      459.0120      235.1000      335.8680
3.7792      176.6130      299.7100      123.0970      635.7540      459.1410      235.1117      336.0440
3.7792      176.5650      299.7370      123.1720      635.8580      459.2930      235.2123      336.1210
3.7802      176.5460      299.8280      123.2820      635.9280      459.3820      235.3153      336.1000
3.7812      176.5060      299.7280      123.2220      636.0170      459.5110      235.3183      336.2890
3.7812      176.4800      299.7270      123.2470      636.1260      459.6460      235.3800      336.3990
3.7822      176.4250      299.7460      123.3210      636.2560      459.8310      235.4910      336.5100
3.7832      176.3990      299.6630      123.2640      636.3550      459.9560      235.4947      336.6920
3.7832      176.3520      299.6730      123.3210      636.4560      460.1040      235.5820      336.7830
3.7842      176.3630      299.7560      123.3930      636.5560      460.1930      235.6597      336.8000
3.7852      176.2710      299.7190      123.4480      636.6790      460.4080      235.7680      336.9600
3.7862      176.2600      299.6910      123.4310      636.7960      460.5360      235.7993      337.1050
3.7862      176.2340      299.7640      123.5300      636.8980      460.6640      235.9080      337.1340
3.7872      176.2010      299.7460      123.5450      636.9540      460.7530      235.9477      337.2080
3.7882      176.1750      299.7460      123.5710      636.9890      460.8140      235.9853      337.2430
3.7882      176.1350      299.7000      123.5650      637.0960      460.9610      236.0303      337.3960
3.7892      176.0940      299.7090      123.6150      637.1990      461.1050      236.1117      337.4900
3.7892      176.0610      299.6910      123.6300      637.2970      461.2360      236.1653      337.6060
3.7902      176.0500      299.7180      123.6680      637.3790      461.3290      236.2217      337.6610
3.7911      175.9880      299.8110      123.8230      637.4580      461.4700      236.3720      337.6470
3.7911      175.9510      299.7640      123.8130      637.5640      461.6130      236.4130      337.8000
3.7921      175.9220      299.7190      123.7970      637.6780      461.7560      236.4500      337.9590
3.7931      175.8850      299.7370      123.8520      637.7520      461.8670      236.5237      338.0150
3.7931      175.8660      299.7090      123.8430      637.8400      461.9740      236.5533      338.1310
3.7941      175.8330      299.7460      123.9130      637.8930      462.0600      236.6287      338.1470
3.7951      175.7930      299.7550      123.9620      637.9860      462.1930      236.7057      338.2310
3.7951      175.7380      299.7280      123.9900      638.0830      462.3450      236.7750      338.3550
3.7961      175.7270      299.7460      124.0190      638.1640      462.4370      236.8250      338.4180
3.7971      175.7120      299.7640      124.0520      638.2470      462.5350      236.8797      338.4830
3.7971      175.6680      299.7190      124.0510      638.3820      462.7140      236.9387      338.6630
3.7981      175.6500      299.7190      124.0690      638.4950      462.8450      236.9943      338.7760
3.7991      175.5980      299.7370      124.1390      638.5860      462.9880      237.0887      338.8490
3.7991      175.5610      299.7730      124.2120      638.6770      463.1160      237.1800      338.9040
3.8001      175.5140      299.7740      124.2600      638.7160      463.2020      237.2407      338.9420
3.8011      175.4950      299.7090      124.2140      638.8220      463.3270      237.2517      339.1130
3.8011      175.4730      299.7180      124.2450      638.8900      463.4170      237.3023      339.1720
3.8021      175.4400      299.7550      124.3150      638.9960      463.5560      237.3953      339.2410
3.8031      175.4000      299.7460      124.3460      639.1280      463.7280      237.4733      339.3820
3.8031      175.3780      299.7010      124.3230      639.2450      463.8670      237.5043      339.5440
3.8041      175.3340      299.6820      124.3480      639.3330      463.9990      237.5650      339.6510
3.8051      175.3000      299.7270      124.4270      639.4180      464.1180      237.6573      339.6910
3.8051      175.2780      299.7460      124.4680      639.5370      464.2590      237.7317      339.7910
3.8061      175.2230      299.6630      124.4400      639.6400      464.4170      237.7657      339.9770
3.8071      175.1830      299.7000      124.5170      639.7070      464.5240      237.8527      340.0070
3.8071      175.1720      299.7280      124.5560      639.7550      464.5830      237.8983      340.0270
3.8081      175.1350      299.7180      124.5830      639.8370      464.7020      237.9560      340.1190
3.8091      175.1060      299.7370      124.6310      639.9670      464.8610      238.0410      340.2300
3.8101      175.0730      299.7100      124.6370      640.0880      465.0150      238.0963      340.3780
3.8111      175.0360      299.7740      124.7380      640.1740      465.1380      238.2047      340.4000
3.8111      174.9990      299.7180      124.7190      640.2650      465.2660      238.2347      340.5470
3.8121      174.9620      299.7460      124.7840      640.3750      465.4130      238.3270      340.6290
3.8121      174.9070      299.6910      124.7840      640.5010      465.5940      238.3873      340.8100
3.8131      174.9040      299.6910      124.7870      640.5960      465.6920      238.4220      340.9050
3.8141      174.8780      299.7550      124.8770      640.6440      465.7660      238.5067      340.8890
3.8151      174.8410      299.6910      124.8500      640.7220      465.8810      238.5270      341.0310
3.8151      174.7680      299.7560      124.9880      640.8090      466.0410      238.6723      341.0530
3.8161      174.7570      299.7370      124.9800      640.9170      466.1600      238.7067      341.1800
3.8161      174.7160      299.6630      124.9470      641.0670      466.3510      238.7483      341.4040
3.8171      174.6830      299.7000      125.0170      641.2040      466.5210      238.8517      341.5040
3.8181      174.6720      299.7550      125.0830      641.2460      466.5740      238.9133      341.4910
3.8191      174.6090      299.7270      125.1180      641.3560      466.7470      238.9943      341.6290
3.8201      174.5730      299.6910      125.1180      641.4680      466.8950      239.0437      341.7770
3.8201      174.5950      299.7280      125.1330      641.5530      466.9580      239.0747      341.8250
3.8211      174.5070      299.6820      125.1750      641.6100      467.1030      239.1510      341.9280
3.8211      174.4960      299.7280      125.2320      641.7180      467.2220      239.2287      341.9900
3.8221      174.4440      299.7460      125.3020      641.7740      467.3300      239.3113      342.0280
3.8231      174.4110      299.6910      125.2800      641.8750      467.4640      239.3413      342.1840
3.8231      174.3930      299.7190      125.3260      641.9860      467.5930      239.4150      342.2670
3.8241      174.3560      299.7280      125.3720      642.1280      467.7720      239.5053      342.4000
3.8251      174.3010      299.7650      125.4640      642.1880      467.8870      239.6050      342.4230
3.8251      174.2640      299.7370      125.4730      642.3040      468.0400      239.6620      342.5670
3.8261      174.2710      299.7180      125.4470      642.3990      468.1280      239.6740      342.6810
3.8271      174.2310      299.8290      125.5980      642.4210      468.1900      239.7953      342.5920
3.8281      174.1830      299.8010      125.6180      642.5520      468.3690      239.8683      342.7510
3.8281      174.1320      299.7370      125.6050      642.6020      468.4700      239.8933      342.8650
3.8290      174.1320      299.6180      125.4860      642.7290      468.5970      239.8563      343.1110
3.8290      174.0690      299.7000      125.6310      642.7940      468.7250      239.9957      343.0940
3.8300      174.0510      299.7920      125.7410      642.8790      468.8280      240.1033      343.0870
3.8310      173.9960      299.7280      125.7320      642.9970      469.0010      240.1550      343.2690
3.8310      173.9630      299.6910      125.7280      643.0810      469.1180      240.1913      343.3900
3.8320      173.9330      299.7180      125.7850      643.1970      469.2640      240.2780      343.4790
3.8320      173.8820      299.7460      125.8640      643.2810      469.3990      240.3757      343.5350
3.8330      173.8710      299.7000      125.8290      643.3800      469.5090      240.3890      343.6800
3.8340      173.8340      299.7190      125.8850      643.4360      469.6020      240.4573      343.7170
3.8350      173.8120      299.6820      125.8700      643.5300      469.7180      240.4860      343.8480
3.8350      173.7900      299.6630      125.8730      643.6070      469.8170      240.5210      343.9440
3.8360      173.7570      299.6640      125.9070      643.7260      469.9690      240.5943      344.0620
3.8370      173.7090      299.7370      126.0280      643.8070      470.0980      240.7180      344.0700
3.8370      173.6720      299.7920      126.1200      643.8950      470.2230      240.8210      344.1030
3.8380      173.6580      299.7010      126.0430      644.0070      470.3490      240.8117      344.3060
3.8390      173.5990      299.7550      126.1560      644.1190      470.5200      240.9440      344.3640
3.8390      173.5770      299.8110      126.2340      644.2040      470.6270      241.0317      344.3930
3.8400      173.5400      299.7000      126.1600      644.2800      470.7400      241.0200      344.5800
3.8410      173.5030      299.7370      126.2340      644.3710      470.8680      241.1120      344.6340
3.8410      173.5000      299.8110      126.3110      644.4490      470.9490      241.1903      344.6380
3.8420      173.4590      299.7740      126.3150      644.5500      471.0910      241.2403      344.7760
3.8430      173.4000      299.7730      126.3730      644.6550      471.2550      241.3337      344.8820
3.8440      173.4080      299.6360      126.2280      644.7580      471.3500      241.2687      345.1220
3.8440      173.3450      299.7460      126.4010      644.8670      471.5220      241.4413      345.1210
3.8450      173.3080      299.6810      126.3730      644.9660      471.6580      241.4680      345.2850
3.8460      173.2750      299.7090      126.4340      645.0690      471.7940      241.5540      345.3600
3.8460      173.2530      299.7550      126.5020      645.1590      471.9060      241.6367      345.4040
3.8470      173.2130      299.7280      126.5150      645.2070      471.9940      241.6747      345.4790
3.8470      173.1720      299.7550      126.5830      645.2820      472.1100      241.7587      345.5270
3.8480      173.1360      299.7560      126.6200      645.3810      472.2450      241.8283      345.6250
3.8490      173.0990      299.6910      126.5920      645.4930      472.3940      241.8593      345.8020
3.8500      173.0770      299.7190      126.6420      645.6070      472.5300      241.9380      345.8880
3.8500      173.0360      299.7640      126.7280      645.6860      472.6500      242.0353      345.9220
3.8510      173.0290      299.6910      126.6620      645.7980      472.7690      242.0310      346.1070
3.8520      172.9810      299.7640      126.7830      645.8650      472.8840      242.1500      346.1010
3.8520      172.9700      299.7370      126.7670      645.9930      473.0230      242.1857      346.2560
3.8530      172.9220      299.6540      126.7320      646.1050      473.1830      242.2157      346.4510
3.8530      172.8710      299.7740      126.9030      646.1790      473.3080      242.3713      346.4050
3.8540      172.8450      299.8100      126.9650      646.2140      473.3690      242.4330      346.4040
3.8550      172.8230      299.7000      126.8770      646.3180      473.4950      242.4163      346.6180
3.8550      172.8050      299.7190      126.9140      646.4130      473.6080      242.4787      346.6940
3.8560      172.7720      299.7830      127.0110      646.4990      473.7270      242.5830      346.7160
3.8570      172.7240      299.7460      127.0220      646.5830      473.8590      242.6343      346.8370
3.8580      172.6910      299.7830      127.0920      646.6850      473.9940      242.7260      346.9020
3.8580      172.6620      299.7190      127.0570      646.7950      474.1330      242.7490      347.0760
3.8590      172.6060      299.7180      127.1120      646.9130      474.3070      242.8437      347.1950
3.8600      172.5880      299.7830      127.1950      647.0100      474.4220      242.9373      347.2270
3.8600      172.5400      299.7000      127.1600      647.0850      474.5450      242.9550      347.3850
3.8610      172.5110      299.7190      127.2080      647.1200      474.6090      243.0083      347.4010
3.8610      172.4780      299.6640      127.1860      647.2460      474.7680      243.0467      347.5820
3.8620      172.4340      299.7560      127.3220      647.3550      474.9210      243.1883      347.5990
3.8630      172.4450      299.7280      127.2830      647.4380      474.9930      243.1863      347.7100
3.8630      172.3680      299.7100      127.3420      647.5600      475.1920      243.2920      347.8500
3.8640      172.3600      299.7280      127.3680      647.6440      475.2840      243.3400      347.9160
3.8650      172.3340      299.7920      127.4580      647.7370      475.4030      243.4397      347.9450
3.8650      172.3010      299.7550      127.4540      647.8450      475.5440      243.4840      348.0900
3.8660      172.2430      299.6730      127.4300      647.9830      475.7400      243.5333      348.3100
3.8670      172.2130      299.7730      127.5600      648.0480      475.8350      243.6517      348.2750
3.8670      172.1800      299.6910      127.5110      648.1540      475.9740      243.6653      348.4630
3.8679      172.1540      299.7270      127.5730      648.2040      476.0500      243.7320      348.4770
3.8679      172.1180      299.7920      127.6740      648.3360      476.2180      243.8553      348.5440
3.8689      172.0850      299.7830      127.6980      648.4320      476.3470      243.9143      348.6490
3.8699      172.0480      299.7190      127.6710      648.5700      476.5220      243.9547      348.8510
3.8699      172.0480      299.7740      127.7260      648.6470      476.5990      244.0170      348.8730
3.8709      172.0000      299.6730      127.6730      648.7390      476.7390      244.0283      349.0660
3.8719      171.9370      299.6810      127.7440      648.8490      476.9120      244.1333      349.1680
3.8729      171.9410      299.6820      127.7410      648.9820      477.0410      244.1743      349.3000
3.8729      171.8860      299.7280      127.8420      649.0300      477.1440      244.2760      349.3020
3.8739      171.8380      299.7640      127.9260      649.0790      477.2410      244.3643      349.3150
3.8749      171.7830      299.7000      127.9170      649.1750      477.3920      244.4087      349.4750
3.8759      171.7610      299.7000      127.9390      649.2970      477.5360      244.4713      349.5970
3.8759      171.7540      299.6910      127.9370      649.4050      477.6510      244.5083      349.7140
3.8769      171.7280      299.7550      128.0270      649.5040      477.7760      244.6100      349.7490
3.8779      171.6620      299.7550      128.0930      649.5740      477.9120      244.6993      349.8190
3.8779      171.6250      299.7180      128.0930      649.6550      478.0300      244.7387      349.9370
3.8789      171.6180      299.7460      128.1280      649.7760      478.1580      244.8047      350.0300
3.8789      171.6030      299.7550      128.1520      649.8860      478.2830      244.8623      350.1310
3.8799      171.5260      299.7090      128.1830      649.9540      478.4280      244.9313      350.2450
3.8809      171.4630      299.7090      128.2460      649.9850      478.5220      245.0047      350.2760
3.8819      171.4820      299.7000      128.2180      650.1030      478.6210      245.0190      350.4030
3.8819      171.4300      299.7270      128.2970      650.2130      478.7830      245.1257      350.4860
3.8829      171.4270      299.7460      128.3190      650.3180      478.8910      245.1763      350.5720
3.8829      171.3790      299.7920      128.4130      650.4040      479.0250      245.2837      350.6120
3.8839      171.3420      299.7550      128.4130      650.5440      479.2020      245.3427      350.7890
3.8849      171.3350      299.7100      128.3750      650.6120      479.2770      245.3423      350.9020
3.8849      171.3020      299.7830      128.4810      650.7600      479.4580      245.4733      350.9770
3.8859      171.2210      299.7830      128.5620      650.8300      479.6090      245.5777      351.0470
3.8869      171.1880      299.7100      128.5220      650.8950      479.7070      245.5837      351.1850
3.8869      171.1840      299.7090      128.5250      650.9580      479.7740      245.6080      351.2490
3.8879      171.1070      299.8380      128.7310      650.9730      479.8660      245.7760      351.1350
3.8889      171.1070      299.7550      128.6480      651.1600      480.0530      245.7830      351.4050
3.8889      171.0550      299.7730      128.7180      651.2510      480.1960      245.8773      351.4780
3.8899      171.0440      299.7180      128.6740      651.3440      480.3000      245.8827      351.6260
3.8909      171.0000      299.6820      128.6820      651.4670      480.4670      245.9437      351.7850
3.8909      170.9820      299.7280      128.7460      651.5740      480.5920      246.0280      351.8460
3.8919      170.9160      299.7560      128.8400      651.6780      480.7620      246.1473      351.9220
3.8919      170.8680      299.6820      128.8140      651.8030      480.9350      246.1877      352.1210
3.8929      170.8830      299.7460      128.8630      651.8720      480.9890      246.2383      352.1260
3.8939      170.8280      299.7920      128.9640      651.9340      481.1060      246.3447      352.1420
3.8939      170.7910      299.7280      128.9370      651.9910      481.2000      246.3580      352.2630
3.8949      170.7390      299.7000      128.9610      652.1140      481.3750      246.4323      352.4140
3.8959      170.7250      299.6730      128.9480      652.2600      481.5350      246.4770      352.5870
3.8959      170.7210      299.7640      129.0430      652.3300      481.6090      246.5650      352.5660
3.8969      170.6730      299.7370      129.0640      652.4330      481.7600      246.6293      352.6960
3.8979      170.6140      299.8280      129.2140      652.4820      481.8680      246.7653      352.6540
3.8979      170.5810      299.7270      129.1460      652.6690      482.0880      246.7933      352.9420
3.8989      170.5890      299.7460      129.1570      652.7610      482.1720      246.8287      353.0150
3.8999      170.5330      299.7270      129.1940      652.8610      482.3280      246.9053      353.1340
