eps1          u            sigma3        sigma3'       sigma1       sigma1'       p             q
[%]          [kPa]         [kPa]         [kPa]         [kPa]        [kPa]         [kPa]         [kPa] 

-2.8944      234.8650      300.3706      65.5056      254.8560      19.9910      50.3341      -45.5146
-2.8944      234.8400      300.4264      65.5864      254.8948      20.0548      50.4092      -45.5316
-2.8954      234.8290      300.4172      65.5882      254.8149      19.9859      50.3874      -45.6023
-2.8964      234.7920      300.4169      65.6249      254.8291      20.0371      50.4290      -45.5878
-2.8964      234.8100      300.3339      65.5239      254.8052      19.9952      50.3477      -45.5287
-2.8974      234.7630      300.3255      65.5625      254.8486      20.0856      50.4035      -45.4769
-2.8984      234.7480      300.3803      65.6323      254.7892      20.0412      50.4353      -45.5911
-2.8984      234.7480      300.3712      65.6232      254.8473      20.0993      50.4486      -45.5239
-2.8994      234.7260      300.3804      65.6544      254.7777      20.0517      50.4535      -45.6027
-2.9004      234.7300      300.3807      65.6507      254.7999      20.0699      50.4571      -45.5808
-2.9004      234.6780      300.3710      65.6930      254.6790      20.0010      50.4623      -45.6920
-2.9014      234.7000      300.4168      65.7168      254.7931      20.0931      50.5089      -45.6237
-2.9024      234.6490      300.3898      65.7408      254.6775      20.0285      50.5034      -45.7123
-2.9024      234.6340      300.3160      65.6820      254.7629      20.1289      50.4976      -45.5531
-2.9034      234.6410      300.4442      65.8032      254.6400      19.9990      50.5351      -45.8042
-2.9034      234.6190      300.3892      65.7702      254.7136      20.0946      50.5450      -45.6756
-2.9044      234.5900      300.3804      65.7904      254.7085      20.1185      50.5664      -45.6719
-2.9054      234.5940      300.3715      65.7775      254.6475      20.0535      50.5362      -45.7240
-2.9054      234.5600      300.3798      65.8198      254.6739      20.1139      50.5845      -45.7059
-2.9064      234.5350      300.3897      65.8547      254.6421      20.1071      50.6055      -45.7476
-2.9074      234.5130      300.3162      65.8032      254.6716      20.1586      50.5883      -45.6446
-2.9084      234.5490      300.4074      65.8584      254.5243      19.9753      50.5640      -45.8831
-2.9084      234.4910      300.3072      65.8162      254.5880      20.0970      50.5765      -45.7192
-2.9094      234.4610      300.4167      65.9557      254.5997      20.1387      50.6834      -45.8170
-2.9104      234.4170      300.4444      66.0274      254.5626      20.1456      50.7335      -45.8818
-2.9104      234.4390      300.3709      65.9319      254.5553      20.1163      50.6600      -45.8156
-2.9114      234.4540      300.3253      65.8713      254.5743      20.1203      50.6210      -45.7510
-2.9114      234.4170      300.3985      65.9815      254.5887      20.1717      50.7116      -45.8098
-2.9124      234.3990      300.3714      65.9724      254.5585      20.1595      50.7014      -45.8129
-2.9134      234.3660      300.3346      65.9686      254.5043      20.1383      50.6918      -45.8303
-2.9134      234.3800      300.3339      65.9539      254.5370      20.1570      50.6883      -45.7969
-2.9144      234.3220      300.4358      66.1138      254.5450      20.2230      50.8169      -45.8908
-2.9154      234.2920      300.4260      66.1340      254.5054      20.2134      50.8271      -45.9206
-2.9164      234.2770      300.3890      66.1120      254.4732      20.1962      50.8067      -45.9158
-2.9164      234.3330      300.3531      66.0201      254.4425      20.1095      50.7166      -45.9106
-2.9174      234.2630      300.4172      66.1542      254.4106      20.1476      50.8187      -46.0066
-2.9184      234.2700      300.3801      66.1101      254.4303      20.1603      50.7935      -45.9498
-2.9184      234.2370      300.3986      66.1616      254.3885      20.1515      50.8249      -46.0101
-2.9194      234.2220      300.3524      66.1304      254.4143      20.1923      50.8177      -45.9381
-2.9204      234.2000      300.3248      66.1248      254.3800      20.1800      50.8099      -45.9448
-2.9204      234.2080      300.4173      66.2093      254.2866      20.0786      50.8324      -46.1307
-2.9214      234.1670      300.3893      66.2223      254.2703      20.1033      50.8493      -46.1190
-2.9224      234.1340      300.3894      66.2554      254.2922      20.1582      50.8897      -46.0972
-2.9224      234.1190      300.3339      66.2149      254.3357      20.2167      50.8822      -45.9982
-2.9234      234.0970      300.4166      66.3196      254.2696      20.1726      50.9373      -46.1470
-2.9244      234.0970      300.3615      66.2645      254.2795      20.1825      50.9038      -46.0820
-2.9244      234.0720      300.3622      66.2902      254.3583      20.2863      50.9556      -46.0039
-2.9254      234.0970      300.3156      66.2186      254.4060      20.3090      50.9154      -45.9096
-2.9254      234.0830      300.3622      66.2792      254.2834      20.2004      50.9196      -46.0788
-2.9264      234.0390      300.4083      66.3693      254.1933      20.1543      50.9643      -46.2150
-2.9274      234.0130      300.4171      66.4041      254.1382      20.1252      50.9778      -46.2789
-2.9274      233.9800      300.3805      66.4005      254.2033      20.2233      51.0081      -46.1772
-2.9284      233.9430      300.4446      66.5016      254.2309      20.2879      51.0970      -46.2137
-2.9294      233.9360      300.3255      66.3895      254.2426      20.3066      51.0285      -46.0829
-2.9294      233.8990      300.3436      66.4446      254.1893      20.2903      51.0598      -46.1543
-2.9304      233.9320      300.4262      66.4942      254.1231      20.1911      51.0598      -46.3031
-2.9314      233.9100      300.3619      66.4519      254.1130      20.2030      51.0356      -46.2489
-2.9314      233.8990      300.4263      66.5273      254.0930      20.1940      51.0829      -46.3333
-2.9324      233.8580      300.4441      66.5861      254.1095      20.2515      51.1412      -46.3346
-2.9334      233.8730      300.3250      66.4520      254.1063      20.2333      51.0458      -46.2187
-2.9334      233.8360      300.3891      66.5531      254.0228      20.1868      51.0977      -46.3663
-2.9344      233.8440      300.4356      66.5916      254.0298      20.1858      51.1230      -46.4058
-2.9354      233.8070      300.3435      66.5365      254.0897      20.2827      51.1186      -46.2538
-2.9354      233.7810      300.3708      66.5898      254.1047      20.3237      51.1678      -46.2661
-2.9364      233.7890      300.3990      66.6100      254.0718      20.2828      51.1676      -46.3272
-2.9374      233.7220      300.4165      66.6945      254.0101      20.2881      51.2257      -46.4064
-2.9374      233.7440      300.3797      66.6357      253.9859      20.2419      51.1711      -46.3938
-2.9384      233.7370      300.3893      66.6523      253.9686      20.2316      51.1787      -46.4207
-2.9394      233.7300      300.3988      66.6688      253.9847      20.2547      51.1974      -46.4141
-2.9394      233.6930      300.4353      66.7423      253.9937      20.3007      51.2618      -46.4416
-2.9404      233.6600      300.3895      66.7295      253.9715      20.3115      51.2568      -46.4180
-2.9414      233.6530      300.4082      66.7552      253.9927      20.3397      51.2834      -46.4155
-2.9414      233.6090      300.4083      66.7993      253.9073      20.2983      51.2990      -46.5010
-2.9424      233.5830      300.3253      66.7423      253.9165      20.3335      51.2727      -46.4088
-2.9434      233.5790      300.3801      66.8011      253.9017      20.3227      51.3083      -46.4784
-2.9434      233.6010      300.4076      66.8066      253.8909      20.2899      51.3010      -46.5167
-2.9444      233.5570      300.3985      66.8415      253.9226      20.3656      51.3495      -46.4759
-2.9454      233.5610      300.3713      66.8103      253.9071      20.3461      51.3222      -46.4642
-2.9454      233.5310      300.3615      66.8305      253.9015      20.3705      51.3438      -46.4600
-2.9464      233.5090      300.3616      66.8526      253.8267      20.3177      51.3410      -46.5349
-2.9474      233.4650      300.3066      66.8416      253.7623      20.2973      51.3268      -46.5443
-2.9484      233.4730      300.3164      66.8434      253.7527      20.2797      51.3222      -46.5637
-2.9494      233.4430      300.3801      66.9371      253.7463      20.3033      51.3925      -46.6338
-2.9494      233.4280      300.3523      66.9243      253.8051      20.3771      51.4086      -46.5472
-2.9504      233.4030      300.3530      66.9500      253.7905      20.3875      51.4292      -46.5625
-2.9514      233.3880      300.3343      66.9463      253.7535      20.3655      51.4194      -46.5808
-2.9514      233.3730      300.3892      67.0162      253.7206      20.3476      51.4600      -46.6686
-2.9524      233.3700      300.3806      67.0106      253.6934      20.3234      51.4482      -46.6872
-2.9524      233.3440      300.3987      67.0547      253.7256      20.3816      51.4970      -46.6731
-2.9534      233.3070      300.3801      67.0731      253.7593      20.4523      51.5328      -46.6208
-2.9544      233.3260      300.3715      67.0455      253.6874      20.3614      51.4841      -46.6841
-2.9554      233.2700      300.3707      67.1007      253.6340      20.3640      51.5218      -46.7367
-2.9554      233.2740      300.3618      67.0878      253.6107      20.3367      51.5041      -46.7511
-2.9564      233.2480      300.3339      67.0859      253.6764      20.4284      51.5334      -46.6575
-2.9574      233.2560      300.3254      67.0694      253.6901      20.4341      51.5243      -46.6353
-2.9574      233.2150      300.4167      67.2017      253.6177      20.4027      51.6020      -46.7990
-2.9584      233.2120      300.3715      67.1595      253.5925      20.3805      51.5665      -46.7790
-2.9584      233.2040      300.3616      67.1576      253.5719      20.3679      51.5610      -46.7897
-2.9594      233.2230      300.4541      67.2311      253.5746      20.3516      51.6046      -46.8795
-2.9604      233.1640      300.3988      67.2348      253.6140      20.4500      51.6399      -46.7848
-2.9604      233.1120      300.3339      67.2219      253.6076      20.4956      51.6465      -46.7263
-2.9614      233.1380      300.2883      67.1503      253.6042      20.4662      51.5889      -46.6841
-2.9624      233.0980      300.3806      67.2826      253.5026      20.4046      51.6566      -46.8780
-2.9624      233.0570      300.4718      67.4148      253.4637      20.4067      51.7454      -47.0081
-2.9634      233.0830      300.3343      67.2513      253.5248      20.4418      51.6481      -46.8095
-2.9644      233.0720      300.4079      67.3359      253.5055      20.4335      51.7018      -46.9024
-2.9654      233.0570      300.3800      67.3230      253.4523      20.3953      51.6804      -46.9277
-2.9654      233.0310      300.3614      67.3304      253.4567      20.4257      51.6955      -46.9047
-2.9664      233.0090      300.3982      67.3892      253.5026      20.4936      51.7573      -46.8956
-2.9664      232.9540      300.3432      67.3892      253.4871      20.5331      51.7705      -46.8561
-2.9674      232.9580      300.3435      67.3855      253.4237      20.4657      51.7456      -46.9198
-2.9684      232.9650      300.4258      67.4608      253.3534      20.3884      51.7700      -47.0724
-2.9684      232.9400      300.3439      67.4039      253.3678      20.4278      51.7452      -46.9761
-2.9694      232.8990      300.2882      67.3892      253.4515      20.5525      51.7770      -46.8367
-2.9704      232.9250      300.2793      67.3543      253.4314      20.5064      51.7383      -46.8479
-2.9714      232.8770      300.4077      67.5307      253.3755      20.4985      51.8533      -47.0322
-2.9714      232.8220      300.4078      67.5858      253.3049      20.4829      51.8848      -47.1029
-2.9724      232.8400      300.3707      67.5307      253.3023      20.4623      51.8412      -47.0684
-2.9734      232.8180      300.3708      67.5528      253.4135      20.5955      51.9004      -46.9573
-2.9734      232.8260      300.3714      67.5454      253.3286      20.5026      51.8645      -47.0428
-2.9744      232.8290      300.4258      67.5968      253.2203      20.3913      51.8616      -47.2055
-2.9754      232.7740      300.3800      67.6060      253.2503      20.4763      51.8961      -47.1297
-2.9764      232.7300      300.3617      67.6317      253.2993      20.5693      51.9442      -47.0624
-2.9764      232.7340      300.3345      67.6005      253.3067      20.5727      51.9246      -47.0278
-2.9774      232.6970      300.3802      67.6832      253.2272      20.5302      51.9655      -47.1530
-2.9784      232.6860      300.4445      67.7585      253.1731      20.4871      52.0014      -47.2714
-2.9794      232.6710      300.3799      67.7089      253.1962      20.5252      51.9810      -47.1837
-2.9794      232.6640      300.3803      67.7163      253.2040      20.5400      51.9909      -47.1763
-2.9804      232.6600      300.3799      67.7199      253.2367      20.5767      52.0055      -47.1432
-2.9814      232.6160      300.3984      67.7824      253.2242      20.6082      52.0577      -47.1742
-2.9814      232.5760      300.3989      67.8229      253.1539      20.5779      52.0746      -47.2450
-2.9824      232.5540      300.3254      67.7714      253.1277      20.5737      52.0388      -47.1977
-2.9834      232.5540      300.3898      67.8358      253.0773      20.5233      52.0650      -47.3125
-2.9834      232.5570      300.4258      67.8688      253.0932      20.5362      52.0913      -47.3326
-2.9844      232.5430      300.3806      67.8376      253.1126      20.5696      52.0816      -47.2680
-2.9854      232.4950      300.3712      67.8762      253.1180      20.6230      52.1251      -47.2532
-2.9854      232.5100      300.3072      67.7972      253.1459      20.6359      52.0768      -47.1613
-2.9864      232.4620      300.3804      67.9184      253.0929      20.6309      52.1559      -47.2875
-2.9874      232.4510      300.3897      67.9387      253.0975      20.6465      52.1746      -47.2922
-2.9874      232.4290      300.3346      67.9056      253.0522      20.6232      52.1448      -47.2824
-2.9884      232.4140      300.3711      67.9571      253.0085      20.5945      52.1696      -47.3626
-2.9894      232.3850      300.3255      67.9405      252.9830      20.5980      52.1597      -47.3425
-2.9904      232.3660      300.3983      68.0323      252.9370      20.5710      52.2119      -47.4613
-2.9904      232.3630      300.3990      68.0360      252.9675      20.6045      52.2255      -47.4315
-2.9914      232.3330      300.3066      67.9736      253.0010      20.6680      52.2051      -47.3056
-2.9924      232.3370      300.3344      67.9974      252.9604      20.6234      52.2061      -47.3740
-2.9924      232.2850      300.4166      68.1316      252.9759      20.6909      52.3180      -47.4407
-2.9934      232.2850      300.3982      68.1132      252.9466      20.6616      52.2960      -47.4516
-2.9944      232.2890      300.3251      68.0361      252.9355      20.6465      52.2396      -47.3896
-2.9944      232.2630      300.4166      68.1536      252.8745      20.6115      52.3062      -47.5421
-2.9954      232.2410      300.3248      68.0838      252.8678      20.6268      52.2648      -47.4570
-2.9954      232.2190      300.3433      68.1243      252.9264      20.7074      52.3187      -47.4169
-2.9964      232.1930      300.4441      68.2511      252.8812      20.6882      52.3968      -47.5629
-2.9974      232.1680      300.3713      68.2033      252.8891      20.7211      52.3759      -47.4822
-2.9984      232.1680      300.3161      68.1481      252.8432      20.6752      52.3238      -47.4729
-2.9984      232.1790      300.3437      68.1647      252.8101      20.6311      52.3202      -47.5336
-2.9994      232.1240      300.2611      68.1371      252.8495      20.7255      52.3332      -47.4116
-2.9994      232.1020      300.3898      68.2878      252.8278      20.7258      52.4338      -47.5620
-3.0004      232.1200      300.2884      68.1684      252.8527      20.7327      52.3565      -47.4357
-3.0014      232.0910      300.3715      68.2805      252.8092      20.7182      52.4264      -47.5623
-3.0024      232.0500      300.4168      68.3668      252.7889      20.7389      52.4908      -47.6279
-3.0024      232.0650      300.3712      68.3062      252.8196      20.7546      52.4557      -47.5516
-3.0034      232.0390      300.3709      68.3319      252.7630      20.7240      52.4626      -47.6079
-3.0044      232.0130      300.3064      68.2934      252.7787      20.7657      52.4508      -47.5277
-3.0054      231.9990      300.2795      68.2805      252.7562      20.7572      52.4394      -47.5233
-3.0054      231.9690      300.3340      68.3650      252.6746      20.7056      52.4785      -47.6594
-3.0064      231.9660      300.3898      68.4238      252.6383      20.6723      52.5066      -47.7515
-3.0074      231.9400      300.2976      68.3576      252.7169      20.7769      52.4974      -47.5807
-3.0074      231.9110      300.3991      68.4881      252.6877      20.7767      52.5843      -47.7114
-3.0084      231.8990      300.3981      68.4991      252.6602      20.7612      52.5865      -47.7379
-3.0094      231.8850      300.3805      68.4955      252.6428      20.7578      52.5829      -47.7377
-3.0104      231.8850      300.3988      68.5138      252.5483      20.6633      52.5636      -47.8505
-3.0104      231.8520      300.3530      68.5010      252.6346      20.7826      52.5949      -47.7184
-3.0114      231.8150      300.3895      68.5745      252.6095      20.7945      52.6478      -47.7800
-3.0124      231.8220      300.3616      68.5396      252.5413      20.7193      52.5995      -47.8203
-3.0134      231.8080      300.3899      68.5819      252.5829      20.7749      52.6462      -47.8070
-3.0134      231.7890      300.3709      68.5819      252.5869      20.7979      52.6539      -47.7840
-3.0144      231.7560      300.3434      68.5874      252.5415      20.7855      52.6534      -47.8019
-3.0144      231.7630      300.2603      68.4973      252.6032      20.8402      52.6116      -47.6571
-3.0154      231.7270      300.3713      68.6443      252.5157      20.7887      52.6924      -47.8556
-3.0164      231.7080      300.3982      68.6902      252.4667      20.7587      52.7130      -47.9315
-3.0174      231.6610      300.3623      68.7013      252.5247      20.8637      52.7554      -47.8376
-3.0174      231.6570      300.3803      68.7233      252.4230      20.7660      52.7375      -47.9573
-3.0184      231.6570      300.3069      68.6499      252.4599      20.8029      52.7009      -47.8470
-3.0194      231.6130      300.3896      68.7766      252.4569      20.8439      52.7990      -47.9327
-3.0194      231.6160      300.4165      68.8005      252.4492      20.8332      52.8114      -47.9673
-3.0204      231.6090      300.3526      68.7436      252.4097      20.8007      52.7626      -47.9429
-3.0214      231.5870      300.3251      68.7381      252.4164      20.8294      52.7685      -47.9087
-3.0214      231.5760      300.3434      68.7674      252.3930      20.8170      52.7839      -47.9504
-3.0224      231.5650      300.3527      68.7877      252.3493      20.7843      52.7866      -48.0034
-3.0234      231.5140      300.3163      68.8023      252.3550      20.8410      52.8152      -47.9613
-3.0234      231.5030      300.3164      68.8134      252.3141      20.8111      52.8126      -48.0023
-3.0244      231.4840      300.3709      68.8869      252.3025      20.8185      52.8641      -48.0684
-3.0254      231.4800      300.4165      68.9365      252.2900      20.8100      52.8943      -48.1265
-3.0254      231.4580      300.4441      68.9861      252.2644      20.8064      52.9262      -48.1797
-3.0264      231.4580      300.3338      68.8758      252.3107      20.8527      52.8681      -48.0231
-3.0274      231.4550      300.3254      68.8704      252.3653      20.9103      52.8837      -47.9601
-3.0274      231.4180      300.3711      68.9531      252.3087      20.8907      52.9323      -48.0624
-3.0284      231.3700      300.3249      68.9549      252.2751      20.9051      52.9383      -48.0498
-3.0294      231.3410      300.3713      69.0303      252.2260      20.8850      52.9819      -48.1453
-3.0294      231.3560      300.3532      68.9972      252.2719      20.9159      52.9701      -48.0813
-3.0304      231.3190      300.3530      69.0340      252.3233      21.0043      53.0241      -48.0297
-3.0314      231.3040      300.3434      69.0394      252.2653      20.9613      53.0134      -48.0781
-3.0314      231.2600      300.3528      69.0928      252.1998      20.9398      53.0418      -48.1530
-3.0324      231.2710      300.3435      69.0725      252.1607      20.8897      53.0116      -48.1828
-3.0334      231.2420      300.3623      69.1203      252.1968      20.9548      53.0651      -48.1655
-3.0334      231.2340      300.3800      69.1460      252.1506      20.9166      53.0695      -48.2294
-3.0344      231.2270      300.4263      69.1993      252.0791      20.8521      53.0836      -48.3472
-3.0354      231.2010      300.3433      69.1423      252.1479      20.9469      53.0772      -48.1954
-3.0364      231.2010      300.2974      69.0964      252.1592      20.9582      53.0503      -48.1382
-3.0364      231.1680      300.3894      69.2214      252.0390      20.8710      53.1046      -48.3504
-3.0374      231.1310      300.3615      69.2305      252.0899      20.9589      53.1400      -48.2716
-3.0384      231.1060      300.3990      69.2930      252.1105      21.0045      53.1968      -48.2885
-3.0384      231.1390      300.2887      69.1497      252.0382      20.8992      53.0662      -48.2505
-3.0394      231.1060      300.3623      69.2563      251.9929      20.8869      53.1332      -48.3694
-3.0404      231.0910      300.4079      69.3169      251.9915      20.9005      53.1781      -48.4164
-3.0404      231.0580      300.4447      69.3867      252.0082      20.9502      53.2412      -48.4365
-3.0414      231.0170      300.3431      69.3261      252.0442      21.0272      53.2265      -48.2989
-3.0424      231.0320      300.3526      69.3206      252.0156      20.9836      53.2083      -48.3370
-3.0424      231.0280      300.4165      69.3885      251.8946      20.8666      53.2145      -48.5219
-3.0434      230.9810      300.3439      69.3629      251.8616      20.8806      53.2021      -48.4823
-3.0444      230.9730      300.3340      69.3610      251.9001      20.9271      53.2164      -48.4339
-3.0454      230.9730      300.3432      69.3702      251.9716      20.9986      53.2463      -48.3716
-3.0454      230.9220      300.3437      69.4217      251.9535      21.0315      53.2916      -48.3902
-3.0464      230.9070      300.3250      69.4180      251.8569      20.9499      53.2620      -48.4681
-3.0474      230.8590      300.3431      69.4841      251.8664      21.0074      53.3252      -48.4767
-3.0474      230.8740      300.3894      69.5154      251.9591      21.0851      53.3720      -48.4303
-3.0484      230.8700      300.3339      69.4639      251.9129      21.0429      53.3236      -48.4210
-3.0494      230.8410      300.3343      69.4933      251.8495      21.0085      53.3317      -48.4848
-3.0494      230.8480      300.4167      69.5687      251.8242      20.9762      53.3712      -48.5925
-3.0504      230.7930      300.3709      69.5779      251.8282      21.0352      53.3970      -48.5427
-3.0514      230.8040      300.3616      69.5576      251.8672      21.0632      53.3928      -48.4944
-3.0514      230.7900      300.3440      69.5540      251.7685      20.9785      53.3622      -48.5755
-3.0524      230.7230      300.3707      69.6477      251.7563      21.0333      53.4429      -48.6144
-3.0534      230.6980      300.3715      69.6735      251.7305      21.0325      53.4598      -48.6410
-3.0534      230.7200      300.3071      69.5871      251.7953      21.0753      53.4165      -48.5118
-3.0544      230.7270      300.4353      69.7083      251.7354      21.0084      53.4750      -48.6999
-3.0554      230.6900      300.4443      69.7543      251.6877      20.9977      53.5021      -48.7566
-3.0554      230.6940      300.4079      69.7139      251.7793      21.0853      53.5044      -48.6286
-3.0564      230.6900      300.3708      69.6808      251.6539      20.9639      53.4418      -48.7169
-3.0564      230.6280      300.3437      69.7157      251.6727      21.0447      53.4920      -48.6710
-3.0574      230.6020      300.3342      69.7322      251.7189      21.1169      53.5271      -48.6153
-3.0584      230.5540      300.3708      69.8168      251.5971      21.0431      53.5589      -48.7737
-3.0594      230.5470      300.3160      69.7690      251.6743      21.1273      53.5551      -48.6417
-3.0594      230.5540      300.4167      69.8627      251.6183      21.0643      53.5966      -48.7984
-3.0604      230.5620      300.4357      69.8737      251.5654      21.0034      53.5836      -48.8703
-3.0614      230.5430      300.4718      69.9288      251.6404      21.0974      53.6517      -48.8314
-3.0614      230.5060      300.3338      69.8278      251.5713      21.0653      53.5736      -48.7625
-3.0624      230.5250      300.3344      69.8094      251.6570      21.1320      53.5836      -48.6774
-3.0634      230.4950      300.3797      69.8847      251.5474      21.0524      53.6073      -48.8323
-3.0634      230.4480      300.3530      69.9050      251.5292      21.0812      53.6304      -48.8238
-3.0644      230.4290      300.3799      69.9509      251.4949      21.0659      53.6559      -48.8850
-3.0644      230.4110      300.2976      69.8866      251.5761      21.1651      53.6461      -48.7215
-3.0654      230.3740      300.2790      69.9050      251.5019      21.1279      53.6460      -48.7771
-3.0664      230.3740      300.4260      70.0520      251.4748      21.1008      53.7349      -48.9512
-3.0674      230.3480      300.4441      70.0961      251.4507      21.1027      53.7650      -48.9934
-3.0674      230.3480      300.3798      70.0318      251.3965      21.0485      53.7040      -48.9833
-3.0684      230.3410      300.3066      69.9656      251.5343      21.1933      53.7082      -48.7723
-3.0694      230.3190      300.3802      70.0612      251.4629      21.1439      53.7554      -48.9173
-3.0704      230.2820      300.3615      70.0795      251.4073      21.1253      53.7614      -48.9542
-3.0704      230.2460      300.3807      70.1347      251.4294      21.1834      53.8176      -48.9513
-3.0714      230.2570      300.3439      70.0869      251.3750      21.1180      53.7639      -48.9689
-3.0724      230.2350      300.3532      70.1182      251.3275      21.0925      53.7763      -49.0257
-3.0724      230.2160      300.3985      70.1825      251.3710      21.1550      53.8400      -49.0275
-3.0734      230.2090      300.3713      70.1623      251.3816      21.1726      53.8324      -48.9897
-3.0744      230.2120      300.3981      70.1861      251.3436      21.1316      53.8346      -49.0545
-3.0744      230.1680      300.3615      70.1935      251.3680      21.2000      53.8623      -48.9935
-3.0754      230.1350      300.3892      70.2542      251.3456      21.2106      53.9063      -49.0436
-3.0764      230.1500      300.3895      70.2395      251.3082      21.1582      53.8791      -49.0813
-3.0764      230.1210      300.3806      70.2596      251.2439      21.1229      53.8807      -49.1367
-3.0774      230.1020      300.4076      70.3056      251.2730      21.1710      53.9274      -49.1346
-3.0784      230.0990      300.4174      70.3184      251.2410      21.1420      53.9263      -49.1764
-3.0794      230.0620      300.3437      70.2817      251.2033      21.1413      53.9016      -49.1404
-3.0794      230.0250      300.4078      70.3828      251.2610      21.2360      54.0005      -49.1468
-3.0804      230.0360      300.2607      70.2247      251.2461      21.2101      53.8865      -49.0146
-3.0814      229.9990      300.3799      70.3809      251.1811      21.1821      53.9813      -49.1988
-3.0814      230.0030      300.3711      70.3681      251.2211      21.2181      53.9848      -49.1500
-3.0824      229.9700      300.2793      70.3093      251.1772      21.2072      53.9419      -49.1021
-3.0834      229.9370      300.3620      70.4250      251.1705      21.2335      54.0278      -49.1915
-3.0834      229.9370      300.3620      70.4250      251.2077      21.2707      54.0402      -49.1543
-3.0844      229.9040      300.3621      70.4581      251.1142      21.2102      54.0421      -49.2479
-3.0854      229.8780      300.3435      70.4655      251.0511      21.1731      54.0347      -49.2924
-3.0854      229.9000      300.3251      70.4251      251.1340      21.2340      54.0281      -49.1911
-3.0864      229.8780      300.3802      70.5022      251.1119      21.2339      54.0794      -49.2683
-3.0864      229.8380      300.3990      70.5610      251.0555      21.2175      54.1132      -49.3435
-3.0874      229.7930      300.4441      70.6511      251.0572      21.2642      54.1888      -49.3869
-3.0884      229.8050      300.4174      70.6124      251.0200      21.2150      54.1466      -49.3974
-3.0884      229.7860      300.3801      70.5941      251.0884      21.3024      54.1635      -49.2917
-3.0894      229.8080      300.3525      70.5445      251.0540      21.2460      54.1117      -49.2985
-3.0904      229.7680      300.3162      70.5482      251.0634      21.2954      54.1306      -49.2528
-3.0904      229.7270      300.3156      70.5886      250.9884      21.2614      54.1462      -49.3272
-3.0914      229.7460      300.3805      70.6345      251.0017      21.2557      54.1749      -49.3788
-3.0924      229.7050      300.3616      70.6566      250.9048      21.1998      54.1710      -49.4568
-3.0924      229.6430      300.3713      70.7283      251.0072      21.3642      54.2736      -49.3641
-3.0934      229.6130      300.3064      70.6934      250.9445      21.3315      54.2394      -49.3619
-3.0944      229.6240      300.3523      70.7283      250.9284      21.3044      54.2537      -49.4239
-3.0944      229.6350      300.3430      70.7080      250.8823      21.2473      54.2211      -49.4607
-3.0954      229.6130      300.2880      70.6750      250.9444      21.3314      54.2271      -49.3436
-3.0964      229.6100      300.4081      70.7981      250.8953      21.2853      54.2938      -49.5128
-3.0964      229.5580      300.3432      70.7852      250.8964      21.3384      54.3029      -49.4468
-3.0974      229.5770      300.3622      70.7852      250.8657      21.2887      54.2864      -49.4965
-3.0984      229.5470      300.3984      70.8514      250.7807      21.2337      54.3122      -49.6177
-3.0984      229.4810      300.3342      70.8532      250.8309      21.3499      54.3521      -49.5033
-3.0994      229.4590      300.3067      70.8477      250.8263      21.3673      54.3542      -49.4804
-3.1004      229.4630      300.3346      70.8716      250.8266      21.3636      54.3689      -49.5080
-3.1004      229.4410      300.3622      70.9212      250.8084      21.3674      54.4033      -49.5538
-3.1014      229.4330      300.4075      70.9745      250.7395      21.3065      54.4185      -49.6680
-3.1024      229.4410      300.3346      70.8936      250.8070      21.3660      54.3844      -49.5276
-3.1024      229.4370      300.3159      70.8789      250.7704      21.3334      54.3637      -49.5455
-3.1034      229.4000      300.3340      70.9340      250.8208      21.4208      54.4296      -49.5132
-3.1044      229.3930      300.3252      70.9322      250.7187      21.3257      54.3967      -49.6065
-3.1044      229.3670      300.3341      70.9671      250.7533      21.3863      54.4402      -49.5808
-3.1054      229.3630      300.3338      70.9708      250.7078      21.3448      54.4288      -49.6260
-3.1064      229.3380      300.3254      70.9874      250.6843      21.3463      54.4404      -49.6411
-3.1064      229.3080      300.3707      71.0627      250.7203      21.4123      54.5126      -49.6504
-3.1074      229.3010      300.4170      71.1160      250.6637      21.3627      54.5316      -49.7533
-3.1084      229.2860      300.3892      71.1032      250.6587      21.3727      54.5264      -49.7305
-3.1084      229.3120      300.3343      71.0223      250.7291      21.4171      54.4872      -49.6052
-3.1094      229.2970      300.4075      71.1105      250.6498      21.3528      54.5246      -49.7577
-3.1094      229.2720      300.3806      71.1086      250.6576      21.3856      54.5343      -49.7230
-3.1104      229.2270      300.3430      71.1160      250.6843      21.4573      54.5631      -49.6587
-3.1114      229.2310      300.2607      71.0297      250.6160      21.3850      54.4815      -49.6447
-3.1114      229.1760      300.3802      71.2042      250.5705      21.3945      54.6010      -49.8097
-3.1124      229.1650      300.3894      71.2244      250.6198      21.4548      54.6345      -49.7696
-3.1124      229.1250      300.2980      71.1730      250.6029      21.4779      54.6080      -49.6951
-3.1134      229.1580      300.3898      71.2318      250.5563      21.3983      54.6206      -49.8335
-3.1144      229.1610      300.3524      71.1914      250.5460      21.3850      54.5893      -49.8064
-3.1144      229.1360      300.3807      71.2447      250.5657      21.4297      54.6397      -49.8150
-3.1154      229.1060      300.4260      71.3200      250.4857      21.3797      54.6732      -49.9403
-3.1164      229.0840      300.3434      71.2594      250.5289      21.4449      54.6546      -49.8145
-3.1164      229.0550      300.3345      71.2795      250.5317      21.4767      54.6786      -49.8028
