eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
5.7523      370.9760      399.6287      28.6527      477.1140      106.1380      54.4811      77.4853
5.7529      370.9470      399.6381      28.6911      477.1330      106.1860      54.5227      77.4949
5.7536      370.9620      399.6750      28.7130      477.1320      106.1700      54.5320      77.4570
5.7543      370.9660      399.7764      28.8104      477.1110      106.1450      54.5886      77.3346
5.7550      370.9580      399.6747      28.7167      477.1030      106.1450      54.5261      77.4283
5.7556      370.9620      399.5832      28.6212      477.1140      106.1520      54.4648      77.5308
5.7563      370.9620      399.6842      28.7222      477.1180      106.1560      54.5335      77.4338
5.7570      370.9540      399.6469      28.6929      477.1200      106.1660      54.5173      77.4731
5.7577      370.9510      399.6660      28.7150      477.1380      106.1870      54.5390      77.4720
5.7584      370.9800      399.5923      28.6123      477.1210      106.1410      54.4552      77.5287
5.7590      370.9540      399.6102      28.6562      477.1550      106.2010      54.5045      77.5448
5.7597      370.9360      399.6932      28.7572      477.1520      106.2160      54.5768      77.4588
5.7604      370.9360      399.6381      28.7021      477.1670      106.2310      54.5451      77.5289
5.7611      370.9620      399.7026      28.7406      477.1640      106.2020      54.5611      77.4614
5.7618      370.9660      399.5835      28.6175      477.1920      106.2260      54.4870      77.6085
5.7624      370.9510      399.6843      28.7333      477.1270      106.1760      54.5475      77.4427
5.7631      370.9250      399.7025      28.7775      477.1940      106.2690      54.6080      77.4915
5.7638      370.9360      399.6381      28.7021      477.1890      106.2530      54.5524      77.5509
5.7645      370.9320      399.6287      28.6967      477.2040      106.2720      54.5551      77.5753
5.7652      370.9540      399.7020      28.7480      477.1600      106.2060      54.5673      77.4580
5.7658      370.9210      399.6655      28.7445      477.2030      106.2820      54.5903      77.5375
5.7665      370.9250      399.6474      28.7224      477.2210      106.2960      54.5803      77.5736
5.7672      370.9400      399.6752      28.7352      477.2400      106.3000      54.5901      77.5648
5.7679      370.9690      399.7301      28.7611      477.2530      106.2840      54.6021      77.5229
5.7686      370.9210      399.7022      28.7812      477.2540      106.3330      54.6318      77.5518
5.7692      370.9140      399.6108      28.6968      477.2160      106.3020      54.5652      77.6052
5.7699      370.9360      399.7025      28.7665      477.2570      106.3210      54.6180      77.5545
5.7706      370.9430      399.6377      28.6947      477.2690      106.3260      54.5718      77.6313
5.7713      370.9360      399.7300      28.7940      477.2640      106.3280      54.6387      77.5340
5.7719      370.9320      399.7205      28.7885      477.2620      106.3300      54.6357      77.5415
5.7726      370.9100      399.6839      28.7739      477.2690      106.3590      54.6356      77.5851
5.7733      370.9470      399.6840      28.7370      477.2940      106.3470      54.6070      77.6100
5.7740      370.9320      399.7389      28.8069      477.2780      106.3460      54.6533      77.5391
5.7747      370.8920      399.6748      28.7828      477.3160      106.4240      54.6632      77.6412
5.7753      370.9060      399.6744      28.7684      477.3220      106.4160      54.6509      77.6476
5.7760      370.9250      399.6749      28.7499      477.2610      106.3360      54.6119      77.5861
5.7767      370.9250      399.6107      28.6857      477.3390      106.4140      54.5951      77.7283
5.7774      370.9060      399.6469      28.7409      477.3160      106.4100      54.6306      77.6691
5.7781      370.9250      399.7117      28.7867      477.3090      106.3840      54.6525      77.5973
5.7787      370.8880      399.6470      28.7590      477.3180      106.4300      54.6493      77.6710
5.7794      370.9060      399.6193      28.7133      477.3160      106.4100      54.6122      77.6967
5.7801      370.9180      399.7764      28.8584      477.3240      106.4060      54.7076      77.5476
5.7808      370.9060      399.6928      28.7868      477.3570      106.4510      54.6749      77.6642
5.7815      370.8810      399.6565      28.7755      477.3830      106.5020      54.6843      77.7265
5.7821      370.9180      399.6202      28.7022      477.4040      106.4860      54.6301      77.7838
5.7828      370.9030      399.7118      28.8088      477.3200      106.4170      54.6782      77.6082
5.7835      370.8920      399.7392      28.8472      477.3740      106.4820      54.7255      77.6348
5.7842      370.8770      399.6104      28.7334      477.4000      106.5230      54.6633      77.7896
5.7849      370.8620      399.6927      28.8307      477.4040      106.5420      54.7345      77.7113
5.7855      370.9180      399.6294      28.7114      477.4110      106.4930      54.6386      77.7816
5.7862      370.8880      399.7296      28.8416      477.3310      106.4430      54.7087      77.6014
5.7869      370.8700      399.6842      28.8142      477.3980      106.5280      54.7188      77.7138
5.7876      370.9100      399.6747      28.7647      477.4020      106.4920      54.6738      77.7273
5.7882      370.8850      399.7028      28.8178      477.4400      106.5550      54.7302      77.7372
5.7889      370.8950      399.6561      28.7611      477.4300      106.5350      54.6857      77.7739
5.7896      370.8700      399.7026      28.8326      477.3600      106.4900      54.7184      77.6574
5.7903      370.8770      399.7481      28.8711      477.3890      106.5120      54.7514      77.6409
5.7910      370.8880      399.6194      28.7314      477.4180      106.5300      54.6643      77.7986
5.7916      370.8620      399.6193      28.7573      477.4280      106.5660      54.6935      77.8087
5.7923      370.8740      399.7212      28.8472      477.4260      106.5520      54.7488      77.7048
5.7930      370.8950      399.6745      28.7795      477.3760      106.4810      54.6800      77.7015
5.7937      370.8770      399.6655      28.7885      477.4320      106.5550      54.7107      77.7665
5.7944      370.8550      399.6472      28.7922      477.4710      106.6160      54.7335      77.8238
5.7950      370.8920      399.7392      28.8472      477.4480      106.5560      54.7501      77.7088
5.7957      370.8550      399.6196      28.7646      477.5040      106.6490      54.7261      77.8844
5.7964      370.8590      399.6751      28.8161      477.4530      106.5940      54.7421      77.7779
5.7971      370.8850      399.7395      28.8545      477.4290      106.5440      54.7510      77.6895
5.7978      370.8620      399.6836      28.8216      477.4780      106.6160      54.7531      77.7944
5.7984      370.8440      399.6748      28.8308      477.4800      106.6360      54.7659      77.8052
5.7991      370.8550      399.6472      28.7922      477.4920      106.6370      54.7405      77.8448
5.7998      370.8400      399.7112      28.8712      477.4310      106.5910      54.7778      77.7198
5.8005      370.8920      399.7299      28.8379      477.4920      106.6000      54.7586      77.7621
5.8012      370.8550      399.7298      28.8748      477.4910      106.6360      54.7952      77.7612
5.8018      370.8700      399.7209      28.8509      477.5180      106.6480      54.7833      77.7971
5.8025      370.8590      399.7394      28.8804      477.5350      106.6760      54.8123      77.7956
5.8032      370.8740      399.6478      28.7738      477.5470      106.6730      54.7402      77.8992
5.8039      370.8740      399.6937      28.8197      477.5190      106.6450      54.7615      77.8253
5.8045      370.8590      399.7485      28.8895      477.5250      106.6660      54.8150      77.7765
5.8052      370.8370      399.6385      28.8015      477.5610      106.7240      54.7757      77.9225
5.8059      370.8590      399.6108      28.7518      477.5740      106.7150      54.7395      77.9632
5.8066      370.8590      399.5832      28.7242      477.5320      106.6730      54.7071      77.9488
5.8073      370.8440      399.7115      28.8675      477.5980      106.7540      54.8297      77.8865
5.8079      370.8260      399.6478      28.8218      477.6040      106.7780      54.8072      77.9562
5.8086      370.8150      399.6934      28.8784      477.6190      106.8040      54.8536      77.9256
5.8093      370.8400      399.6286      28.7886      477.6380      106.7980      54.7917      78.0094
5.8100      370.8510      399.7295      28.8785      477.6090      106.7580      54.8383      77.8795
5.8107      370.8400      399.7021      28.8621      477.5930      106.7530      54.8257      77.8909
5.8113      370.8190      399.6753      28.8563      477.6240      106.8050      54.8392      77.9487
5.8120      370.8660      399.6288      28.7628      477.6330      106.7670      54.7642      78.0042
5.8127      370.8440      399.6748      28.8308      477.6230      106.7790      54.8135      77.9482
5.8134      370.8370      399.6752      28.8382      477.5900      106.7530      54.8098      77.9148
5.8141      370.8150      399.7210      28.9060      477.6330      106.8180      54.8767      77.9120
5.8147      370.8590      399.6843      28.8253      477.6480      106.7890      54.8132      77.9637
5.8154      370.8290      399.6379      28.8089      477.6890      106.8600      54.8259      78.0511
5.8161      370.8150      399.7485      28.9335      477.6660      106.8510      54.9060      77.9175
5.8168      370.8150      399.7852      28.9702      477.6430      106.8280      54.9228      77.8578
5.8174      370.7930      399.6844      28.8914      477.6240      106.8310      54.8713      77.9396
5.8181      370.8330      399.7116      28.8786      477.6540      106.8210      54.8594      77.9424
5.8188      370.8110      399.7298      28.9188      477.6450      106.8340      54.8905      77.9152
5.8195      370.8260      399.6202      28.7942      477.6790      106.8530      54.8138      78.0588
5.8202      370.8110      399.6288      28.8178      477.6440      106.8330      54.8229      78.0152
5.8208      370.8330      399.6565      28.8235      477.6920      106.8590      54.8353      78.0355
5.8215      370.8150      399.7393      28.9243      477.6880      106.8730      54.9072      77.9487
5.8222      370.8000      399.6564      28.8564      477.7190      106.9190      54.8773      78.0626
5.8229      370.7740      399.6287      28.8547      477.7310      106.9570      54.8888      78.1023
5.8236      370.8040      399.7302      28.9262      477.6890      106.8850      54.9125      77.9588
5.8242      370.8070      399.6377      28.8307      477.6780      106.8710      54.8441      78.0403
5.8249      370.7820      399.6936      28.9116      477.6700      106.8880      54.9037      77.9764
5.8256      370.7710      399.6569      28.8859      477.6920      106.9210      54.8976      78.0351
5.8263      370.7930      399.6477      28.8547      477.6960      106.9030      54.8708      78.0483
5.8270      370.7960      399.6837      28.8877      477.6950      106.8990      54.8915      78.0113
5.8276      370.7820      399.6569      28.8749      477.7190      106.9370      54.8956      78.0621
5.8283      370.8070      399.6928      28.8858      477.7130      106.9060      54.8925      78.0202
5.8290      370.7850      399.7021      28.9171      477.7320      106.9470      54.9271      78.0299
5.8297      370.7780      399.6933      28.9153      477.7380      106.9600      54.9302      78.0447
5.8304      370.7850      399.6470      28.8620      477.7430      106.9580      54.8940      78.0960
5.8310      370.7740      399.7206      28.9466      477.7240      106.9500      54.9477      78.0034
5.8317      370.7780      399.7760      28.9980      477.6690      106.8910      54.9623      77.8930
5.8324      370.7630      399.7207      28.9577      477.7260      106.9630      54.9595      78.0053
5.8331      370.7930      399.7211      28.9281      477.7300      106.9370      54.9311      78.0089
5.8338      370.8070      399.7571      28.9501      477.7030      106.8960      54.9321      77.9459
5.8344      370.7670      399.7117      28.9447      477.7200      106.9530      54.9475      78.0083
5.8351      370.7670      399.6383      28.8713      477.7770      107.0100      54.9175      78.1387
5.8358      370.7850      399.6194      28.8344      477.7940      107.0090      54.8926      78.1746
5.8365      370.7710      399.7213      28.9503      477.7880      107.0170      54.9725      78.0667
5.8371      370.7780      399.6749      28.8969      477.7860      107.0080      54.9339      78.1111
5.8378      370.7710      399.6662      28.8952      477.8020      107.0310      54.9405      78.1358
5.8385      370.7890      399.6749      28.8859      477.7170      106.9280      54.8999      78.0421
5.8392      370.7590      399.6652      28.9062      477.7320      106.9730      54.9285      78.0668
5.8399      370.7780      399.6749      28.8969      477.7870      107.0090      54.9343      78.1121
5.8405      370.7590      399.7571      28.9981      477.7690      107.0100      55.0021      78.0119
5.8412      370.7560      399.7027      28.9467      477.7770      107.0210      54.9715      78.0743
5.8419      370.7710      399.6937      28.9227      477.8220      107.0510      54.9655      78.1283
5.8426      370.7820      399.7028      28.9208      477.8260      107.0440      54.9619      78.1232
5.8433      370.7480      399.6837      28.9357      477.8500      107.1020      54.9911      78.1663
5.8439      370.7480      399.6653      28.9173      477.8390      107.0910      54.9752      78.1737
5.8446      370.7480      399.6470      28.8990      477.8390      107.0910      54.9630      78.1920
5.8453      370.7710      399.6569      28.8859      477.7760      107.0050      54.9256      78.1191
5.8460      370.7450      399.7119      28.9669      477.7750      107.0300      54.9879      78.0631
5.8467      370.7670      399.8036      29.0366      477.8090      107.0420      55.0384      78.0054
5.8473      370.7270      399.6845      28.9575      477.8330      107.1060      55.0070      78.1485
5.8480      370.7560      399.6934      28.9374      477.8060      107.0500      54.9749      78.1126
5.8487      370.7820      399.7763      28.9943      477.8350      107.0530      55.0139      78.0587
5.8494      370.7520      399.6748      28.9228      477.8730      107.1210      54.9889      78.1982
5.8500      370.7270      399.6569      28.9299      477.9050      107.1780      55.0126      78.2481
5.8507      370.7480      399.6377      28.8897      477.8750      107.1270      54.9688      78.2373
5.8514      370.7300      399.6838      28.9538      477.8650      107.1350      55.0142      78.1812
5.8521      370.7340      399.6382      28.9042      477.8250      107.0910      54.9665      78.1868
5.8528      370.7010      399.6751      28.9741      477.8270      107.1260      55.0247      78.1519
5.8534      370.7450      399.6844      28.9394      477.8500      107.1050      54.9946      78.1656
5.8541      370.7380      399.6385      28.9005      477.8910      107.1530      54.9847      78.2525
5.8548      370.7340      399.6565      28.9225      477.8580      107.1240      54.9897      78.2015
5.8555      370.7450      399.8129      29.0679      477.8720      107.1270      55.0876      78.0591
5.8562      370.7160      399.6846      28.9686      477.9090      107.1930      55.0434      78.2244
5.8568      370.7340      399.6658      28.9318      477.9110      107.1770      55.0135      78.2452
5.8575      370.7270      399.7580      29.0310      477.9070      107.1800      55.0807      78.1490
5.8582      370.7190      399.6839      28.9649      477.9350      107.2160      55.0486      78.2511
5.8589      370.7190      399.7206      29.0016      477.8590      107.1400      55.0477      78.1384
5.8596      370.7410      399.6194      28.8784      477.9540      107.2130      54.9899      78.3346
5.8602      370.7300      399.6838      28.9538      477.9050      107.1750      55.0275      78.2212
5.8609      370.7190      399.6655      28.9465      477.9550      107.2360      55.0430      78.2895
5.8616      370.7010      399.6843      28.9833      477.9610      107.2600      55.0755      78.2767
5.8623      370.7080      399.6656      28.9576      477.9710      107.2630      55.0594      78.3054
5.8630      370.7230      399.6291      28.9061      478.0040      107.2810      55.0311      78.3749
5.8636      370.7120      399.7301      29.0181      477.9900      107.2780      55.1047      78.2599
5.8643      370.7230      399.7117      28.9887      478.0110      107.2880      55.0885      78.2993
5.8650      370.7080      399.6380      28.9300      478.0180      107.3100      55.0567      78.3800
5.8657      370.7160      399.6111      28.8951      478.0060      107.2900      55.0267      78.3949
5.8663      370.7040      399.6653      28.9613      477.9890      107.2850      55.0692      78.3237
5.8670      370.6930      399.6837      28.9907      477.9850      107.2920      55.0911      78.3013
5.8677      370.6900      399.6752      28.9852      478.0330      107.3430      55.1045      78.3578
5.8684      370.6750      399.7026      29.0276      478.0490      107.3740      55.1431      78.3464
5.8691      370.6820      399.6195      28.9375      478.0790      107.3970      55.0907      78.4595
5.8697      370.6790      399.7396      29.0606      478.0720      107.3930      55.1714      78.3324
5.8704      370.7080      399.7758      29.0678      478.0640      107.3560      55.1639      78.2882
5.8711      370.6820      399.6562      28.9742      478.0770      107.3950      55.1145      78.4208
5.8718      370.7040      399.6286      28.9246      478.1070      107.4030      55.0841      78.4784
5.8725      370.6900      399.7487      29.0587      478.0580      107.3680      55.1618      78.3093
5.8731      370.6680      399.7121      29.0441      478.0110      107.3430      55.1437      78.2989
5.8738      370.6640      399.7114      29.0474      478.0170      107.3530      55.1493      78.3056
5.8745      370.6860      399.7116      29.0256      478.0880      107.4020      55.1511      78.3764
5.8752      370.6900      399.6752      28.9852      478.1240      107.4340      55.1348      78.4488
5.8759      370.6600      399.7203      29.0603      478.0670      107.4070      55.1759      78.3467
5.8765      370.6750      399.6933      29.0183      478.1330      107.4580      55.1649      78.4397
5.8772      370.6930      399.7296      29.0366      478.1140      107.4210      55.1647      78.3844
5.8779      370.6970      399.6381      28.9411      478.1470      107.4500      55.1107      78.5089
5.8786      370.7010      399.6660      28.9650      478.1480      107.4470      55.1257      78.4820
5.8793      370.6750      399.6750      29.0000      478.1240      107.4490      55.1497      78.4490
5.8799      370.6750      399.6842      29.0092      478.0580      107.3830      55.1338      78.3738
5.8806      370.6750      399.6566      28.9816      478.0560      107.3810      55.1147      78.3994
5.8813      370.6570      399.6383      28.9813      478.1410      107.4840      55.1489      78.5027
5.8820      370.6680      399.6570      28.9890      478.1660      107.4980      55.1587      78.5090
5.8826      370.6640      399.6747      29.0107      478.1360      107.4720      55.1645      78.4613
5.8833      370.6570      399.6934      29.0364      478.1850      107.5280      55.2003      78.4916
5.8840      370.6380      399.5460      28.9080      478.2180      107.5800      55.1320      78.6720
5.8847      370.6460      399.7027      29.0567      478.1680      107.5220      55.2118      78.4653
5.8854      370.6600      399.7111      29.0511      478.1650      107.5050      55.2024      78.4539
5.8860      370.6420      399.6381      28.9961      478.1840      107.5420      55.1781      78.5459
5.8867      370.6710      399.6288      28.9578      478.1020      107.4310      55.1155      78.4732
5.8874      370.6750      399.7117      29.0367      478.1140      107.4390      55.1708      78.4023
5.8881      370.6420      399.7208      29.0788      478.1900      107.5480      55.2352      78.4692
5.8888      370.6490      399.6470      28.9980      478.2080      107.5590      55.1850      78.5610
5.8894      370.6860      399.6382      28.9522      478.1740      107.4880      55.1308      78.5358
5.8901      370.6310      399.6841      29.0531      478.2500      107.6190      55.2417      78.5659
5.8908      370.6600      399.7295      29.0695      478.2430      107.5830      55.2407      78.5135
5.8915      370.6420      399.6381      28.9961      478.2610      107.6190      55.2037      78.6229
5.8922      370.6160      399.7023      29.0863      478.2730      107.6570      55.2765      78.5707
5.8928      370.6460      399.6568      29.0108      478.2600      107.6140      55.2119      78.6032
5.8935      370.6490      399.7112      29.0622      478.1760      107.5270      55.2171      78.4648
5.8942      370.6200      399.6659      29.0459      478.2040      107.5840      55.2253      78.5381
5.8949      370.6310      399.7025      29.0715      478.2670      107.6360      55.2597      78.5645
5.8956      370.6310      399.6015      28.9705      478.2980      107.6670      55.2027      78.6965
5.8962      370.6710      399.6747      29.0037      478.2820      107.6110      55.2061      78.6073
5.8969      370.6090      399.6751      29.0661      478.3210      107.7120      55.2814      78.6459
5.8976      370.6270      399.7022      29.0752      478.3040      107.6770      55.2758      78.6018
5.8983      370.6200      399.6383      29.0183      478.3310      107.7110      55.2492      78.6927
5.8989      370.6380      399.6011      28.9631      478.3450      107.7070      55.2111      78.7439
5.8996      370.6010      399.6469      29.0459      478.3210      107.7200      55.2706      78.6741
5.9003      370.6010      399.6653      29.0643      478.2880      107.6870      55.2719      78.6227
5.9010      370.5980      399.6476      29.0496      478.2700      107.6720      55.2571      78.6224
5.9017      370.6160      399.6288      29.0128      478.3450      107.7290      55.2515      78.7162
5.9023      370.6120      399.7111      29.0991      478.3550      107.7430      55.3137      78.6439
5.9030      370.6120      399.7295      29.1175      478.3610      107.7490      55.3280      78.6315
5.9037      370.5980      399.6476      29.0496      478.4070      107.8090      55.3027      78.7594
5.9044      370.6270      399.6562      29.0292      478.3830      107.7560      55.2715      78.7268
5.9051      370.6160      399.7114      29.0954      478.3780      107.7620      55.3176      78.6666
5.9057      370.6050      399.6656      29.0606      478.3940      107.7890      55.3034      78.7284
5.9064      370.5570      399.5734      29.0164      478.4090      107.8520      55.2949      78.8356
5.9071      370.6010      399.7571      29.1561      478.3530      107.7520      55.3547      78.5959
5.9078      370.6050      399.6380      29.0330      478.3020      107.6970      55.2543      78.6640
5.9085      370.6010      399.7020      29.1010      478.3810      107.7800      55.3273      78.6790
5.9091      370.5760      399.6566      29.0806      478.3970      107.8210      55.3274      78.7404
5.9098      370.5910      399.7028      29.1118      478.3950      107.8040      55.3425      78.6922
5.9105      370.6050      399.6564      29.0514      478.3820      107.7770      55.2933      78.7256
5.9112      370.5910      399.6844      29.0934      478.3980      107.8070      55.3313      78.7136
5.9118      370.5760      399.7301      29.1541      478.4090      107.8330      55.3804      78.6789
5.9125      370.5910      399.6661      29.0751      478.4470      107.8560      55.3354      78.7809
5.9132      370.5980      399.6017      29.0037      478.4560      107.8580      55.2885      78.8543
5.9139      370.5800      399.6845      29.1045      478.4420      107.8620      55.3570      78.7575
5.9146      370.5870      399.7120      29.1250      478.3500      107.7630      55.3377      78.6380
5.9152      370.6050      399.6931      29.0881      478.3920      107.7870      55.3211      78.6989
5.9159      370.5610      399.7207      29.1597      478.4460      107.8850      55.4015      78.7253
5.9166      370.6120      399.6376      29.0256      478.4660      107.8540      55.3017      78.8284
5.9173      370.5760      399.6750      29.0990      478.4120      107.8360      55.3447      78.7370
5.9180      370.5650      399.6383      29.0733      478.4590      107.8940      55.3469      78.8207
5.9186      370.5610      399.7115      29.1505      478.4640      107.9030      55.4013      78.7525
5.9193      370.5830      399.6746      29.0916      478.4850      107.9020      55.3617      78.8104
5.9200      370.5800      399.6569      29.0769      478.4710      107.8910      55.3483      78.8141
5.9207      370.5610      399.7574      29.1964      478.4780      107.9170      55.4366      78.7206
5.9214      370.5350      399.6838      29.1488      478.3820      107.8470      55.3815      78.6982
5.9220      370.5460      399.6837      29.1377      478.4240      107.8780      55.3845      78.7403
5.9227      370.5570      399.6285      29.0715      478.5100      107.9530      55.3653      78.8815
5.9234      370.5760      399.7026      29.1266      478.4800      107.9040      55.3857      78.7774
5.9241      370.5690      399.7397      29.1707      478.4550      107.8860      55.4091      78.7153
5.9248      370.5390      399.7392      29.2002      478.4790      107.9400      55.4468      78.7398
5.9254      370.5460      399.6286      29.0826      478.5250      107.9790      55.3814      78.8964
5.9261      370.5870      399.6844      29.0974      478.5360      107.9490      55.3813      78.8516
5.9268      370.5460      399.7021      29.1561      478.5310      107.9850      55.4324      78.8289
5.9275      370.5500      399.6473      29.0973      478.5420      107.9920      55.3955      78.8947
5.9282      370.5610      399.6196      29.0586      478.4580      107.8970      55.3381      78.8384
5.9288      370.5350      399.6838      29.1488      478.4900      107.9550      55.4175      78.8062
5.9295      370.5350      399.6746      29.1396      478.5730      108.0380      55.4391      78.8984
5.9302      370.5060      399.6473      29.1413      478.5610      108.0550      55.4459      78.9137
5.9309      370.5460      399.6745      29.1285      478.5720      108.0260      55.4277      78.8975
5.9315      370.5210      399.6846      29.1636      478.5640      108.0430      55.4567      78.8794
5.9322      370.5210      399.6570      29.1360      478.5510      108.0300      55.4340      78.8940
5.9329      370.5320      399.7120      29.1800      478.5780      108.0460      55.4687      78.8660
5.9336      370.5060      399.6656      29.1596      478.5870      108.0810      55.4667      78.9214
5.9343      370.5430      399.6385      29.0955      478.5890      108.0460      55.4123      78.9505
5.9349      370.5320      399.6478      29.1158      478.5830      108.0510      55.4275      78.9352
5.9356      370.5320      399.6845      29.1525      478.5420      108.0100      55.4383      78.8575
5.9363      370.5240      399.6471      29.1231      478.6310      108.1070      55.4511      78.9839
5.9370      370.5100      399.6659      29.1559      478.6090      108.0990      55.4703      78.9431
5.9377      370.5240      399.6379      29.1139      478.6390      108.1150      55.4476      79.0011
5.9383      370.5280      399.7117      29.1837      478.5840      108.0560      55.4745      78.8723
5.9390      370.5170      399.7118      29.1948      478.5910      108.0740      55.4879      78.8792
5.9397      370.4990      399.6476      29.1486      478.6610      108.1620      55.4864      79.0134
5.9404      370.5350      399.6838      29.1488      478.6310      108.0960      55.4645      78.9472
5.9411      370.5390      399.7025      29.1635      478.6340      108.0950      55.4740      78.9315
5.9417      370.4840      399.6658      29.1818      478.6300      108.1460      55.5032      78.9642
5.9424      370.4990      399.6660      29.1670      478.5870      108.0880      55.4740      78.9210
5.9431      370.5130      399.7203      29.2073      478.6390      108.1260      55.5135      78.9187
5.9438      370.5170      399.6475      29.1305      478.6580      108.1410      55.4673      79.0105
5.9444      370.4950      399.6748      29.1798      478.6800      108.1850      55.5149      79.0052
5.9451      370.4950      399.7208      29.2258      478.5950      108.1000      55.5172      78.8742
5.9458      370.5060      399.7024      29.1964      478.6190      108.1130      55.5019      78.9166
5.9465      370.5170      399.6108      29.0938      478.7060      108.1890      55.4589      79.0952
5.9472      370.4990      399.7395      29.2405      478.6930      108.1940      55.5583      78.9535
5.9478      370.4770      399.7029      29.2259      478.6820      108.2050      55.5523      78.9791
5.9485      370.4950      399.6473      29.1523      478.6720      108.1770      55.4939      79.0247
5.9492      370.5170      399.6475      29.1305      478.6570      108.1400      55.4670      79.0095
5.9499      370.5020      399.7020      29.2000      478.6940      108.1920      55.5307      78.9920
5.9506      370.5020      399.6653      29.1633      478.7190      108.2170      55.5145      79.0537
5.9512      370.4840      399.6015      29.1175      478.7430      108.2590      55.4980      79.1415
5.9519      370.5060      399.6656      29.1596      478.6540      108.1480      55.4891      78.9884
5.9526      370.4800      399.6011      29.1211      478.7130      108.2330      55.4917      79.1119
5.9533      370.4730      399.6842      29.2112      478.7710      108.2980      55.5735      79.0868
5.9540      370.4620      399.6843      29.2223      478.7450      108.2830      55.5759      79.0607
5.9546      370.4800      399.6838      29.2038      478.7590      108.2790      55.5622      79.0752
5.9553      370.4910      399.6470      29.1560      478.7190      108.2280      55.5133      79.0720
5.9560      370.5210      399.7213      29.2003      478.6970      108.1760      55.5255      78.9757
5.9567      370.4690      399.7206      29.2516      478.7280      108.2590      55.5874      79.0074
5.9574      370.4770      399.6569      29.1799      478.7310      108.2540      55.5379      79.0741
5.9580      370.4880      399.6110      29.1230      478.7900      108.3020      55.5160      79.1790
5.9587      370.4650      399.7203      29.2553      478.7010      108.2360      55.5822      78.9807
5.9594      370.4580      399.7299      29.2719      478.7460      108.2880      55.6106      79.0161
5.9601      370.4540      399.6561      29.2021      478.8170      108.3630      55.5891      79.1609
5.9607      370.4770      399.6845      29.2075      478.7900      108.3130      55.5760      79.1055
5.9614      370.4770      399.6662      29.1892      478.8040      108.3270      55.5685      79.1378
5.9621      370.4510      399.7211      29.2701      478.7960      108.3450      55.6284      79.0749
5.9628      370.4620      399.6751      29.2131      478.7510      108.2890      55.5717      79.0759
5.9635      370.4510      399.6384      29.1874      478.8050      108.3540      55.5763      79.1666
5.9641      370.4690      399.6472      29.1782      478.7870      108.3180      55.5581      79.1398
5.9648      370.4620      399.7118      29.2498      478.8490      108.3870      55.6289      79.1372
5.9655      370.4730      399.6750      29.2020      478.8310      108.3580      55.5873      79.1560
5.9662      370.4360      399.6562      29.2202      478.8050      108.3690      55.6031      79.1488
5.9669      370.4650      399.6285      29.1635      478.8880      108.4230      55.5833      79.2595
5.9675      370.4540      399.6102      29.1562      478.8810      108.4270      55.5798      79.2708
5.9682      370.4360      399.6654      29.2294      478.8590      108.4230      55.6273      79.1936
5.9689      370.4430      399.7205      29.2775      478.8290      108.3860      55.6470      79.1085
5.9696      370.4430      399.6745      29.2315      478.8490      108.4060      55.6230      79.1745
5.9703      370.4330      399.6294      29.1964      478.8550      108.4220      55.6049      79.2256
5.9709      370.4430      399.7205      29.2775      478.8170      108.3740      55.6430      79.0965
5.9716      370.4360      399.6654      29.2294      478.8880      108.4520      55.6369      79.2226
5.9723      370.4180      399.7026      29.2846      478.8700      108.4520      55.6737      79.1674
5.9730      370.4360      399.5736      29.1376      478.8560      108.4200      55.5651      79.2824
5.9737      370.4580      399.6564      29.1984      478.8960      108.4380      55.6116      79.2396
5.9743      370.4290      399.7025      29.2735      478.8860      108.4570      55.6680      79.1835
5.9750      370.4070      399.7118      29.3048      478.8980      108.4910      55.7002      79.1862
5.9757      370.4360      399.6838      29.2478      478.9130      108.4770      55.6575      79.2292
5.9764      370.4360      399.6838      29.2478      478.9300      108.4940      55.6632      79.2462
5.9770      370.4330      399.7487      29.3157      478.8890      108.4560      55.6958      79.1403
5.9777      370.4330      399.6753      29.2423      478.8780      108.4450      55.6432      79.2027
5.9784      370.4100      399.6744      29.2644      478.9520      108.5420      55.6903      79.2776
5.9791      370.4330      399.6936      29.2606      478.9270      108.4940      55.6717      79.2334
5.9798      370.4180      399.6843      29.2663      478.9390      108.5210      55.6845      79.2547
5.9804      370.4030      399.6840      29.2810      478.9450      108.5420      55.7013      79.2610
5.9811      370.4180      399.6750      29.2570      478.9680      108.5500      55.6880      79.2930
5.9818      370.4180      399.6750      29.2570      478.9710      108.5530      55.6890      79.2960
5.9825      370.4100      399.6193      29.2093      478.9780      108.5680      55.6622      79.3587
5.9832      370.4070      399.7394      29.3324      478.9860      108.5790      55.7479      79.2466
5.9838      370.3960      399.7303      29.3343      478.9550      108.5590      55.7425      79.2247
5.9845      370.4030      399.7208      29.3178      478.9240      108.5210      55.7189      79.2032
5.9852      370.4070      399.6660      29.2590      478.9960      108.5890      55.7023      79.3300
5.9859      370.4220      399.7304      29.3084      478.9860      108.5640      55.7269      79.2556
5.9866      370.4030      399.7024      29.2994      478.9580      108.5550      55.7179      79.2556
5.9872      370.3810      399.6474      29.2664      479.0150      108.6340      55.7223      79.3676
5.9879      370.3990      399.6194      29.2204      479.0130      108.6140      55.6849      79.3936
5.9886      370.3990      399.7112      29.3122      478.9930      108.5940      55.7395      79.2818
