eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

1.6943      225.1700      400.0730      174.9030      901.7700      676.6000      342.1353      501.6970
1.6993      225.0160      400.1470      175.1310      902.2300      677.2140      342.4920      502.0830
1.6993      224.9280      400.1930      175.2650      901.9510      677.0230      342.5177      501.7580
1.6993      224.8650      400.0820      175.2170      902.1540      677.2890      342.5743      502.0720
1.6993      224.8100      400.1740      175.3640      902.4420      677.6320      342.7867      502.2680
1.6993      224.7440      400.1930      175.4490      902.6990      677.9550      342.9510      502.5060
1.6993      224.6850      400.2020      175.5170      902.9640      678.2790      343.1043      502.7620
1.6993      224.6340      400.0920      175.4580      903.3490      678.7150      343.2103      503.2570
1.6993      224.5270      400.1650      175.6380      903.5460      679.0190      343.4317      503.3810
1.7003      224.4540      400.1840      175.7300      903.7560      679.3020      343.5873      503.5720
1.7013      224.3760      400.1370      175.7610      904.0110      679.6350      343.7190      503.8740
1.7023      224.3360      400.1380      175.8020      904.2490      679.9130      343.8390      504.1110
1.7023      224.2550      400.1290      175.8740      904.6220      680.3670      344.0383      504.4930
1.7033      224.1780      400.1560      175.9780      904.8020      680.6240      344.1933      504.6460
1.7043      224.0790      400.2480      176.1690      905.0430      680.9640      344.4340      504.7950
1.7053      223.9610      400.1190      176.1580      905.2510      681.2900      344.5353      505.1320
1.7053      223.9460      400.0820      176.1360      905.5030      681.5570      344.6097      505.4210
1.7063      223.8620      400.2570      176.3950      905.7970      681.9350      344.9083      505.5400
1.7063      223.7700      400.1560      176.3860      906.0400      682.2700      345.0140      505.8840
1.7073      223.6820      400.1010      176.4190      906.2070      682.5250      345.1210      506.1060
1.7083      223.6520      400.0550      176.4030      906.4830      682.8310      345.2123      506.4280
1.7083      223.5530      400.1470      176.5940      906.7160      683.1630      345.4503      506.5690
1.7093      223.4940      400.1930      176.6990      907.0280      683.5340      345.6440      506.8350
1.7103      223.4020      400.1280      176.7260      907.2840      683.8820      345.7780      507.1560
1.7103      223.3360      400.1560      176.8200      907.4510      684.1150      345.9183      507.2950
1.7113      223.2550      400.1740      176.9190      907.6600      684.4050      346.0810      507.4860
1.7123      223.1890      400.1830      176.9940      907.8880      684.6990      346.2290      507.7050
1.7133      223.1190      400.1560      177.0370      908.2500      685.1310      346.4017      508.0940
1.7133      223.0460      400.0920      177.0460      908.5320      685.4860      346.5260      508.4400
1.7143      222.9580      400.1660      177.2080      908.7740      685.8160      346.7440      508.6080
1.7153      222.8880      400.1750      177.2870      909.0020      686.1140      346.8960      508.8270
1.7153      222.8140      400.1560      177.3420      909.2260      686.4120      347.0320      509.0700
1.7163      222.7440      400.2110      177.4670      909.5750      686.8310      347.2550      509.3640
1.7163      222.6190      400.1370      177.5180      909.8630      687.2440      347.4267      509.7260
1.7173      222.5460      400.1740      177.6280      910.0340      687.4880      347.5813      509.8600
1.7183      222.4870      400.0640      177.5770      910.2490      687.7620      347.6387      510.1850
1.7183      222.4280      400.1280      177.7000      910.4510      688.0230      347.8077      510.3230
1.7193      222.3110      400.1840      177.8730      910.7590      688.4480      348.0647      510.5750
1.7203      222.2260      400.0730      177.8470      911.0550      688.8290      348.1743      510.9820
1.7203      222.1560      400.1370      177.9810      911.2920      689.1360      348.3660      511.1550
1.7213      222.0980      400.1380      178.0400      911.5120      689.4140      348.4980      511.3740
1.7223      222.0280      400.1560      178.1280      911.7030      689.6750      348.6437      511.5470
1.7223      221.9510      400.2120      178.2610      912.0550      690.1040      348.8753      511.8430
1.7233      221.8510      400.1370      178.2860      912.3220      690.4710      349.0143      512.1850
1.7233      221.8110      400.1010      178.2900      912.5080      690.6970      349.0923      512.4070
1.7243      221.7410      400.1190      178.3780      912.6890      690.9480      349.2347      512.5700
1.7253      221.6420      400.1840      178.5420      912.8650      691.2230      349.4357      512.6810
1.7253      221.5350      400.1280      178.5930      913.2400      691.7050      349.6303      513.1120
1.7263      221.5020      400.1560      178.6540      913.5490      692.0470      349.7850      513.3930
1.7273      221.3960      400.1840      178.7880      913.7850      692.3890      349.9883      513.6010
1.7273      221.3290      400.1100      178.7810      914.1000      692.7710      350.1110      513.9900
1.7283      221.2710      400.1840      178.9130      914.2610      692.9900      350.2720      514.0770
1.7293      221.2190      400.1560      178.9370      914.5860      693.3670      350.4137      514.4300
1.7293      221.1200      400.1840      179.0640      914.9150      693.7950      350.6410      514.7310
1.7303      221.0390      400.1470      179.1080      915.1510      694.1120      350.7760      515.0040
1.7313      220.9400      400.1650      179.2250      915.3890      694.4490      350.9663      515.2240
1.7313      220.8630      400.1290      179.2660      915.5680      694.7050      351.0790      515.4390
1.7323      220.7600      400.1200      179.3600      915.9110      695.1510      351.2903      515.7910
1.7333      220.6750      400.1650      179.4900      916.1990      695.5240      351.5013      516.0340
1.7333      220.6270      400.1280      179.5010      916.4690      695.8420      351.6147      516.3410
1.7343      220.5910      400.1470      179.5560      916.7660      696.1750      351.7623      516.6190
1.7353      220.4580      400.2750      179.8170      916.9440      696.4860      352.0400      516.6690
1.7363      220.4000      400.2480      179.8480      917.2360      696.8360      352.1773      516.9880
1.7363      220.2930      400.1290      179.8360      917.5620      697.2690      352.3137      517.4330
1.7373      220.2450      400.1560      179.9110      917.7730      697.5280      352.4500      517.6170
1.7383      220.1530      400.2570      180.1040      917.9700      697.8170      352.6750      517.7130
1.7383      220.0540      400.1650      180.1110      918.1280      698.0740      352.7653      517.9630
1.7393      219.9660      400.1290      180.1630      918.4940      698.5280      352.9513      518.3650
1.7403      219.9220      400.0640      180.1420      918.7920      698.8700      353.0513      518.7280
1.7403      219.8110      400.0820      180.2710      919.0510      699.2400      353.2607      518.9690
1.7413      219.7380      400.1470      180.4090      919.3260      699.5880      353.4687      519.1790
1.7423      219.6500      400.1380      180.4880      919.6070      699.9570      353.6443      519.4690
1.7433      219.5950      400.2120      180.6170      919.8580      700.2630      353.8323      519.6460
1.7433      219.4840      400.0910      180.6070      920.1460      700.6620      353.9587      520.0550
1.7443      219.4040      400.1110      180.7070      920.3950      700.9910      354.1350      520.2840
1.7453      219.3260      400.2110      180.8850      920.6330      701.3070      354.3590      520.4220
1.7453      219.2570      400.2210      180.9640      920.8850      701.6280      354.5187      520.6640
1.7463      219.1540      400.1840      181.0300      921.1460      701.9920      354.6840      520.9620
1.7473      219.0800      400.1380      181.0580      921.4720      702.3920      354.8360      521.3340
1.7473      219.0510      400.2570      181.2060      921.7380      702.6870      355.0330      521.4810
1.7483      218.9180      400.1280      181.2100      922.0500      703.1320      355.1840      521.9220
1.7493      218.8340      400.1290      181.2950      922.3510      703.5170      355.3690      522.2220
1.7493      218.7530      400.1740      181.4210      922.5740      703.8210      355.5543      522.4000
1.7503      218.6870      400.1560      181.4690      922.8630      704.1760      355.7047      522.7070
1.7513      218.5470      400.1840      181.6370      923.0870      704.5400      355.9380      522.9030
1.7523      218.5070      400.1660      181.6590      923.3320      704.8250      356.0477      523.1660
1.7523      218.4410      400.1200      181.6790      923.5610      705.1200      356.1593      523.4410
1.7533      218.3300      400.1740      181.8440      923.7660      705.4360      356.3747      523.5920
1.7543      218.2460      400.2110      181.9650      924.0250      705.7790      356.5697      523.8140
1.7543      218.1910      400.1470      181.9560      924.2960      706.1050      356.6723      524.1490
1.7552      218.1130      400.1650      182.0520      924.5680      706.4550      356.8530      524.4030
1.7562      218.0250      400.1370      182.1120      924.8620      706.8370      357.0203      524.7250
1.7562      217.9260      400.1740      182.2480      925.1120      707.1860      357.2273      524.9380
1.7572      217.8780      400.0920      182.2140      925.3320      707.4540      357.2940      525.2400
1.7582      217.7720      400.1930      182.4210      925.4660      707.6940      357.5120      525.2730
1.7582      217.6760      400.2020      182.5260      925.7200      708.0440      357.6987      525.5180
1.7592      217.6170      400.1920      182.5750      925.9590      708.3420      357.8307      525.7670
1.7602      217.5470      400.1460      182.5990      926.2140      708.6670      357.9550      526.0680
1.7612      217.4810      400.1920      182.7110      926.4320      708.9510      358.1243      526.2400
1.7612      217.3750      400.1560      182.7810      926.6850      709.3100      358.2907      526.5290
1.7622      217.3120      400.2290      182.9170      926.9290      709.6170      358.4837      526.7000
1.7632      217.2460      400.1470      182.9010      927.1840      709.9380      358.5800      527.0370
1.7632      217.1620      400.2210      183.0590      927.4030      710.2410      358.7863      527.1820
1.7642      217.0550      400.1840      183.1290      927.6500      710.5950      358.9510      527.4660
1.7652      217.0110      400.1100      183.0990      927.7840      710.7730      358.9903      527.6740
1.7652      216.9120      400.0740      183.1620      927.9530      711.0410      359.1217      527.8790
1.7662      216.8490      400.1280      183.2790      928.2030      711.3540      359.3040      528.0750
1.7672      216.7540      400.1380      183.3840      928.4460      711.6920      359.4867      528.3080
1.7672      216.6730      400.1470      183.4740      928.6540      711.9810      359.6430      528.5070
1.7682      216.6510      400.1010      183.4500      928.9100      712.2590      359.7197      528.8090
1.7692      216.5440      400.2020      183.6580      929.1350      712.5910      359.9690      528.9330
1.7692      216.5070      400.2020      183.6950      929.3590      712.8520      360.0807      529.1570
1.7702      216.4260      400.1190      183.6930      929.6320      713.2060      360.1973      529.5130
1.7712      216.3380      400.2110      183.8730      929.8380      713.5000      360.4153      529.6270
1.7712      216.2540      400.1660      183.9120      930.0470      713.7930      360.5390      529.8810
1.7722      216.1660      400.1750      184.0090      930.1310      713.9650      360.6610      529.9560
1.7732      216.1070      400.1750      184.0680      930.3470      714.2400      360.7920      530.1720
1.7732      216.0550      400.1740      184.1190      930.6270      714.5720      360.9367      530.4530
1.7742      215.9780      400.1470      184.1690      930.9000      714.9220      361.0867      530.7530
1.7752      215.8900      400.2110      184.3210      931.0620      715.1720      361.2713      530.8510
1.7752      215.8240      400.0830      184.2590      931.3810      715.5570      361.3583      531.2980
1.7762      215.7610      400.1830      184.4220      931.5880      715.8270      361.5570      531.4050
1.7772      215.6730      400.1650      184.4920      931.8700      716.1970      361.7270      531.7050
1.7772      215.6030      400.1470      184.5440      932.0940      716.4910      361.8597      531.9470
1.7782      215.5550      400.1190      184.5640      932.3000      716.7450      361.9577      532.1810
1.7782      215.4820      400.1840      184.7020      932.3840      716.9020      362.1020      532.2000
1.7792      215.4010      400.2110      184.8100      932.5910      717.1900      362.2700      532.3800
1.7802      215.3310      400.2290      184.8980      932.9040      717.5730      362.4563      532.6750
1.7802      215.2720      400.1100      184.8380      933.1890      717.9170      362.5310      533.0790
1.7812      215.2100      400.1190      184.9090      933.3620      718.1520      362.6567      533.2430
1.7822      215.1290      400.1190      184.9900      933.6190      718.4900      362.8233      533.5000
1.7822      215.0450      400.1290      185.0840      933.8740      718.8290      362.9990      533.7450
1.7832      214.9710      400.1560      185.1850      934.1370      719.1660      363.1787      533.9810
1.7832      214.8860      400.2200      185.3340      934.3980      719.5120      363.3933      534.1780
1.7842      214.8350      400.1470      185.3120      934.6170      719.7820      363.4687      534.4700
1.7852      214.7690      400.1650      185.3960      934.8080      720.0390      363.6103      534.6430
1.7852      214.6770      400.1470      185.4700      934.9270      720.2500      363.7300      534.7800
1.7862      214.6330      400.1840      185.5510      935.2170      720.5840      363.8953      535.0330
1.7862      214.5560      400.1750      185.6190      935.4850      720.9290      364.0557      535.3100
1.7872      214.4860      400.1190      185.6330      935.7350      721.2490      364.1717      535.6160
1.7882      214.4340      400.1830      185.7490      935.9450      721.5110      364.3363      535.7620
1.7882      214.3460      400.1280      185.7820      936.3060      721.9600      364.5080      536.1780
1.7892      214.2430      400.1560      185.9130      936.5200      722.2770      364.7010      536.3640
1.7892      214.1920      400.1010      185.9090      936.8570      722.6650      364.8277      536.7560
1.7902      214.1040      400.1930      186.0890      937.0910      722.9870      365.0550      536.8980
1.7912      214.0520      400.2290      186.1770      937.3520      723.3000      365.2180      537.1230
1.7912      213.9530      400.1560      186.2030      937.5870      723.6340      365.3467      537.4310
1.7922      213.9090      400.1290      186.2200      937.8670      723.9580      365.4660      537.7380
1.7932      213.7990      400.2020      186.4030      938.1600      724.3610      365.7223      537.9580
1.7932      213.7290      400.1470      186.4180      938.4820      724.7530      365.8630      538.3350
1.7942      213.6480      400.1470      186.4990      938.8030      725.1550      366.0510      538.6560
1.7952      213.5820      400.1010      186.5190      939.0310      725.4490      366.1623      538.9300
1.7952      213.4970      400.1830      186.6860      939.3270      725.8300      366.4007      539.1440
1.7962      213.4310      400.1380      186.7070      939.6420      726.2110      366.5417      539.5040
1.7972      213.3130      400.1190      186.8060      939.8960      726.5830      366.7317      539.7770
1.7972      213.2400      400.1560      186.9160      940.1250      726.8850      366.9057      539.9690
1.7982      213.1480      400.1840      187.0360      940.3630      727.2150      367.0957      540.1790
1.7992      213.0970      400.1750      187.0780      940.5840      727.4870      367.2143      540.4090
1.7992      212.9900      400.1290      187.1390      940.9010      727.9110      367.3963      540.7720
1.8002      212.9500      400.1290      187.1790      941.1660      728.2160      367.5247      541.0370
1.8012      212.8800      400.2110      187.3310      941.4500      728.5700      367.7440      541.2390
1.8022      212.7660      400.2300      187.4640      941.6480      728.8820      367.9367      541.4180
1.8022      212.6810      400.1370      187.4560      942.0290      729.3480      368.0867      541.8920
1.8032      212.6150      400.1280      187.5130      942.2850      729.6700      368.2320      542.1570
1.8032      212.5640      400.1290      187.5650      942.5340      729.9700      368.3667      542.4050
1.8042      212.4640      400.2020      187.7380      942.7460      730.2820      368.5860      542.5440
1.8052      212.3280      400.1470      187.8190      943.0100      730.6820      368.7733      542.8630
1.8052      212.2840      400.1100      187.8260      943.2550      730.9710      368.8743      543.1450
1.8062      212.2370      400.1290      187.8920      943.5560      731.3190      369.0343      543.4270
1.8072      212.1590      400.2480      188.0890      943.8360      731.6770      369.2850      543.5880
1.8072      212.0560      400.1370      188.0810      944.1510      732.0950      369.4190      544.0140
1.8082      211.9680      400.1470      188.1790      944.3650      732.3970      369.5850      544.2180
1.8092      211.8870      400.0910      188.2040      944.7060      732.8190      369.7423      544.6150
1.8092      211.7990      400.1740      188.3750      944.9610      733.1620      369.9707      544.7870
1.8102      211.7260      400.1470      188.4210      945.2030      733.4770      370.1063      545.0560
1.8112      211.6520      400.1100      188.4580      945.4600      733.8080      370.2413      545.3500
1.8112      211.5460      400.1660      188.6200      945.6680      734.1220      370.4540      545.5020
1.8122      211.4760      400.1660      188.6900      945.9560      734.4800      370.6200      545.7900
1.8132      211.4020      400.1370      188.7350      946.1660      734.7640      370.7447      546.0290
1.8132      211.2920      400.2200      188.9280      946.4240      735.1320      370.9960      546.2040
1.8142      211.2220      400.2020      188.9800      946.7520      735.5300      371.1633      546.5500
1.8142      211.1560      400.1380      188.9820      947.1000      735.9440      371.3027      546.9620
1.8152      211.0790      400.1380      189.0590      947.4000      736.3210      371.4797      547.2620
1.8162      211.0020      400.2020      189.2000      947.6100      736.6080      371.6693      547.4080
1.8172      210.8880      400.1660      189.2780      947.8080      736.9200      371.8253      547.6420
1.8172      210.8140      400.2110      189.3970      948.0800      737.2660      372.0200      547.8690
1.8182      210.7300      400.1380      189.4080      948.3370      737.6070      372.1410      548.1990
1.8182      210.6490      400.1840      189.5350      948.5910      737.9420      372.3373      548.4070
1.8192      210.5500      400.1200      189.5700      948.8440      738.2940      372.4780      548.7240
1.8192      210.4940      400.1100      189.6160      949.0830      738.5890      372.6070      548.9730
1.8202      210.4060      400.1560      189.7500      949.3810      738.9750      372.8250      549.2250
1.8212      210.3550      400.1750      189.8200      949.6280      739.2730      372.9710      549.4530
1.8212      210.2630      400.1100      189.8470      949.9980      739.7350      373.1430      549.8880
1.8222      210.1490      400.1750      190.0260      950.2010      740.0520      373.3680      550.0260
1.8232      210.1010      400.0820      189.9810      950.4330      740.3320      373.4313      550.3510
1.8232      209.9840      400.1470      190.1630      950.6950      740.7110      373.6790      550.5480
1.8242      209.9140      400.2110      190.2970      950.9230      741.0090      373.8677      550.7120
1.8252      209.8370      400.1470      190.3100      951.1820      741.3450      373.9883      551.0350
1.8252      209.7670      400.1200      190.3530      951.4150      741.6480      374.1180      551.2950
1.8262      209.6750      400.1840      190.5090      951.6080      741.9330      374.3170      551.4240
1.8262      209.6010      400.1650      190.5640      951.9050      742.3040      374.4773      551.7400
1.8272      209.5310      400.1370      190.6060      952.2130      742.6820      374.6313      552.0760
1.8282      209.4540      400.1010      190.6470      952.5580      743.1040      374.7993      552.4570
1.8282      209.3840      400.2200      190.8360      952.7670      743.3830      375.0183      552.5470
1.8292      209.2890      400.2210      190.9320      953.0070      743.7180      375.1940      552.7860
1.8302      209.1710      400.1470      190.9760      953.2850      744.1140      375.3553      553.1380
1.8302      209.1270      400.1280      191.0010      953.5200      744.3930      375.4650      553.3920
1.8312      209.0210      400.2120      191.1910      953.8110      744.7900      375.7240      553.5990
1.8322      208.9360      400.1290      191.1930      954.0770      745.1410      375.8423      553.9480
1.8332      208.8660      400.1380      191.2720      954.3000      745.4340      375.9927      554.1620
1.8342      208.8040      400.1100      191.3060      954.5770      745.7730      376.1283      554.4670
1.8342      208.7380      400.0830      191.3450      954.9020      746.1640      376.2847      554.8190
1.8352      208.6200      400.1930      191.5730      955.2120      746.5920      376.5793      555.0190
1.8352      208.5460      400.1920      191.6460      955.4500      746.9040      376.7320      555.2580
1.8362      208.4620      400.0920      191.6300      955.6840      747.2220      376.8273      555.5920
1.8372      208.4070      400.1290      191.7220      955.8580      747.4510      376.9650      555.7290
1.8372      208.2970      400.1840      191.8870      956.0680      747.7710      377.1817      555.8840
1.8382      208.2270      400.1380      191.9110      956.4500      748.2230      377.3483      556.3120
1.8382      208.1310      400.1380      192.0070      956.6980      748.5670      377.5270      556.5600
1.8392      208.0650      400.1840      192.1190      957.0000      748.9350      377.7243      556.8160
1.8402      207.9690      400.1650      192.1960      957.2490      749.2800      377.8907      557.0840
1.8412      207.8920      400.2020      192.3100      957.4550      749.5630      378.0610      557.2530
1.8412      207.8220      400.1830      192.3610      957.8120      749.9900      378.2373      557.6290
1.8422      207.7420      400.1570      192.4150      958.0920      750.3500      378.3933      557.9350
1.8432      207.6500      400.2020      192.5520      958.3380      750.6880      378.5973      558.1360
1.8432      207.5580      400.1470      192.5890      958.5370      750.9790      378.7190      558.3900
1.8442      207.4770      400.1750      192.6980      958.7610      751.2840      378.8933      558.5860
1.8442      207.3920      400.1830      192.7910      959.0710      751.6790      379.0870      558.8880
1.8452      207.3000      400.1460      192.8460      959.3420      752.0420      379.2447      559.1960
1.8462      207.2380      400.1930      192.9550      959.6300      752.3920      379.4340      559.4370
1.8462      207.1420      400.1190      192.9770      959.9370      752.7950      379.5830      559.8180
1.8472      207.0540      400.1010      193.0470      960.1210      753.0670      379.7203      560.0200
1.8482      206.9700      400.1200      193.1500      960.4420      753.4720      379.9240      560.3220
1.8492      206.8930      400.0550      193.1620      960.7210      753.8280      380.0507      560.6660
1.8492      206.7970      400.1560      193.3590      960.9690      754.1720      380.2967      560.8130
1.8502      206.7310      400.1010      193.3700      961.1800      754.4490      380.3963      561.0790
1.8502      206.6390      400.1290      193.4900      961.3990      754.7600      380.5800      561.2700
1.8512      206.5800      400.0460      193.4660      961.7070      755.1270      380.6863      561.6610
1.8522      206.4660      400.1740      193.7080      961.9510      755.4850      380.9670      561.7770
1.8522      206.3930      400.1290      193.7360      962.2610      755.8680      381.1133      562.1320
1.8532      206.3040      400.0640      193.7600      962.5680      756.2640      381.2613      562.5040
1.8532      206.2570      400.1840      193.9270      962.7950      756.5380      381.4640      562.6110
1.8542      206.1610      400.1650      194.0040      963.0450      756.8840      381.6307      562.8800
1.8551      206.0620      400.1380      194.0760      963.3320      757.2700      381.8073      563.1940
1.8561      205.9920      400.1470      194.1550      963.6220      757.6300      381.9800      563.4750
1.8561      205.9080      400.2120      194.3040      963.8770      757.9690      382.1923      563.6650
1.8571      205.7490      400.2020      194.4530      964.1320      758.3830      382.4297      563.9300
1.8571      205.8080      400.0550      194.2470      964.7930      758.9850      382.4930      564.7380
1.8581      205.6540      400.1930      194.5390      964.6440      758.9900      382.6893      564.4510
1.8591      205.5580      400.1650      194.6070      964.8420      759.2840      382.8327      564.6770
1.8591      205.4660      400.0910      194.6250      965.1780      759.7120      382.9873      565.0870
1.8601      205.4260      400.1010      194.6750      965.5000      760.0740      383.1413      565.3990
1.8611      205.3420      400.1570      194.8150      965.7310      760.3890      383.3397      565.5740
1.8611      205.2390      400.1560      194.9170      965.9550      760.7160      383.5167      565.7990
1.8621      205.1690      400.2020      195.0330      966.2420      761.0730      383.7130      566.0400
1.8631      205.0770      400.1190      195.0420      966.5140      761.4370      383.8403      566.3950
1.8641      205.0030      400.1740      195.1710      966.7540      761.7510      384.0310      566.5800
1.8641      204.9190      400.1380      195.2190      966.9680      762.0490      384.1623      566.8300
1.8651      204.8310      400.0830      195.2520      967.2460      762.4150      384.3063      567.1630
1.8661      204.7420      400.0550      195.3130      967.5770      762.8350      384.4870      567.5220
1.8661      204.6760      400.0550      195.3790      967.9060      763.2300      384.6627      567.8510
1.8671      204.6360      400.2210      195.5850      968.1690      763.5330      384.9010      567.9480
1.8681      204.5260      400.0920      195.5660      968.4570      763.9310      385.0210      568.3650
1.8681      204.4190      400.1010      195.6820      968.7070      764.2880      385.2173      568.6060
1.8691      204.3570      400.0740      195.7170      969.0330      764.6760      385.3700      568.9590
1.8701      204.2570      400.1380      195.8810      969.2660      765.0090      385.5903      569.1280
1.8701      204.1690      400.2200      196.0510      969.5180      765.3490      385.8170      569.2980
1.8711      204.0880      400.1470      196.0590      969.7640      765.6760      385.9313      569.6170
1.8721      204.0150      400.0830      196.0680      970.0510      766.0360      386.0573      569.9680
1.8731      203.9410      400.1560      196.2150      970.3810      766.4400      386.2900      570.2250
1.8731      203.8570      400.1290      196.2720      970.7200      766.8630      386.4690      570.5910
1.8741      203.7320      400.1560      196.4240      971.0210      767.2890      386.7123      570.8650
1.8751      203.6800      400.0640      196.3840      971.3610      767.6810      386.8163      571.2970
1.8751      203.5880      400.1470      196.5590      971.5730      767.9850      387.0343      571.4260
1.8761      203.5040      400.1380      196.6340      971.8670      768.3630      387.2103      571.7290
1.8771      203.4010      400.1010      196.7000      972.1240      768.7230      387.3743      572.0230
1.8771      203.3270      400.1280      196.8010      972.3810      769.0540      387.5520      572.2530
1.8781      203.2240      400.0910      196.8670      972.6480      769.4240      387.7193      572.5570
1.8791      203.1330      400.1570      197.0240      972.8950      769.7620      387.9367      572.7380
1.8791      203.0810      400.1930      197.1120      973.1990      770.1180      388.1140      573.0060
1.8801      203.0110      400.0550      197.0440      973.5510      770.5400      388.2093      573.4960
1.8811      202.9010      400.1650      197.2640      973.8550      770.9540      388.4940      573.6900
1.8811      202.8310      400.2020      197.3710      974.1390      771.3080      388.6833      573.9370
1.8821      202.7210      400.1010      197.3800      974.4040      771.6830      388.8143      574.3030
1.8831      202.6360      400.1920      197.5560      974.6470      772.0110      389.0410      574.4550
1.8831      202.5370      400.1190      197.5820      974.8920      772.3550      389.1730      574.7730
1.8841      202.4600      400.1100      197.6500      975.1620      772.7020      389.3340      575.0520
1.8851      202.3640      400.1370      197.7730      975.3780      773.0140      389.5200      575.2410
1.8851      202.2950      400.1560      197.8610      975.6350      773.3400      389.6873      575.4790
1.8861      202.1920      400.1380      197.9460      975.8990      773.7070      389.8663      575.7610
1.8871      202.1260      400.1660      198.0400      976.1890      774.0630      390.0477      576.0230
1.8871      202.0370      400.1100      198.0730      976.4930      774.4560      390.2007      576.3830
1.8881      201.9380      400.1740      198.2360      976.7350      774.7970      390.4230      576.5610
1.8891      201.8420      400.1280      198.2860      976.9780      775.1360      390.5693      576.8500
1.8891      201.7950      400.1100      198.3150      977.2140      775.4190      390.6830      577.1040
1.8901      201.6770      400.1010      198.4240      977.4230      775.7460      390.8647      577.3220
1.8911      201.6110      400.1650      198.5540      977.6790      776.0680      391.0587      577.5140
1.8911      201.5010      400.0920      198.5910      977.9450      776.4440      391.2087      577.8530
1.8921      201.4420      400.1290      198.6870      978.2190      776.7770      391.3837      578.0900
1.8931      201.3790      400.0910      198.7120      978.4960      777.1170      391.5137      578.4050
1.8931      201.2840      400.1650      198.8810      978.8090      777.5250      391.7623      578.6440
1.8941      201.1850      400.2480      199.0630      979.1000      777.9150      392.0137      578.8520
1.8951      201.0930      400.1470      199.0540      979.3970      778.3040      392.1373      579.2500
1.8961      201.0340      400.1650      199.1310      979.6390      778.6050      392.2890      579.4740
1.8961      200.9350      400.1470      199.2120      979.9030      778.9680      392.4640      579.7560
1.8971      200.7690      400.0000      199.2310      980.1050      779.3360      392.5993      580.1050
1.8971      200.8060      400.0920      199.2860      980.3160      779.5100      392.6940      580.2240
1.8981      200.6990      400.2110      199.5120      980.5400      779.8410      392.9550      580.3290
1.8991      200.6150      400.2020      199.5870      980.8450      780.2300      393.1347      580.6430
1.8991      200.5190      400.1280      199.6090      981.1350      780.6160      393.2780      581.0070
1.9001      200.4750      400.1560      199.6810      981.4600      780.9850      393.4490      581.3040
1.9011      200.3910      400.2210      199.8300      981.7410      781.3500      393.6700      581.5200
1.9011      200.2690      400.1560      199.8870      982.0390      781.7700      393.8480      581.8830
1.9021      200.1960      400.1840      199.9880      982.2910      782.0950      394.0237      582.1070
1.9031      200.1220      400.0820      199.9600      982.6220      782.5000      394.1400      582.5400
1.9041      200.0270      400.2020      200.1750      982.7630      782.7360      394.3620      582.5610
1.9041      199.9240      400.1840      200.2600      983.0500      783.1260      394.5487      582.8660
1.9051      199.8470      400.2020      200.3550      983.2730      783.4260      394.7120      583.0710
1.9061      199.7400      400.1930      200.4530      983.5720      783.8320      394.9127      583.3790
1.9061      199.7180      400.1380      200.4200      983.8630      784.1450      394.9950      583.7250
1.9071      199.6010      400.2120      200.6110      984.1350      784.5340      395.2520      583.9230
1.9071      199.5380      400.1740      200.6360      984.4390      784.9010      395.3910      584.2650
1.9081      199.4240      400.1190      200.6950      984.7160      785.2920      395.5607      584.5970
1.9091      199.3580      400.1470      200.7890      984.9750      785.6170      395.7317      584.8280
1.9091      199.2770      400.1470      200.8700      985.2480      785.9710      395.9037      585.1010
1.9101      199.1850      400.0920      200.9070      985.4970      786.3120      396.0420      585.4050
1.9111      199.1230      400.1200      200.9970      985.8230      786.7000      396.2313      585.7030
1.9111      199.0160      400.1190      201.1030      986.0010      786.9850      396.3970      585.8820
1.9121      198.9130      400.1280      201.2150      986.2600      787.3470      396.5923      586.1320
1.9131      198.8910      400.1380      201.2470      986.5610      787.6700      396.7213      586.4230
1.9131      198.7880      400.1830      201.3950      986.8530      788.0650      396.9517      586.6700
1.9141      198.6930      400.1200      201.4270      987.1680      788.4750      397.1097      587.0480
1.9151      198.5900      400.1660      201.5760      987.4300      788.8400      397.3307      587.2640
1.9151      198.5240      400.1200      201.5960      987.7080      789.1840      397.4587      587.5880
1.9161      198.4280      400.2110      201.7830      987.9760      789.5480      397.7047      587.7650
1.9171      198.3440      400.1200      201.7760      988.2500      789.9060      397.8193      588.1300
1.9171      198.2480      400.0920      201.8440      988.5100      790.2620      397.9833      588.4180
1.9181      198.2110      400.2200      202.0090      988.6490      790.4380      398.1520      588.4290
1.9181      198.0830      400.1470      202.0640      988.9990      790.9160      398.3480      588.8520
1.9191      198.0200      400.1560      202.1360      989.2680      791.2480      398.5067      589.1120
1.9201      197.9360      400.1930      202.2570      989.5850      791.6490      398.7210      589.3920
1.9211      197.8470      400.1370      202.2900      989.8230      791.9760      398.8520      589.6860
1.9211      197.7630      400.1380      202.3750      990.1310      792.3680      399.0393      589.9930
1.9221      197.6710      400.1740      202.5030      990.4230      792.7520      399.2527      590.2490
1.9221      197.5900      400.2290      202.6390      990.7000      793.1100      399.4627      590.4710
1.9231      197.5090      400.1370      202.6280      990.9350      793.4260      399.5607      590.7980
1.9241      197.4060      400.2020      202.7960      991.1770      793.7710      399.7877      590.9750
1.9241      197.3290      400.1380      202.8090      991.3950      794.0660      399.8947      591.2570
