eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
-0.5338      190.5690      400.4520      209.8830      262.4323      71.8633      163.8764      -138.0197
-0.5348      190.5320      400.4150      209.8830      262.3775      71.8455      163.8705      -138.0375
-0.5358      190.4800      400.4600      209.9800      262.3157      71.8357      163.9319      -138.1443
-0.5358      190.4220      400.4610      210.0390      262.2304      71.8084      163.9621      -138.2306
-0.5368      190.4220      400.4880      210.0660      262.2052      71.7832      163.9717      -138.2828
-0.5368      190.3520      400.5250      210.1730      262.1616      71.8096      164.0519      -138.3634
-0.5378      190.3190      400.4060      210.0870      262.1350      71.8160      163.9967      -138.2710
-0.5388      190.3300      400.4150      210.0850      262.0887      71.7587      163.9762      -138.3263
-0.5388      190.2820      400.4700      210.1880      262.0769      71.7949      164.0570      -138.3931
-0.5398      190.2640      400.5070      210.2430      262.0825      71.8185      164.1015      -138.4245
-0.5408      190.2600      400.4050      210.1450      262.0123      71.7523      164.0141      -138.3927
-0.5408      190.2190      400.4600      210.2410      261.9677      71.7487      164.0769      -138.4923
-0.5418      190.1460      400.4240      210.2780      261.9461      71.8001      164.1187      -138.4779
-0.5428      190.1460      400.4880      210.3420      261.8198      71.6738      164.1193      -138.6682
-0.5428      190.0650      400.5430      210.4780      261.7543      71.6893      164.2151      -138.7887
-0.5438      190.0610      400.5240      210.4630      261.6991      71.6381      164.1880      -138.8249
-0.5448      189.9990      400.4140      210.4150      261.7034      71.7044      164.1781      -138.7106
-0.5448      189.9920      400.3870      210.3950      261.6739      71.6819      164.1573      -138.7131
-0.5458      189.9840      400.4790      210.4950      261.6092      71.6252      164.2051      -138.8698
-0.5468      189.9440      400.5890      210.6450      261.5457      71.6017      164.2972      -139.0433
-0.5468      189.8920      400.4510      210.5590      261.6063      71.7143      164.2774      -138.8447
-0.5478      189.8850      400.4140      210.5290      261.5593      71.6743      164.2441      -138.8547
-0.5478      189.8480      400.4690      210.6210      261.4292      71.5812      164.2744      -139.0398
-0.5489      189.7780      400.5060      210.7280      261.3193      71.5413      164.3324      -139.1867
-0.5499      189.7200      400.4610      210.7410      261.3536      71.6336      164.3719      -139.1074
-0.5509      189.6760      400.4060      210.7300      261.3243      71.6483      164.3694      -139.0817
-0.5509      189.6500      400.4330      210.7830      261.2324      71.5824      164.3828      -139.2006
-0.5519      189.6090      400.4320      210.8230      261.2052      71.5962      164.4141      -139.2268
-0.5519      189.6170      400.4060      210.7890      261.1936      71.5766      164.3849      -139.2124
-0.5529      189.5690      400.4700      210.9010      261.1247      71.5557      164.4526      -139.3453
-0.5539      189.5690      400.4510      210.8820      261.0947      71.5257      164.4299      -139.3563
-0.5539      189.5360      400.4420      210.9060      261.1039      71.5679      164.4600      -139.3381
-0.5549      189.4770      400.4600      210.9830      261.0195      71.5425      164.5028      -139.4405
-0.5549      189.4590      400.4880      211.0290      260.9496      71.4906      164.5162      -139.5384
-0.5559      189.4290      400.5520      211.1230      260.9268      71.4978      164.5813      -139.6252
-0.5569      189.3740      400.4790      211.1050      260.8765      71.5025      164.5708      -139.6025
-0.5569      189.3370      400.4510      211.1140      260.8283      71.4913      164.5731      -139.6227
-0.5579      189.3120      400.4520      211.1400      260.7919      71.4799      164.5866      -139.6601
-0.5589      189.2600      400.4230      211.1630      260.8063      71.5463      164.6241      -139.6167
-0.5589      189.2310      400.5340      211.3030      260.7117      71.4807      164.6956      -139.8223
-0.5599      189.2270      400.4790      211.2520      260.7038      71.4768      164.6603      -139.7752
-0.5599      189.2120      400.4230      211.2110      260.6756      71.4636      164.6285      -139.7474
-0.5609      189.1500      400.5160      211.3660      260.5550      71.4050      164.7123      -139.9610
-0.5619      189.0870      400.3960      211.3090      260.5638      71.4768      164.6983      -139.8322
-0.5619      189.1020      400.4330      211.3310      260.4991      71.3971      164.6864      -139.9339
-0.5629      189.0180      400.4420      211.4240      260.4173      71.3993      164.7491      -140.0247
-0.5639      188.9660      400.5520      211.5860      260.3740      71.4080      164.8600      -140.1780
-0.5639      188.9550      400.4050      211.4500      260.3586      71.4036      164.7679      -140.0464
-0.5649      188.9400      400.5430      211.6030      260.2882      71.3482      164.8514      -140.2548
-0.5659      188.8930      400.4700      211.5770      260.3030      71.4100      164.8547      -140.1670
-0.5659      188.8820      400.4610      211.5790      260.2729      71.3909      164.8496      -140.1881
-0.5669      188.8190      400.4600      211.6410      260.2028      71.3838      164.8886      -140.2572
-0.5680      188.7930      400.5430      211.7500      260.1512      71.3582      164.9527      -140.3918
-0.5680      188.7460      400.4420      211.6960      260.0763      71.3303      164.9074      -140.3657
-0.5690      188.6910      400.4880      211.7970      260.0044      71.3134      164.9691      -140.4836
-0.5700      188.6390      400.4240      211.7850      260.0088      71.3698      164.9799      -140.4152
-0.5700      188.6240      400.4140      211.7900      259.9856      71.3616      164.9805      -140.4284
-0.5710      188.5730      400.4420      211.8690      259.8926      71.3196      165.0192      -140.5494
-0.5720      188.5550      400.4430      211.8880      259.8627      71.3077      165.0279      -140.5803
-0.5730      188.5360      400.4690      211.9330      259.8657      71.3297      165.0652      -140.6033
-0.5730      188.4960      400.4700      211.9740      259.8088      71.3128      165.0869      -140.6612
-0.5740      188.4880      400.4510      211.9630      259.7889      71.3009      165.0756      -140.6621
-0.5740      188.4520      400.4420      211.9900      259.7199      71.2679      165.0826      -140.7221
-0.5750      188.3670      400.4510      212.0840      259.6266      71.2596      165.1425      -140.8244
-0.5760      188.3670      400.3320      211.9650      259.5891      71.2221      165.0507      -140.7429
-0.5770      188.2720      400.4700      212.1980      259.5664      71.2944      165.2301      -140.9036
-0.5770      188.2310      400.4420      212.2110      259.5179      71.2869      165.2363      -140.9241
-0.5780      188.2420      400.5060      212.2640      259.4239      71.1819      165.2366      -141.0821
-0.5780      188.1870      400.4240      212.2370      259.4058      71.2188      165.2309      -141.0182
-0.5790      188.1540      400.4700      212.3160      259.4124      71.2584      165.2968      -141.0576
-0.5800      188.1020      400.4510      212.3490      259.4003      71.2983      165.3321      -141.0507
-0.5800      188.1100      400.4610      212.3510      259.3557      71.2457      165.3159      -141.1053
-0.5810      188.0440      400.4790      212.4350      259.2395      71.1955      165.3552      -141.2395
-0.5820      188.0110      400.4520      212.4410      259.1866      71.1756      165.3525      -141.2654
-0.5830      187.9810      400.4690      212.4880      259.1231      71.1421      165.3727      -141.3459
-0.5830      187.8820      400.3960      212.5140      259.1031      71.2211      165.4164      -141.2929
-0.5840      187.8820      400.4330      212.5510      259.0759      71.1939      165.4320      -141.3571
-0.5840      187.8190      400.4510      212.6320      258.9853      71.1663      165.4768      -141.4657
-0.5850      187.7830      400.4050      212.6220      258.9658      71.1828      165.4756      -141.4392
-0.5850      187.7640      400.3960      212.6320      258.9635      71.1995      165.4878      -141.4325
-0.5860      187.7310      400.4230      212.6920      258.8954      71.1644      165.5161      -141.5276
-0.5871      187.6800      400.4050      212.7250      258.9340      71.2540      165.5680      -141.4710
-0.5871      187.6910      400.4330      212.7420      258.8063      71.1153      165.5331      -141.6267
-0.5881      187.5990      400.4050      212.8060      258.7496      71.1506      165.5875      -141.6554
-0.5891      187.5550      400.4420      212.8870      258.6937      71.1387      165.6376      -141.7483
-0.5891      187.4850      400.3870      212.9020      258.6265      71.1415      165.6485      -141.7605
-0.5901      187.4700      400.4970      213.0270      258.6015      71.1315      165.7285      -141.8955
-0.5911      187.4370      400.4510      213.0140      258.5308      71.0938      165.7073      -141.9202
-0.5921      187.4150      400.4330      213.0180      258.5081      71.0931      165.7097      -141.9249
-0.5921      187.3640      400.4610      213.0970      258.4955      71.1315      165.7752      -141.9655
-0.5931      187.3530      400.5340      213.1810      258.4357      71.0827      165.8149      -142.0983
-0.5931      187.3160      400.4970      213.1810      258.4324      71.1164      165.8261      -142.0646
-0.5941      187.2570      400.4510      213.1940      258.3470      71.0900      165.8260      -142.1040
-0.5951      187.2500      400.4880      213.2380      258.2880      71.0380      165.8380      -142.2000
-0.5951      187.1690      400.4970      213.3280      258.2680      71.0990      165.9183      -142.2290
-0.5961      187.1400      400.4880      213.3480      258.2328      71.0928      165.9296      -142.2552
-0.5971      187.0810      400.4060      213.3250      258.1736      71.0926      165.9142      -142.2324
-0.5981      187.0150      400.4790      213.4640      258.0850      71.0700      165.9993      -142.3940
-0.5981      187.0180      400.4690      213.4510      258.0968      71.0788      165.9936      -142.3722
-0.5991      186.9700      400.4230      213.4530      258.0367      71.0667      165.9909      -142.3863
-0.6001      186.9450      400.4610      213.5160      258.0213      71.0763      166.0361      -142.4397
-0.6001      186.9300      400.4050      213.4750      258.0074      71.0774      166.0091      -142.3976
-0.6011      186.8750      400.4880      213.6130      257.9241      71.0491      166.0917      -142.5639
-0.6021      186.8420      400.4790      213.6370      257.8384      70.9964      166.0901      -142.6406
-0.6021      186.7680      400.4420      213.6740      257.7703      71.0023      166.1168      -142.6717
-0.6031      186.7390      400.4330      213.6940      257.7424      71.0034      166.1305      -142.6906
-0.6041      186.6540      400.4690      213.8150      257.7042      71.0502      166.2267      -142.7648
-0.6041      186.6320      400.4510      213.8190      257.6112      70.9792      166.2057      -142.8398
-0.6051      186.5920      400.4610      213.8690      257.5725      70.9805      166.2395      -142.8885
-0.6062      186.5920      400.4050      213.8130      257.5899      70.9979      166.2080      -142.8151
-0.6072      186.5510      400.4970      213.9460      257.5576      71.0066      166.2995      -142.9394
-0.6072      186.5070      400.4320      213.9250      257.5353      71.0283      166.2928      -142.8967
-0.6082      186.4520      400.4600      214.0080      257.4351      70.9831      166.3330      -143.0249
-0.6092      186.4340      400.4970      214.0630      257.3256      70.8916      166.3392      -143.1714
-0.6092      186.3640      400.5250      214.1610      257.2836      70.9196      166.4139      -143.2414
-0.6102      186.3130      400.3690      214.0560      257.2979      70.9849      166.3656      -143.0711
-0.6112      186.3020      400.4790      214.1770      257.2299      70.9279      166.4273      -143.2491
-0.6112      186.2350      400.4880      214.2530      257.1589      70.9239      166.4766      -143.3291
-0.6122      186.1990      400.4330      214.2340      257.0945      70.8955      166.4545      -143.3385
-0.6132      186.1320      400.5060      214.3740      257.0553      70.9233      166.5571      -143.4507
-0.6132      186.1070      400.4240      214.3170      257.0700      70.9630      166.5323      -143.3540
-0.6142      186.0550      400.4600      214.4050      257.0674      71.0124      166.6075      -143.3926
-0.6152      186.0260      400.4240      214.3980      257.0023      70.9763      166.5908      -143.4217
-0.6152      185.9560      400.5060      214.5500      256.8552      70.8992      166.6664      -143.6508
-0.6162      185.9160      400.4880      214.5720      256.8725      70.9565      166.7002      -143.6155
-0.6172      185.8490      400.5330      214.6840      256.7815      70.9325      166.7668      -143.7515
-0.6172      185.8270      400.4230      214.5960      256.7547      70.9277      166.7066      -143.6683
-0.6182      185.7800      400.4790      214.6990      256.6922      70.9122      166.7701      -143.7868
-0.6182      185.7240      400.4690      214.7450      256.6465      70.9225      166.8042      -143.8225
-0.6192      185.6800      400.5060      214.8260      256.5944      70.9144      166.8555      -143.9116
-0.6202      185.6690      400.3590      214.6900      256.5880      70.9190      166.7663      -143.7710
-0.6202      185.6510      400.4880      214.8370      256.5972      70.9462      166.8734      -143.8908
-0.6212      185.5850      400.4330      214.8480      256.5178      70.9328      166.8763      -143.9152
-0.6222      185.5150      400.4700      214.9550      256.3973      70.8823      166.9308      -144.0727
-0.6232      185.4930      400.4600      214.9670      256.4014      70.9084      166.9475      -144.0586
-0.6232      185.4410      400.4970      215.0560      256.3534      70.9124      167.0081      -144.1436
-0.6242      185.3940      400.4970      215.1030      256.2701      70.8761      167.0274      -144.2269
-0.6242      185.3570      400.5340      215.1770      256.2408      70.8838      167.0793      -144.2932
-0.6253      185.3200      400.4600      215.1400      256.2150      70.8950      167.0583      -144.2450
-0.6263      185.3200      400.4790      215.1590      256.1988      70.8788      167.0656      -144.2802
-0.6263      185.2470      400.4330      215.1860      256.1841      70.9371      167.1030      -144.2489
-0.6273      185.2210      400.4880      215.2670      256.1419      70.9209      167.1516      -144.3461
-0.6273      185.2280      400.4600      215.2320      256.1008      70.8728      167.1123      -144.3592
-0.6283      185.1510      400.4510      215.3000      256.0153      70.8643      167.1548      -144.4357
-0.6293      185.1070      400.4510      215.3440      255.9602      70.8532      167.1804      -144.4908
-0.6293      185.0630      400.4790      215.4160      255.8931      70.8301      167.2207      -144.5859
-0.6303      185.0220      400.5150      215.4930      255.8869      70.8649      167.2836      -144.6281
-0.6313      184.9820      400.4240      215.4420      255.8660      70.8840      167.2560      -144.5580
-0.6313      184.9600      400.4790      215.5190      255.7970      70.8370      167.2917      -144.6820
-0.6323      184.9230      400.4970      215.5740      255.8058      70.8828      167.3436      -144.6912
-0.6333      184.8750      400.4690      215.5940      255.7346      70.8596      167.3492      -144.7344
-0.6333      184.8530      400.4970      215.6440      255.7252      70.8722      167.3867      -144.7718
-0.6343      184.8130      400.4790      215.6660      255.6599      70.8469      167.3930      -144.8191
-0.6343      184.7840      400.4980      215.7140      255.5557      70.7717      167.3999      -144.9423
-0.6353      184.6730      400.4140      215.7410      255.5675      70.8945      167.4588      -144.8465
-0.6363      184.6440      400.4600      215.8160      255.4849      70.8409      167.4910      -144.9751
-0.6363      184.5630      400.5430      215.9800      255.4135      70.8505      167.6035      -145.1295
-0.6373      184.5230      400.4420      215.9190      255.3905      70.8675      167.5685      -145.0515
-0.6383      184.5340      400.4420      215.9080      255.3497      70.8157      167.5439      -145.0923
-0.6383      184.4640      400.4150      215.9510      255.3410      70.8770      167.5930      -145.0740
-0.6393      184.4120      400.4510      216.0390      255.2918      70.8798      167.6526      -145.1592
-0.6393      184.4120      400.4230      216.0110      255.2544      70.8424      167.6215      -145.1686
-0.6403      184.3430      400.4980      216.1550      255.1664      70.8234      167.7111      -145.3316
-0.6413      184.2840      400.4510      216.1670      255.1026      70.8186      167.7175      -145.3484
-0.6413      184.2510      400.4150      216.1640      255.1141      70.8631      167.7304      -145.3009
-0.6423      184.2180      400.4980      216.2800      255.0559      70.8379      167.7993      -145.4421
-0.6433      184.1400      400.4780      216.3380      254.9604      70.8204      167.8321      -145.5176
-0.6433      184.0850      400.4880      216.4030      254.8904      70.8054      167.8705      -145.5976
-0.6444      184.0450      400.4240      216.3790      254.8312      70.7862      167.8481      -145.5928
-0.6444      183.9790      400.4510      216.4720      254.8075      70.8285      167.9242      -145.6435
-0.6454      183.9640      400.4420      216.4780      254.7791      70.8151      167.9237      -145.6629
-0.6464      183.8940      400.3780      216.4840      254.7767      70.8827      167.9502      -145.6013
-0.6464      183.8900      400.4050      216.5150      254.6771      70.7871      167.9390      -145.7279
-0.6474      183.8280      400.5250      216.6970      254.5970      70.7690      168.0543      -145.9280
-0.6484      183.7510      400.4420      216.6910      254.5559      70.8049      168.0623      -145.8861
-0.6484      183.6920      400.4700      216.7780      254.4672      70.7752      168.1104      -146.0028
-0.6494      183.6260      400.4610      216.8350      254.4426      70.8166      168.1622      -146.0184
-0.6504      183.5960      400.5240      216.9280      254.3479      70.7519      168.2026      -146.1761
-0.6504      183.5560      400.4140      216.8580      254.3107      70.7547      168.1569      -146.1033
-0.6514      183.5270      400.5070      216.9800      254.2616      70.7346      168.2315      -146.2454
-0.6514      183.4420      400.4330      216.9910      254.2659      70.8239      168.2686      -146.1671
-0.6524      183.4460      400.3960      216.9500      254.2725      70.8265      168.2422      -146.1235
-0.6534      183.3580      400.4520      217.0940      254.1734      70.8154      168.3345      -146.2786
-0.6544      183.3240      400.4050      217.0810      254.1197      70.7957      168.3192      -146.2853
-0.6544      183.2690      400.4420      217.1730      254.0258      70.7568      168.3676      -146.4162
-0.6554      183.2030      400.4510      217.2480      253.9652      70.7622      168.4194      -146.4858
-0.6564      183.1440      400.4140      217.2700      253.9424      70.7984      168.4461      -146.4716
-0.6564      183.1040      400.4700      217.3660      253.8666      70.7626      168.4982      -146.6034
-0.6574      183.0340      400.4230      217.3890      253.8245      70.7905      168.5228      -146.5985
-0.6584      183.0190      400.5060      217.4870      253.7727      70.7537      168.5759      -146.7333
-0.6584      182.9680      400.4510      217.4830      253.7993      70.8313      168.5991      -146.6517
-0.6594      182.9530      400.4230      217.4700      253.7748      70.8218      168.5873      -146.6482
-0.6594      182.9240      400.4150      217.4910      253.7126      70.7886      168.5902      -146.7024
-0.6604      182.8320      400.4600      217.6280      253.6042      70.7722      168.6761      -146.8558
-0.6614      182.7730      400.5060      217.7330      253.5246      70.7516      168.7392      -146.9814
-0.6624      182.7220      400.4420      217.7200      253.5119      70.7899      168.7433      -146.9301
-0.6624      182.6780      400.4700      217.7920      253.4740      70.7960      168.7933      -146.9960
-0.6635      182.6560      400.4700      217.8140      253.4044      70.7484      168.7921      -147.0656
-0.6645      182.5820      400.4330      217.8510      253.3814      70.7994      168.8338      -147.0516
-0.6645      182.5270      400.4510      217.9240      253.3310      70.8040      168.8840      -147.1200
-0.6655      182.5120      400.4140      217.9020      253.3009      70.7889      168.8643      -147.1131
-0.6665      182.4750      400.4420      217.9670      253.2681      70.7931      168.9090      -147.1739
-0.6665      182.4390      400.4150      217.9760      253.2354      70.7964      168.9161      -147.1796
-0.6675      182.3840      400.3970      218.0130      253.2055      70.8215      168.9492      -147.1915
-0.6675      182.3210      400.4140      218.0930      253.1436      70.8226      169.0029      -147.2704
-0.6685      182.2590      400.4700      218.2110      253.0519      70.7929      169.0716      -147.4181
-0.6695      182.2260      400.4150      218.1890      252.9796      70.7536      169.0439      -147.4354
-0.6705      182.1810      400.4780      218.2970      252.9350      70.7540      169.1160      -147.5430
-0.6715      182.1190      400.4600      218.3410      252.9198      70.8008      169.1609      -147.5402
-0.6715      182.1230      400.4610      218.3380      252.8736      70.7506      169.1422      -147.5874
-0.6725      182.0530      400.4790      218.4260      252.8319      70.7789      169.2103      -147.6471
-0.6725      181.9980      400.4330      218.4350      252.8418      70.8438      169.2379      -147.5912
-0.6735      181.9830      400.4510      218.4680      252.7715      70.7885      169.2415      -147.6795
-0.6745      181.9240      400.4050      218.4810      252.6901      70.7661      169.2427      -147.7149
-0.6745      181.8580      400.4600      218.6020      252.6713      70.8133      169.3391      -147.7887
-0.6755      181.8070      400.4610      218.6540      252.6021      70.7951      169.3677      -147.8589
-0.6765      181.7440      400.4240      218.6800      252.5216      70.7776      169.3792      -147.9024
-0.6765      181.6890      400.4700      218.7810      252.4651      70.7761      169.4460      -148.0049
-0.6775      181.6450      400.3960      218.7510      252.4435      70.7985      169.4335      -147.9525
-0.6785      181.6010      400.4510      218.8500      252.4160      70.8150      169.5050      -148.0350
-0.6785      181.5710      400.4970      218.9260      252.3591      70.7881      169.5467      -148.1379
-0.6795      181.5350      400.4060      218.8710      252.3310      70.7960      169.5127      -148.0750
-0.6795      181.5270      400.4970      218.9700      252.2462      70.7192      169.5531      -148.2508
-0.6805      181.3990      400.4150      219.0160      252.1983      70.7993      169.6104      -148.2167
-0.6815      181.3730      400.4330      219.0600      252.1208      70.7478      169.6226      -148.3122
-0.6815      181.3210      400.4880      219.1670      252.0941      70.7731      169.7024      -148.3939
-0.6825      181.2370      400.4790      219.2420      252.0197      70.7827      169.7556      -148.4593
-0.6836      181.1740      400.4320      219.2580      251.9628      70.7888      169.7683      -148.4692
-0.6836      181.1560      400.4600      219.3040      251.9501      70.7941      169.8007      -148.5099
-0.6846      181.1300      400.4330      219.3030      251.9256      70.7956      169.8005      -148.5074
-0.6846      181.0830      400.4610      219.3780      251.8487      70.7657      169.8406      -148.6123
-0.6856      181.0380      400.3220      219.2840      251.8612      70.8232      169.7971      -148.4608
-0.6866      180.9870      400.4600      219.4730      251.7951      70.8081      169.9180      -148.6649
-0.6866      180.9280      400.4790      219.5510      251.7405      70.8125      169.9715      -148.7385
-0.6876      180.8510      400.4240      219.5730      251.6577      70.8067      169.9842      -148.7663
-0.6886      180.7920      400.4050      219.6130      251.5881      70.7961      170.0074      -148.8169
-0.6896      180.7590      400.3780      219.6190      251.5348      70.7758      170.0046      -148.8432
-0.6896      180.6710      400.4610      219.7900      251.4528      70.7818      170.1206      -149.0082
-0.6906      180.6450      400.4510      219.8060      251.4530      70.8080      170.1400      -148.9980
-0.6906      180.5790      400.4510      219.8720      251.4459      70.8669      170.2036      -149.0051
-0.6916      180.5500      400.4060      219.8560      251.3651      70.8151      170.1757      -149.0409
-0.6926      180.5350      400.4150      219.8800      251.3108      70.7758      170.1786      -149.1042
-0.6936      180.4580      400.3960      219.9380      251.2596      70.8016      170.2259      -149.1364
-0.6936      180.3920      400.3870      219.9950      251.2296      70.8376      170.2759      -149.1574
-0.6946      180.3180      400.4420      220.1240      251.0899      70.7719      170.3400      -149.3521
-0.6956      180.2520      400.4610      220.2090      251.0705      70.8185      170.4122      -149.3905
-0.6956      180.2000      400.4970      220.2970      250.9972      70.7972      170.4637      -149.4998
-0.6966      180.1670      400.4050      220.2380      250.9759      70.8089      170.4283      -149.4291
-0.6976      180.0900      400.4140      220.3240      250.9189      70.8289      170.4923      -149.4951
-0.6976      180.0640      400.4230      220.3590      250.8376      70.7736      170.4972      -149.5854
-0.6986      180.0170      400.4520      220.4350      250.8382      70.8212      170.5637      -149.6138
-0.6996      180.0090      400.5150      220.5060      250.7790      70.7700      170.5940      -149.7360
-0.6996      179.9210      400.3870      220.4660      250.7889      70.8679      170.6000      -149.5981
-0.7006      179.8700      400.4060      220.5360      250.7121      70.8421      170.6380      -149.6939
-0.7016      179.8220      400.4790      220.6570      250.5724      70.7504      170.6881      -149.9066
-0.7016      179.7740      400.5060      220.7320      250.5555      70.7815      170.7485      -149.9505
-0.7027      179.7040      400.4330      220.7290      250.5481      70.8441      170.7674      -149.8849
-0.7037      179.6490      400.3500      220.7010      250.4816      70.8326      170.7449      -149.8684
-0.7047      179.6010      400.4330      220.8320      250.4121      70.8111      170.8250      -150.0209
-0.7047      179.5350      400.4510      220.9160      250.3470      70.8120      170.8813      -150.1040
-0.7057      179.4800      400.4420      220.9620      250.3407      70.8607      170.9282      -150.1013
-0.7067      179.4400      400.4240      220.9840      250.2645      70.8245      170.9308      -150.1595
-0.7067      179.3920      400.4240      221.0320      250.2246      70.8326      170.9655      -150.1994
-0.7077      179.3770      400.4790      221.1020      250.1572      70.7802      170.9947      -150.3218
-0.7087      179.2590      400.4510      221.1920      250.0713      70.8123      171.0654      -150.3797
-0.7087      179.2450      400.4510      221.2060      250.0471      70.8021      171.0714      -150.4039
-0.7097      179.1490      400.4690      221.3200      249.9870      70.8380      171.1593      -150.4820
-0.7107      179.0940      400.4330      221.3390      249.9288      70.8348      171.1709      -150.5042
-0.7107      179.0430      400.4240      221.3810      249.8702      70.8272      171.1964      -150.5538
-0.7117      178.9770      400.4700      221.4930      249.8089      70.8319      171.2726      -150.6611
-0.7127      178.8990      400.4050      221.5060      249.7769      70.8779      171.2966      -150.6281
-0.7127      178.9140      400.4330      221.5190      249.7609      70.8469      171.2950      -150.6721
-0.7137      178.8590      400.4610      221.6020      249.6923      70.8333      171.3458      -150.7687
-0.7137      178.7780      400.4510      221.6730      249.6367      70.8587      171.4016      -150.8143
-0.7147      178.7410      400.4330      221.6920      249.5634      70.8224      171.4021      -150.8696
-0.7157      178.6750      400.4880      221.8130      249.5073      70.8323      171.4861      -150.9807
-0.7157      178.6020      400.4420      221.8400      249.4601      70.8581      171.5127      -150.9819
-0.7167      178.5690      400.3780      221.8090      249.4255      70.8565      171.4915      -150.9525
-0.7177      178.4910      400.5150      222.0240      249.3761      70.8851      171.6444      -151.1389
-0.7177      178.4470      400.4510      222.0040      249.3321      70.8851      171.6310      -151.1189
-0.7187      178.4100      400.4320      222.0220      249.3057      70.8957      171.6466      -151.1263
-0.7197      178.3880      400.4420      222.0540      249.2517      70.8637      171.6572      -151.1903
-0.7197      178.3190      400.4240      222.1050      249.2244      70.9054      171.7051      -151.1996
-0.7207      178.2630      400.4510      222.1880      249.1800      70.9170      171.7643      -151.2710
-0.7218      178.1790      400.5060      222.3270      249.0669      70.8879      171.8473      -151.4391
-0.7218      178.1200      400.4510      222.3310      249.0282      70.9082      171.8567      -151.4228
-0.7228      178.0720      400.4140      222.3420      248.9480      70.8760      171.8533      -151.4660
-0.7228      178.0360      400.3960      222.3600      248.8953      70.8593      171.8598      -151.5007
-0.7238      177.9800      400.4420      222.4620      248.8361      70.8561      171.9267      -151.6059
-0.7248      177.9290      400.3960      222.4670      248.8340      70.9050      171.9463      -151.5620
-0.7248      177.8780      400.3870      222.5090      248.8151      70.9371      171.9850      -151.5719
-0.7258      177.8150      400.3960      222.5810      248.7822      70.9672      172.0431      -151.6138
-0.7268      177.7890      400.3590      222.5700      248.7416      70.9526      172.0309      -151.6174
-0.7268      177.7310      400.4240      222.6930      248.6353      70.9043      172.0968      -151.7887
-0.7278      177.6390      400.4150      222.7760      248.5673      70.9283      172.1601      -151.8477
-0.7288      177.5980      400.3770      222.7790      248.5405      70.9425      172.1668      -151.8365
-0.7288      177.5140      400.4150      222.9010      248.4650      70.9510      172.2510      -151.9500
-0.7298      177.4620      400.4330      222.9710      248.4052      70.9432      172.2951      -152.0278
-0.7308      177.4030      400.3680      222.9650      248.3096      70.9066      172.2789      -152.0584
-0.7308      177.3960      400.4790      223.0830      248.2287      70.8327      172.3329      -152.2503
-0.7318      177.3190      400.5160      223.1970      248.2195      70.9005      172.4315      -152.2965
-0.7328      177.2450      400.4140      223.1690      248.2104      70.9654      172.4345      -152.2036
-0.7338      177.2270      400.3870      223.1600      248.1826      70.9556      172.4252      -152.2044
-0.7338      177.1420      400.4690      223.3270      248.0927      70.9507      172.5349      -152.3763
-0.7348      177.0690      400.4050      223.3360      248.0227      70.9537      172.5419      -152.3823
-0.7358      177.0180      400.4150      223.3970      247.9875      70.9695      172.5878      -152.4275
-0.7358      176.9510      400.3680      223.4170      247.9531      71.0021      172.6120      -152.4149
-0.7368      176.9040      400.3970      223.4930      247.8782      70.9742      172.6534      -152.5188
-0.7378      176.8230      400.4970      223.6740      247.7365      70.9135      172.7538      -152.7605
-0.7378      176.7900      400.4330      223.6430      247.7395      70.9495      172.7452      -152.6935
-0.7388      176.7380      400.4790      223.7410      247.7312      70.9932      172.8251      -152.7478
-0.7398      176.6980      400.4330      223.7350      247.7254      71.0274      172.8325      -152.7076
-0.7398      176.6390      400.4240      223.7850      247.6449      71.0059      172.8586      -152.7791
-0.7409      176.5580      400.3780      223.8200      247.6024      71.0444      172.8948      -152.7756
-0.7419      176.5250      400.3780      223.8530      247.4861      70.9611      172.8890      -152.8919
-0.7429      176.4400      400.4510      224.0110      247.3965      70.9565      172.9928      -153.0545
-0.7429      176.3820      400.4790      224.0970      247.4023      71.0203      173.0714      -153.0767
-0.7439      176.3560      400.4240      224.0680      247.3404      70.9844      173.0401      -153.0836
-0.7439      176.2640      400.4140      224.1500      247.2848      71.0208      173.1069      -153.1292
-0.7449      176.2530      400.4600      224.2070      247.2410      70.9880      173.1340      -153.2190
-0.7459      176.1760      400.4610      224.2850      247.1894      71.0134      173.1945      -153.2716
-0.7459      176.1760      400.4050      224.2290      247.1759      70.9999      173.1526      -153.2291
-0.7469      176.1130      400.4690      224.3560      247.1420      71.0290      173.2470      -153.3270
-0.7469      176.0330      400.3970      224.3640      247.0867      71.0537      173.2606      -153.3103
-0.7479      175.9520      400.4330      224.4810      246.9696      71.0176      173.3265      -153.4634
-0.7479      175.9000      400.3130      224.4130      246.9154      71.0154      173.2805      -153.3976
-0.7489      175.8520      400.4600      224.6080      246.8642      71.0122      173.4094      -153.5958
-0.7499      175.7830      400.4330      224.6500      246.8408      71.0578      173.4526      -153.5922
-0.7509      175.6980      400.3680      224.6700      246.7590      71.0610      173.4670      -153.6090
-0.7509      175.6540      400.4700      224.8160      246.6476      70.9936      173.5419      -153.8224
-0.7519      175.6020      400.3500      224.7480      246.6529      71.0509      173.5156      -153.6971
-0.7529      175.5550      400.4610      224.9060      246.6181      71.0631      173.6250      -153.8429
