eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
0.8070      395.9940      500.4470      104.4530      673.0370      277.0430      161.9830      172.5900
0.8077      395.9650      500.4280      104.4630      673.0730      277.1080      162.0113      172.6450
0.8084      395.9910      500.4290      104.4380      673.1380      277.1470      162.0077      172.7090
0.8090      396.0350      500.4100      104.3750      673.1410      277.1060      161.9520      172.7310
0.8097      396.0350      500.4100      104.3750      673.1250      277.0900      161.9467      172.7150
0.8104      396.0380      500.4370      104.3990      673.1240      277.0860      161.9613      172.6870
0.8110      396.0420      500.4370      104.3950      673.1850      277.1430      161.9777      172.7480
0.8117      396.1010      500.4470      104.3460      673.2220      277.1210      161.9377      172.7750
0.8124      396.1120      500.3730      104.2610      673.3030      277.1910      161.9043      172.9300
0.8130      396.1450      500.4750      104.3300      673.3010      277.1560      161.9387      172.8260
0.8137      396.1670      500.5020      104.3350      673.3620      277.1950      161.9550      172.8600
0.8144      396.1670      500.3830      104.2160      673.4250      277.2580      161.8967      173.0420
0.8150      396.2370      500.3740      104.1370      673.4700      277.2330      161.8357      173.0960
0.8157      396.1960      500.4190      104.2230      673.4940      277.2980      161.9147      173.0750
0.8164      396.2440      500.4830      104.2390      673.4820      277.2380      161.9053      172.9990
0.8170      396.2250      500.3730      104.1480      673.5530      277.3280      161.8747      173.1800
0.8177      396.2620      500.3270      104.0650      673.5810      277.3190      161.8163      173.2540
0.8184      396.2880      500.3910      104.1030      673.6450      277.3570      161.8543      173.2540
0.8190      396.3430      500.3820      104.0390      673.7110      277.3680      161.8153      173.3290
0.8197      396.3510      500.4010      104.0500      673.7790      277.4280      161.8427      173.3780
0.8204      396.3910      500.3090      103.9180      673.8570      277.4660      161.7673      173.5480
0.8210      396.3800      500.4470      104.0670      673.8570      277.4770      161.8703      173.4100
0.8217      396.4200      500.4460      104.0260      673.9140      277.4940      161.8487      173.4680
0.8224      396.4200      500.4370      104.0170      673.9730      277.5530      161.8623      173.5360
0.8230      396.4570      500.3820      103.9250      673.9740      277.5170      161.7890      173.5920
0.8237      396.4640      500.4550      103.9910      673.9410      277.4770      161.8197      173.4860
0.8244      396.4790      500.3820      103.9030      674.0110      277.5320      161.7793      173.6290
0.8250      396.4900      500.4100      103.9200      674.0620      277.5720      161.8040      173.6520
0.8257      396.5490      500.3910      103.8420      674.1050      277.5560      161.7467      173.7140
0.8264      396.5270      500.4010      103.8740      674.1930      277.6660      161.8047      173.7920
0.8270      396.5380      500.4010      103.8630      674.2250      277.6870      161.8043      173.8240
0.8277      396.5600      500.3180      103.7580      674.3010      277.7410      161.7523      173.9830
0.8284      396.6080      500.3920      103.7840      674.3300      277.7220      161.7633      173.9380
0.8290      396.6300      500.3640      103.7340      674.4230      277.7930      161.7537      174.0590
0.8297      396.6370      500.4550      103.8180      674.3710      277.7340      161.7900      173.9160
0.8304      396.6260      500.3910      103.7650      674.3740      277.7480      161.7593      173.9830
0.8310      396.6370      500.3820      103.7450      674.4550      277.8180      161.7693      174.0730
0.8317      396.6920      500.3180      103.6260      674.5370      277.8450      161.6990      174.2190
0.8324      396.7030      500.4090      103.7060      674.5630      277.8600      161.7573      174.1540
0.8330      396.7110      500.4280      103.7170      674.6200      277.9090      161.7810      174.1920
0.8337      396.7480      500.3730      103.6250      674.6750      277.9270      161.7257      174.3020
0.8344      396.7510      500.4370      103.6860      674.6690      277.9180      161.7633      174.2320
0.8350      396.7620      500.3820      103.6200      674.7830      278.0210      161.7537      174.4010
0.8357      396.7950      500.3910      103.5960      674.8190      278.0240      161.7387      174.4280
0.8363      396.8060      500.4920      103.6860      674.8280      278.0220      161.7980      174.3360
0.8370      396.8170      500.4280      103.6110      674.8700      278.0530      161.7583      174.4420
0.8377      396.8470      500.3830      103.5360      674.8910      278.0440      161.7053      174.5080
0.8383      396.8950      500.4280      103.5330      674.9130      278.0180      161.6947      174.4850
0.8390      396.8760      500.4000      103.5240      674.9790      278.1030      161.7170      174.5790
0.8397      396.8870      500.4460      103.5590      675.0000      278.1130      161.7437      174.5540
0.8403      396.9160      500.4000      103.4840      675.0420      278.1260      161.6980      174.6420
0.8410      396.9530      500.4550      103.5020      675.0680      278.1150      161.7063      174.6130
0.8417      396.9500      500.4650      103.5150      675.1270      278.1770      161.7357      174.6620
0.8424      396.9790      500.4830      103.5040      675.2160      278.2370      161.7483      174.7330
0.8430      396.9640      500.4090      103.4450      675.2570      278.2930      161.7277      174.8480
0.8437      397.0340      500.4000      103.3660      675.3200      278.2860      161.6727      174.9200
0.8444      397.0380      500.3820      103.3440      675.2830      278.2450      161.6443      174.9010
0.8450      397.0450      500.3640      103.3190      675.3590      278.3140      161.6507      174.9950
0.8457      397.0530      500.4100      103.3570      675.4130      278.3600      161.6913      175.0030
0.8463      397.1000      500.4090      103.3090      675.4590      278.3590      161.6590      175.0500
0.8470      397.0860      500.5020      103.4160      675.4630      278.3770      161.7363      174.9610
0.8477      397.1110      500.4190      103.3080      675.5120      278.4010      161.6723      175.0930
0.8483      397.1150      500.4370      103.3220      675.5760      278.4610      161.7017      175.1390
0.8490      397.1550      500.4740      103.3190      675.6100      278.4550      161.6977      175.1360
0.8497      397.1660      500.3910      103.2250      675.6680      278.5020      161.6507      175.2770
0.8503      397.1660      500.4000      103.2340      675.7190      278.5530      161.6737      175.3190
0.8510      397.1890      500.4840      103.2950      675.7180      278.5290      161.7063      175.2340
0.8517      397.2000      500.3830      103.1830      675.7470      278.5470      161.6377      175.3640
0.8523      397.2400      500.3910      103.1510      675.8170      278.5770      161.6263      175.4260
0.8530      397.2730      500.4280      103.1550      675.8540      278.5810      161.6303      175.4260
0.8537      397.2770      500.3920      103.1150      675.9340      278.6570      161.6290      175.5420
0.8543      397.2620      500.3910      103.1290      675.9190      278.6570      161.6383      175.5280
0.8550      397.3170      500.3450      103.0280      676.0330      278.7160      161.5907      175.6880
0.8557      397.3210      500.4470      103.1260      676.0420      278.7210      161.6577      175.5950
0.8563      397.3470      500.4470      103.1000      676.0960      278.7490      161.6497      175.6490
0.8570      397.3360      500.3830      103.0470      676.1490      278.8130      161.6357      175.7660
0.8577      397.3650      500.4470      103.0820      676.1480      278.7830      161.6490      175.7010
0.8583      397.3870      500.3910      103.0040      676.1920      278.8050      161.6043      175.8010
0.8590      397.4050      500.4740      103.0690      676.2330      278.8280      161.6553      175.7590
0.8597      397.4020      500.4650      103.0630      676.2710      278.8690      161.6650      175.8060
0.8603      397.4280      500.4290      103.0010      676.3400      278.9120      161.6380      175.9110
0.8610      397.4570      500.3920      102.9350      676.3910      278.9340      161.6013      175.9990
0.8617      397.4830      500.4100      102.9270      676.4220      278.9390      161.5977      176.0120
0.8623      397.4970      500.3820      102.8850      676.4520      278.9550      161.5750      176.0700
0.8630      397.5010      500.3640      102.8630      676.5100      279.0090      161.5783      176.1460
0.8636      397.4860      500.4000      102.9140      676.5260      279.0400      161.6227      176.1260
0.8643      397.5340      500.3910      102.8570      676.5700      279.0360      161.5833      176.1790
0.8650      397.5490      500.4280      102.8790      676.6160      279.0670      161.6083      176.1880
0.8656      397.5750      500.4560      102.8810      676.6410      279.0660      161.6093      176.1850
0.8663      397.5750      500.4010      102.8260      676.7030      279.1280      161.5933      176.3020
0.8670      397.5640      500.4190      102.8550      676.7860      279.2220      161.6440      176.3670
0.8676      397.6000      500.4830      102.8830      676.8130      279.2130      161.6597      176.3300
0.8683      397.6000      500.4280      102.8280      676.8720      279.2720      161.6427      176.4440
0.8690      397.6480      500.4100      102.7620      676.8820      279.2340      161.5860      176.4720
0.8696      397.6410      500.4650      102.8240      676.8790      279.2380      161.6287      176.4140
0.8703      397.6520      500.4740      102.8220      676.9230      279.2710      161.6383      176.4490
0.8710      397.6550      500.4190      102.7640      676.9450      279.2900      161.6060      176.5260
0.8716      397.6990      500.3270      102.6280      677.0270      279.3280      161.5280      176.7000
0.8723      397.6810      500.4280      102.7470      677.0430      279.3620      161.6187      176.6150
0.8730      397.7180      500.4010      102.6830      677.0770      279.3590      161.5750      176.6760
0.8736      397.7430      500.4090      102.6660      677.1420      279.3990      161.5770      176.7330
0.8743      397.7510      500.3830      102.6320      677.2170      279.4660      161.5767      176.8340
0.8750      397.7800      500.4190      102.6390      677.2870      279.5070      161.5950      176.8680
0.8756      397.7770      500.4740      102.6970      677.2960      279.5190      161.6377      176.8220
0.8763      397.8060      500.4740      102.6680      677.3380      279.5320      161.6227      176.8640
0.8770      397.8100      500.3820      102.5720      677.3980      279.5880      161.5773      177.0160
0.8776      397.8100      500.3550      102.5450      677.4100      279.6000      161.5633      177.0550
0.8783      397.8690      500.3920      102.5230      677.4410      279.5720      161.5393      177.0490
0.8789      397.8830      500.3450      102.4620      677.4970      279.6140      161.5127      177.1520
0.8796      397.9050      500.4280      102.5230      677.5610      279.6560      161.5673      177.1330
0.8803      397.8940      500.4190      102.5250      677.5760      279.6820      161.5773      177.1570
0.8809      397.9160      500.4100      102.4940      677.6170      279.7010      161.5630      177.2070
0.8816      397.8940      500.3540      102.4600      677.7300      279.8360      161.5853      177.3760
0.8823      397.9530      500.3910      102.4380      677.7390      279.7860      161.5540      177.3480
0.8829      397.9270      500.4280      102.5010      677.7770      279.8500      161.6173      177.3490
0.8836      397.9420      500.4560      102.5140      677.7840      279.8420      161.6233      177.3280
0.8843      397.9750      500.4100      102.4350      677.8010      279.8260      161.5653      177.3910
0.8849      397.9820      500.4090      102.4270      677.8830      279.9010      161.5850      177.4740
0.8856      398.0230      500.4470      102.4240      677.9350      279.9120      161.5867      177.4880
0.8863      398.0230      500.4280      102.4050      678.0290      280.0060      161.6053      177.6010
0.8869      398.0270      500.3460      102.3190      678.0760      280.0490      161.5623      177.7300
0.8876      398.0850      500.4740      102.3890      678.0560      279.9710      161.5830      177.5820
0.8883      398.0520      500.3820      102.3300      678.1380      280.0860      161.5820      177.7560
0.8889      398.0600      500.4470      102.3870      678.1770      280.1170      161.6303      177.7300
0.8896      398.0780      500.3820      102.3040      678.2410      280.1630      161.5903      177.8590
0.8903      398.0820      500.4560      102.3740      678.2520      280.1700      161.6393      177.7960
0.8909      398.1260      500.3830      102.2570      678.2900      280.1640      161.5593      177.9070
0.8916      398.1150      500.4280      102.3130      678.3540      280.2390      161.6217      177.9260
0.8923      398.1480      500.4650      102.3170      678.3780      280.2300      161.6213      177.9130
0.8929      398.1510      500.3540      102.2030      678.4590      280.3080      161.5713      178.1050
0.8936      398.1740      500.4290      102.2550      678.5220      280.3480      161.6193      178.0930
0.8943      398.1740      500.4190      102.2450      678.5740      280.4000      161.6300      178.1550
0.8949      398.2070      500.4010      102.1940      678.6390      280.4320      161.6067      178.2380
0.8956      398.2360      500.3550      102.1190      678.6400      280.4040      161.5473      178.2850
0.8963      398.2250      500.4370      102.2120      678.6750      280.4500      161.6247      178.2380
0.8969      398.2290      500.3920      102.1630      678.7530      280.5240      161.6167      178.3610
0.8976      398.2620      500.4280      102.1660      678.7690      280.5070      161.6130      178.3410
0.8983      398.2690      500.4280      102.1590      678.7460      280.4770      161.5983      178.3180
0.8989      398.2910      500.4560      102.1650      678.7680      280.4770      161.6023      178.3120
0.8996      398.2620      500.4280      102.1660      678.8680      280.6060      161.6460      178.4400
0.9003      398.3240      500.3640      102.0400      678.9310      280.6070      161.5623      178.5670
0.9009      398.3500      500.4280      102.0780      678.9710      280.6210      161.5923      178.5430
0.9016      398.3210      500.4470      102.1260      679.0020      280.6810      161.6443      178.5550
0.9023      398.3350      500.4460      102.1110      679.0180      280.6830      161.6350      178.5720
0.9029      398.3680      500.3820      102.0140      679.0940      280.7260      161.5847      178.7120
0.9036      398.3390      500.4100      102.0710      679.1340      280.7950      161.6457      178.7240
0.9043      398.3790      500.3730      101.9940      679.1770      280.7980      161.5953      178.8040
0.9049      398.3720      500.3820      102.0100      679.1700      280.7980      161.6060      178.7880
0.9056      398.3830      500.3820      101.9990      679.2200      280.8370      161.6117      178.8380
0.9063      398.4340      500.4190      101.9850      679.2830      280.8490      161.6063      178.8640
0.9069      398.4130      500.4010      101.9880      679.3630      280.9500      161.6420      178.9620
0.9076      398.4490      500.3730      101.9240      679.4180      280.9690      161.6057      179.0450
0.9082      398.4530      500.3360      101.8830      679.4840      281.0310      161.5990      179.1480
0.9089      398.4570      500.4470      101.9900      679.4220      280.9650      161.6483      178.9750
0.9096      398.4640      500.4370      101.9730      679.5060      281.0420      161.6627      179.0690
0.9102      398.4970      500.3460      101.8490      679.5730      281.0760      161.5913      179.2270
0.9109      398.4930      500.4650      101.9720      679.5950      281.1020      161.6820      179.1300
0.9116      398.4930      500.4280      101.9350      679.6420      281.1490      161.6730      179.2140
0.9122      398.5120      500.3460      101.8340      679.6750      281.1630      161.6103      179.3290
0.9129      398.5370      500.4550      101.9180      679.7100      281.1730      161.6697      179.2550
0.9136      398.5560      500.3270      101.7710      679.8070      281.2510      161.5977      179.4800
0.9142      398.5370      500.4460      101.9090      679.8110      281.2740      161.6973      179.3650
0.9149      398.5710      500.3830      101.8120      679.8690      281.2980      161.6407      179.4860
0.9156      398.5560      500.3820      101.8260      679.8640      281.3080      161.6533      179.4820
0.9162      398.5850      500.4100      101.8250      679.9070      281.3220      161.6573      179.4970
0.9169      398.5740      500.3820      101.8080      679.9450      281.3710      161.6623      179.5630
0.9176      398.6150      500.4190      101.8040      679.9430      281.3280      161.6453      179.5240
0.9182      398.6070      500.3640      101.7570      680.0230      281.4160      161.6433      179.6590
0.9189      398.6180      500.4090      101.7910      680.0260      281.4080      161.6633      179.6170
0.9196      398.6260      500.5020      101.8760      680.0730      281.4470      161.7330      179.5710
0.9202      398.6440      500.3730      101.7290      680.1410      281.4970      161.6517      179.7680
0.9209      398.6730      500.3820      101.7090      680.2360      281.5630      161.6603      179.8540
0.9216      398.7290      500.4470      101.7180      680.2530      281.5240      161.6533      179.8060
0.9222      398.6810      500.3920      101.7110      680.2680      281.5870      161.6697      179.8760
0.9229      398.7140      500.4560      101.7420      680.3250      281.6110      161.6983      179.8690
0.9236      398.7320      500.4740      101.7420      680.3590      281.6270      161.7037      179.8850
0.9242      398.7250      500.4370      101.7120      680.3850      281.6600      161.6947      179.9480
0.9249      398.7580      500.3360      101.5780      680.4610      281.7030      161.6197      180.1250
0.9255      398.7470      500.3920      101.6450      680.4770      281.7300      161.6733      180.0850
0.9262      398.7390      500.4370      101.6980      680.5410      281.8020      161.7327      180.1040
0.9269      398.7470      500.3730      101.6260      680.6240      281.8770      161.7097      180.2510
0.9275      398.7870      500.4280      101.6410      680.6860      281.8990      161.7270      180.2580
0.9282      398.7760      500.4740      101.6980      680.7100      281.9340      161.7767      180.2360
0.9289      398.7870      500.3270      101.5400      680.7900      282.0030      161.6943      180.4630
0.9295      398.8020      500.3270      101.5250      680.8220      282.0200      161.6900      180.4950
0.9302      398.8130      500.3460      101.5330      680.8380      282.0250      161.6970      180.4920
0.9309      398.8460      500.4370      101.5910      680.8340      281.9880      161.7233      180.3970
0.9315      398.8280      500.4010      101.5730      680.8850      282.0570      161.7343      180.4840
0.9322      398.8350      500.3640      101.5290      680.9540      282.1190      161.7257      180.5900
0.9329      398.8760      500.3640      101.4880      681.0000      282.1240      161.7000      180.6360
0.9335      398.8860      500.4920      101.6060      681.0280      282.1420      161.7847      180.5360
0.9342      398.8680      500.4190      101.5510      681.1010      282.2330      161.7783      180.6820
0.9349      398.8720      500.3640      101.4920      681.1640      282.2920      161.7587      180.8000
0.9355      398.9160      500.2810      101.3650      681.2320      282.3160      161.6820      180.9510
0.9362      398.8980      500.3740      101.4760      681.2540      282.3560      161.7693      180.8800
0.9369      398.9230      500.4190      101.4960      681.2820      282.3590      161.7837      180.8630
0.9375      398.9090      500.4190      101.5100      681.2990      282.3900      161.8033      180.8800
0.9382      398.9120      500.3450      101.4330      681.3580      282.4460      161.7707      181.0130
0.9389      398.9380      500.3550      101.4170      681.3880      282.4500      161.7613      181.0330
0.9395      398.9570      500.3550      101.3980      681.4520      282.4950      161.7637      181.0970
0.9402      398.9780      500.3910      101.4130      681.5000      282.5220      161.7827      181.1090
0.9409      398.9780      500.3910      101.4130      681.5350      282.5570      161.7943      181.1440
0.9415      398.9780      500.4550      101.4770      681.5960      282.6180      161.8573      181.1410
0.9422      398.9970      500.4280      101.4310      681.6340      282.6370      161.8330      181.2060
0.9429      399.0190      500.2900      101.2710      681.7110      282.6920      161.7447      181.4210
0.9435      399.0040      500.3820      101.3780      681.7400      282.7360      161.8307      181.3580
0.9442      399.0040      500.4280      101.4240      681.6990      282.6950      161.8477      181.2710
0.9449      399.0120      500.3920      101.3800      681.7650      282.7530      161.8377      181.3730
0.9455      399.0370      500.4190      101.3820      681.7790      282.7420      161.8353      181.3600
0.9462      399.0560      500.4010      101.3450      681.8730      282.8170      161.8357      181.4720
0.9469      399.0520      500.4470      101.3950      681.9230      282.8710      161.8870      181.4760
0.9475      399.0740      500.4740      101.4000      681.9340      282.8600      161.8867      181.4600
0.9482      399.0450      500.3830      101.3380      682.0120      282.9670      161.8810      181.6290
0.9489      399.1000      500.4280      101.3280      682.0400      282.9400      161.8653      181.6120
0.9495      399.1000      500.4280      101.3280      682.1040      283.0040      161.8867      181.6760
0.9502      399.1070      500.3360      101.2290      682.1560      283.0490      161.8357      181.8200
0.9509      399.1220      500.3460      101.2240      682.1570      283.0350      161.8277      181.8110
0.9515      399.1220      500.3830      101.2610      682.2090      283.0870      161.8697      181.8260
0.9522      399.1250      500.3820      101.2570      682.2580      283.1330      161.8823      181.8760
0.9529      399.1220      500.3460      101.2240      682.3210      283.1990      161.8823      181.9750
0.9535      399.1290      500.3180      101.1890      682.3800      283.2510      161.8763      182.0620
0.9542      399.1590      500.3460      101.1870      682.4200      283.2610      161.8783      182.0740
0.9549      399.1480      500.4100      101.2620      682.4630      283.3150      161.9463      182.0530
0.9555      399.1480      500.3740      101.2260      682.5240      283.3760      161.9427      182.1500
0.9562      399.1730      500.3270      101.1540      682.6200      283.4470      161.9183      182.2930
0.9569      399.1990      500.3460      101.1470      682.6770      283.4780      161.9240      182.3310
0.9575      399.2100      500.4100      101.2000      682.6570      283.4470      161.9490      182.2470
0.9582      399.2100      500.4470      101.2370      682.6980      283.4880      161.9873      182.2510
0.9589      399.2060      500.4280      101.2220      682.7300      283.5240      161.9893      182.3020
0.9595      399.2250      500.3550      101.1300      682.7860      283.5610      161.9403      182.4310
0.9602      399.2720      500.4000      101.1280      682.8500      283.5780      161.9447      182.4500
0.9609      399.2360      500.4100      101.1740      682.8840      283.6480      161.9987      182.4740
0.9615      399.2250      500.4010      101.1760      682.9170      283.6920      162.0147      182.5160
0.9622      399.2510      500.4010      101.1500      682.9530      283.7020      162.0007      182.5520
0.9629      399.2250      500.4190      101.1940      682.9910      283.7660      162.0513      182.5720
0.9635      399.2610      500.4000      101.1390      683.0300      283.7690      162.0157      182.6300
0.9642      399.2610      500.4370      101.1760      683.0600      283.7990      162.0503      182.6230
0.9649      399.2980      500.4280      101.1300      683.0500      283.7520      162.0040      182.6220
0.9655      399.3060      500.4380      101.1320      683.1420      283.8360      162.0333      182.7040
0.9662      399.2830      500.4460      101.1630      683.1990      283.9160      162.0807      182.7530
0.9669      399.2910      500.4190      101.1280      683.2700      283.9790      162.0783      182.8510
0.9675      399.3170      500.3460      101.0290      683.3260      284.0090      162.0223      182.9800
0.9682      399.3420      500.4280      101.0860      683.3750      284.0330      162.0683      182.9470
0.9689      399.3280      500.4470      101.1190      683.4100      284.0820      162.1067      182.9630
0.9695      399.3390      500.3640      101.0250      683.4780      284.1390      162.0630      183.1140
0.9702      399.3390      500.4830      101.1440      683.5110      284.1720      162.1533      183.0280
0.9708      399.3280      500.4380      101.1100      683.5100      284.1820      162.1340      183.0720
0.9715      399.3750      500.4090      101.0340      683.5470      284.1720      162.0800      183.1380
0.9722      399.3640      500.3910      101.0270      683.5610      284.1970      162.0837      183.1700
0.9728      399.3570      500.3910      101.0340      683.6470      284.2900      162.1193      183.2560
0.9735      399.3860      500.3630      100.9770      683.7170      284.3310      162.0950      183.3540
0.9742      399.4080      500.3540      100.9460      683.7730      284.3650      162.0857      183.4190
0.9748      399.4010      500.4650      101.0640      683.7430      284.3420      162.1567      183.2780
0.9755      399.3980      500.4560      101.0580      683.8130      284.4150      162.1770      183.3570
0.9762      399.3900      500.4000      101.0100      683.8460      284.4560      162.1587      183.4460
0.9768      399.4230      500.3820      100.9590      683.8890      284.4660      162.1280      183.5070
0.9775      399.4120      500.4550      101.0430      683.9330      284.5210      162.2023      183.4780
0.9782      399.4120      500.4000      100.9880      683.9870      284.5750      162.1837      183.5870
0.9788      399.4270      500.3830      100.9560      684.0490      284.6220      162.1780      183.6660
0.9795      399.4530      500.3550      100.9020      684.1120      284.6590      162.1543      183.7570
0.9802      399.4490      500.4470      100.9980      684.1410      284.6920      162.2293      183.6940
0.9808      399.4560      500.4190      100.9630      684.2070      284.7510      162.2257      183.7880
0.9815      399.4560      500.3730      100.9170      684.2640      284.8080      162.2140      183.8910
0.9822      399.4820      500.4370      100.9550      684.3350      284.8530      162.2543      183.8980
0.9828      399.5040      500.3910      100.8870      684.4100      284.9060      162.2267      184.0190
0.9835      399.4490      500.3920      100.9430      684.4160      284.9670      162.2843      184.0240
0.9842      399.5110      500.4090      100.8980      684.4250      284.9140      162.2367      184.0160
0.9848      399.4710      500.4280      100.9570      684.4380      284.9670      162.2937      184.0100
0.9855      399.5000      500.3730      100.8730      684.5540      285.0540      162.2667      184.1810
0.9861      399.5190      500.3920      100.8730      684.6110      285.0920      162.2793      184.2190
0.9868      399.5190      500.4010      100.8820      684.6410      285.1220      162.2953      184.2400
0.9875      399.5040      500.4280      100.9240      684.7020      285.1980      162.3487      184.2740
0.9881      399.5220      500.3540      100.8320      684.7280      285.2060      162.2900      184.3740
0.9888      399.5370      500.3180      100.7810      684.8080      285.2710      162.2777      184.4900
0.9895      399.5480      500.3820      100.8340      684.8250      285.2770      162.3150      184.4430
0.9901      399.5410      500.4740      100.9330      684.8500      285.3090      162.3917      184.3760
0.9908      399.5370      500.4190      100.8820      684.8790      285.3420      162.3687      184.4600
0.9915      399.5700      500.3360      100.7660      684.9300      285.3600      162.2973      184.5940
0.9921      399.5590      500.4460      100.8870      684.9800      285.4210      162.3983      184.5340
0.9928      399.5520      500.4280      100.8760      685.0700      285.5180      162.4233      184.6420
0.9935      399.5960      500.4190      100.8230      685.0930      285.4970      162.3810      184.6740
0.9941      399.5740      500.3640      100.7900      685.1590      285.5850      162.3883      184.7950
0.9948      399.5630      500.3820      100.8190      685.1970      285.6340      162.4240      184.8150
0.9955      399.5960      500.3920      100.7960      685.2810      285.6850      162.4257      184.8890
0.9961      399.5850      500.3730      100.7880      685.3200      285.7350      162.4370      184.9470
0.9968      399.5960      500.3360      100.7400      685.3410      285.7450      162.4083      185.0050
0.9975      399.6030      500.4190      100.8160      685.3140      285.7110      162.4477      184.8950
0.9981      399.6330      500.4560      100.8230      685.3450      285.7120      162.4527      184.8890
0.9988      399.6290      500.3270      100.6980      685.4700      285.8410      162.4123      185.1430
0.9995      399.6330      500.4380      100.8050      685.4920      285.8590      162.4897      185.0540
1.0001      399.6140      500.4000      100.7860      685.5240      285.9100      162.4940      185.1240
1.0008      399.6440      500.3920      100.7480      685.5830      285.9390      162.4783      185.1910
1.0015      399.6550      500.4290      100.7740      685.5630      285.9080      162.4853      185.1340
1.0021      399.6470      500.4100      100.7630      685.6520      286.0050      162.5103      185.2420
1.0028      399.6370      500.4750      100.8380      685.7140      286.0770      162.5843      185.2390
1.0035      399.6730      500.4280      100.7550      685.7730      286.1000      162.5367      185.3450
1.0041      399.6690      500.3910      100.7220      685.7650      286.0960      162.5133      185.3740
1.0048      399.6510      500.4100      100.7590      685.7420      286.0910      162.5363      185.3320
1.0055      399.6770      500.3820      100.7050      685.8780      286.2010      162.5370      185.4960
1.0061      399.6920      500.3740      100.6820      685.9520      286.2600      162.5413      185.5780
1.0068      399.6730      500.3910      100.7180      686.0080      286.3350      162.5903      185.6170
1.0075      399.6950      500.4190      100.7240      686.0400      286.3450      162.5977      185.6210
1.0081      399.6800      500.4550      100.7750      686.0270      286.3470      162.6323      185.5720
1.0088      399.7060      500.3820      100.6760      686.1440      286.4380      162.5967      185.7620
1.0095      399.7100      500.4100      100.7000      686.1730      286.4630      162.6210      185.7630
1.0101      399.7170      500.4460      100.7290      686.1890      286.4720      162.6433      185.7430
1.0108      399.6840      500.4190      100.7350      686.2340      286.5500      162.6733      185.8150
1.0115      399.7360      500.3740      100.6380      686.1960      286.4600      162.5787      185.8220
1.0121      399.7210      500.3730      100.6520      686.2860      286.5650      162.6230      185.9130
1.0128      399.7360      500.3920      100.6560      686.3750      286.6390      162.6503      185.9830
1.0135      399.7360      500.4380      100.7020      686.4210      286.6850      162.6963      185.9830
1.0141      399.7280      500.3450      100.6170      686.4690      286.7410      162.6583      186.1240
1.0148      399.7610      500.3640      100.6030      686.5220      286.7610      162.6557      186.1580
1.0155      399.7320      500.4100      100.6780      686.5440      286.8120      162.7227      186.1340
1.0161      399.7280      500.4100      100.6820      686.6000      286.8720      162.7453      186.1900
1.0168      399.7500      500.4550      100.7050      686.6460      286.8960      162.7687      186.1910
1.0174      399.7580      500.4190      100.6610      686.6980      286.9400      162.7540      186.2790
1.0181      399.7500      500.3640      100.6140      686.7230      286.9730      162.7337      186.3590
1.0188      399.7580      500.3180      100.5600      686.7840      287.0260      162.7153      186.4660
1.0194      399.7650      500.3910      100.6260      686.8120      287.0470      162.7663      186.4210
1.0201      399.7650      500.3820      100.6170      686.8790      287.1140      162.7827      186.4970
1.0208      399.7690      500.4100      100.6410      686.9180      287.1490      162.8103      186.5080
1.0214      399.7870      500.4000      100.6130      686.9660      287.1790      162.8017      186.5660
1.0221      399.7800      500.3820      100.6020      687.0020      287.2220      162.8087      186.6200
1.0228      399.8130      500.4280      100.6150      687.0560      287.2430      162.8243      186.6280
1.0234      399.7870      500.4650      100.6780      687.0680      287.2810      162.8790      186.6030
1.0241      399.7870      500.3540      100.5670      687.1280      287.3410      162.8250      186.7740
1.0248      399.8090      500.3090      100.5000      687.1550      287.3460      162.7820      186.8460
1.0254      399.7840      500.3920      100.6080      687.1940      287.4100      162.8753      186.8020
1.0261      399.8240      500.3820      100.5580      687.2710      287.4470      162.8543      186.8890
1.0268      399.8240      500.4190      100.5950      687.3120      287.4880      162.8927      186.8930
1.0274      399.8200      500.3450      100.5250      687.3740      287.5540      162.8680      187.0290
1.0281      399.8090      500.4370      100.6280      687.3520      287.5430      162.9330      186.9150
1.0288      399.8090      500.4100      100.6010      687.4080      287.5990      162.9337      186.9980
1.0294      399.8090      500.3640      100.5550      687.4900      287.6810      162.9303      187.1260
1.0301      399.8420      500.4100      100.5680      687.4740      287.6320      162.9227      187.0640
1.0308      399.8020      500.3280      100.5260      687.5180      287.7160      162.9227      187.1900
1.0314      399.8310      500.3640      100.5330      687.5300      287.6990      162.9217      187.1660
1.0321      399.8460      500.4370      100.5910      687.5520      287.7060      162.9627      187.1150
1.0328      399.8610      500.4190      100.5580      687.6460      287.7850      162.9670      187.2270
1.0334      399.8310      500.3450      100.5140      687.7120      287.8810      162.9697      187.3670
1.0341      399.8680      500.3820      100.5140      687.7820      287.9140      162.9807      187.4000
1.0348      399.8830      500.4010      100.5180      687.8100      287.9270      162.9877      187.4090
1.0354      399.8680      500.3550      100.4870      687.9020      288.0340      163.0027      187.5470
1.0361      399.8640      500.4000      100.5360      687.9300      288.0660      163.0460      187.5300
1.0368      399.8680      500.3820      100.5140      687.9410      288.0730      163.0337      187.5590
1.0374      399.8680      500.3910      100.5230      688.0030      288.1350      163.0603      187.6120
1.0381      399.8530      500.4000      100.5470      688.0030      288.1500      163.0813      187.6030
1.0388      399.8680      500.3450      100.4770      688.1050      288.2370      163.0637      187.7600
