eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
-1.9679      342.0310      499.7010      157.6700      394.5695      52.5385      122.6262      -105.1315
-1.9679      342.0020      499.7200      157.7180      394.5177      52.5157      122.6506      -105.2023
-1.9689      341.9760      499.6550      157.6790      394.4880      52.5120      122.6233      -105.1670
-1.9699      341.9720      499.6460      157.6740      394.4962      52.5242      122.6241      -105.1498
-1.9709      341.9830      499.7560      157.7730      394.4830      52.5000      122.6820      -105.2730
-1.9709      341.9570      499.7470      157.7900      394.4780      52.5210      122.7003      -105.2690
-1.9719      341.9570      499.6730      157.7160      394.4872      52.5302      122.6541      -105.1858
-1.9729      341.9760      499.6740      157.6980      394.4608      52.4848      122.6269      -105.2132
-1.9729      341.9650      499.7470      157.7820      394.4174      52.4524      122.6721      -105.3296
-1.9739      341.9470      499.7290      157.7820      394.4652      52.5182      122.6941      -105.2638
-1.9749      341.9390      499.6730      157.7340      394.4915      52.5525      122.6735      -105.1815
-1.9749      341.9240      499.6640      157.7400      394.4200      52.4960      122.6587      -105.2440
-1.9759      341.9240      499.6730      157.7490      394.3798      52.4558      122.6513      -105.2932
-1.9769      341.8730      499.7200      157.8470      394.4124      52.5394      122.7445      -105.3076
-1.9779      341.8730      499.7200      157.8470      394.3895      52.5165      122.7368      -105.3305
-1.9779      341.8620      499.6550      157.7930      394.3899      52.5279      122.7046      -105.2651
-1.9789      341.8510      499.6640      157.8130      394.4126      52.5616      122.7292      -105.2514
-1.9799      341.8660      499.7290      157.8630      394.3704      52.5044      122.7435      -105.3586
-1.9809      341.8290      499.6740      157.8450      394.3862      52.5572      122.7491      -105.2878
-1.9809      341.8360      499.7190      157.8830      394.4187      52.5827      122.7829      -105.3003
-1.9820      341.8620      499.7290      157.8670      394.3532      52.4912      122.7417      -105.3758
-1.9830      341.8360      499.7470      157.9110      394.3439      52.5079      122.7766      -105.4031
-1.9830      341.8210      499.7100      157.8890      394.3303      52.5093      122.7624      -105.3797
-1.9840      341.8140      499.6830      157.8690      394.3256      52.5116      122.7499      -105.3574
-1.9850      341.8100      499.7740      157.9640      394.2800      52.4700      122.7993      -105.4940
-1.9850      341.7550      499.6910      157.9360      394.3036      52.5486      122.8069      -105.3874
-1.9860      341.7520      499.7110      157.9590      394.2914      52.5394      122.8191      -105.4196
-1.9870      341.7810      499.7100      157.9290      394.2787      52.4977      122.7852      -105.4313
-1.9870      341.7330      499.6920      157.9590      394.2831      52.5501      122.8227      -105.4089
-1.9880      341.7400      499.6910      157.9510      394.2780      52.5380      122.8133      -105.4130
-1.9890      341.7590      499.7470      157.9880      394.2974      52.5384      122.8381      -105.4496
-1.9890      341.7330      499.6270      157.8940      394.2673      52.5343      122.7741      -105.3597
-1.9900      341.7080      499.6740      157.9660      394.2335      52.5255      122.8192      -105.4405
-1.9910      341.7080      499.7200      158.0120      394.1368      52.4288      122.8176      -105.5832
-1.9910      341.6780      499.7380      158.0600      394.2128      52.5348      122.8849      -105.5252
-1.9920      341.6410      499.6450      158.0040      394.1673      52.5263      122.8448      -105.4777
-1.9930      341.6600      499.6550      157.9950      394.1904      52.5304      122.8401      -105.4646
-1.9930      341.6410      499.6910      158.0500      394.1036      52.4626      122.8542      -105.5874
-1.9940      341.6230      499.6640      158.0410      394.1649      52.5419      122.8746      -105.4991
-1.9950      341.6380      499.5820      157.9440      394.1766      52.5386      122.8089      -105.4054
-1.9950      341.6560      499.7190      158.0630      394.1360      52.4800      122.8687      -105.5830
-1.9960      341.6050      499.7290      158.1240      394.1035      52.4985      122.9155      -105.6255
-1.9970      341.5970      499.7740      158.1770      394.0653      52.4683      122.9408      -105.7087
-1.9970      341.5720      499.6740      158.1020      394.0938      52.5218      122.9086      -105.5802
-1.9980      341.5680      499.6640      158.0960      394.0688      52.5008      122.8976      -105.5952
-1.9990      341.5570      499.7380      158.1810      394.0648      52.5078      122.9566      -105.6732
-1.9990      341.5460      499.7290      158.1830      394.0782      52.5322      122.9661      -105.6508
-2.0000      341.5530      499.6730      158.1200      394.0568      52.5038      122.9146      -105.6162
-2.0010      341.5500      499.6550      158.1050      394.0424      52.4924      122.9008      -105.6126
-2.0010      341.5200      499.6920      158.1720      394.0589      52.5389      122.9610      -105.6331
-2.0020      341.5380      499.6820      158.1440      394.0083      52.4703      122.9194      -105.6737
-2.0030      341.5020      499.6550      158.1530      394.0809      52.5789      122.9616      -105.5741
-2.0040      341.4980      499.7190      158.2210      394.0049      52.5069      122.9830      -105.7141
-2.0040      341.4650      499.7470      158.2820      393.9213      52.4563      123.0068      -105.8257
-2.0050      341.4320      499.6920      158.2600      393.9556      52.5236      123.0145      -105.7364
-2.0060      341.4580      499.7290      158.2710      393.9240      52.4660      123.0027      -105.8050
-2.0060      341.4240      499.7190      158.2950      393.9805      52.5565      123.0488      -105.7385
-2.0070      341.4500      499.6360      158.1860      393.9334      52.4834      122.9518      -105.7026
-2.0080      341.4500      499.7190      158.2690      393.9342      52.4842      123.0074      -105.7848
-2.0080      341.3880      499.7100      158.3220      393.9113      52.5233      123.0558      -105.7987
-2.0090      341.4170      499.6460      158.2290      393.9544      52.5374      122.9985      -105.6916
-2.0100      341.4060      499.7280      158.3220      393.9080      52.5020      123.0487      -105.8200
-2.0100      341.3880      499.6280      158.2400      393.9033      52.5153      122.9984      -105.7247
-2.0110      341.3360      499.6820      158.3460      393.8221      52.4861      123.0594      -105.8599
-2.0120      341.3180      499.6550      158.3370      393.8540      52.5360      123.0700      -105.8010
-2.0130      341.3330      499.7200      158.3870      393.8488      52.5158      123.0966      -105.8712
-2.0130      341.3330      499.7100      158.3770      393.8325      52.4995      123.0845      -105.8775
-2.0140      341.2920      499.6730      158.3810      393.8399      52.5479      123.1033      -105.8331
-2.0140      341.2810      499.7100      158.4290      393.8566      52.5756      123.1445      -105.8534
-2.0151      341.3250      499.6360      158.3110      393.8438      52.5188      123.0469      -105.7922
-2.0161      341.2850      499.7010      158.4160      393.7839      52.4989      123.1103      -105.9171
-2.0161      341.2990      499.7740      158.4750      393.7322      52.4332      123.1277      -106.0418
-2.0171      341.2330      499.7010      158.4680      393.7526      52.5196      123.1519      -105.9484
-2.0181      341.2370      499.6730      158.4360      393.7659      52.5289      123.1336      -105.9071
-2.0181      341.2300      499.7560      158.5260      393.7020      52.4720      123.1747      -106.0540
-2.0191      341.2040      499.6640      158.4600      393.6863      52.4823      123.1341      -105.9777
-2.0201      341.1860      499.6830      158.4970      393.7655      52.5795      123.1912      -105.9175
-2.0201      341.2080      499.6460      158.4380      393.7048      52.4968      123.1243      -105.9412
-2.0211      341.1670      499.6180      158.4510      393.7647      52.5977      123.1666      -105.8533
-2.0211      341.1640      499.7290      158.5650      393.6727      52.5087      123.2129      -106.0563
-2.0221      341.1600      499.7380      158.5780      393.6912      52.5312      123.2291      -106.0468
-2.0231      341.1450      499.6920      158.5470      393.7228      52.5778      123.2239      -105.9692
-2.0231      341.1270      499.6650      158.5380      393.6383      52.5113      123.1958      -106.0267
-2.0241      341.1340      499.7010      158.5670      393.6424      52.5084      123.2141      -106.0586
-2.0251      341.1010      499.6730      158.5720      393.6368      52.5358      123.2266      -106.0362
-2.0261      341.1080      499.6730      158.5650      393.5991      52.4911      123.2070      -106.0739
-2.0261      341.0720      499.7750      158.7030      393.5827      52.5107      123.3056      -106.1923
-2.0271      341.0680      499.7560      158.6880      393.6149      52.5469      123.3076      -106.1411
-2.0281      341.0940      499.6280      158.5340      393.6561      52.5621      123.2100      -105.9719
-2.0281      341.0610      499.7290      158.6680      393.6138      52.5528      123.2963      -106.1152
-2.0291      341.0280      499.7470      158.7190      393.5898      52.5618      123.3333      -106.1572
-2.0291      341.0530      499.6920      158.6390      393.5364      52.4834      123.2538      -106.1556
-2.0301      341.0280      499.6740      158.6460      393.5769      52.5489      123.2803      -106.0971
-2.0311      341.0060      499.7660      158.7600      393.5135      52.5075      123.3425      -106.2525
-2.0311      340.9980      499.7190      158.7210      393.5018      52.5038      123.3153      -106.2172
-2.0321      340.9540      499.7100      158.7560      393.4626      52.5086      123.3402      -106.2474
-2.0331      340.9760      499.6280      158.6520      393.4743      52.4983      123.2674      -106.1537
-2.0341      340.9830      499.7560      158.7730      393.4345      52.4515      123.3325      -106.3215
-2.0341      340.9500      499.6820      158.7320      393.4850      52.5350      123.3330      -106.1970
-2.0351      340.9360      499.6920      158.7560      393.4898      52.5538      123.3553      -106.2022
-2.0361      340.9500      499.6450      158.6950      393.4255      52.4755      123.2885      -106.2195
-2.0361      340.8990      499.6740      158.7750      393.3867      52.4877      123.3459      -106.2873
-2.0371      340.8840      499.6550      158.7710      393.4190      52.5350      123.3590      -106.2360
-2.0381      340.8590      499.6550      158.7960      393.3819      52.5229      123.3716      -106.2731
-2.0381      340.8840      499.6270      158.7430      393.3991      52.5151      123.3337      -106.2279
-2.0391      340.8290      499.6370      158.8080      393.3515      52.5225      123.3795      -106.2855
-2.0401      340.8360      499.7920      158.9560      393.3309      52.4949      123.4690      -106.4611
-2.0411      340.8290      499.6830      158.8540      393.3457      52.5167      123.4082      -106.3373
-2.0411      340.8220      499.6920      158.8700      393.3291      52.5071      123.4157      -106.3629
-2.0421      340.8140      499.6730      158.8590      393.3906      52.5766      123.4315      -106.2824
-2.0431      340.8110      499.7470      158.9360      393.3318      52.5208      123.4643      -106.4152
-2.0431      340.7850      499.6460      158.8610      393.3047      52.5197      123.4139      -106.3413
-2.0441      340.7550      499.7190      158.9640      393.2156      52.4606      123.4629      -106.5034
-2.0451      340.7260      499.7650      159.0390      393.2402      52.5142      123.5307      -106.5248
-2.0461      340.7080      499.7010      158.9930      393.2773      52.5693      123.5184      -106.4237
-2.0461      340.7040      499.6460      158.9420      393.2607      52.5567      123.4802      -106.3853
-2.0471      340.7260      499.7930      159.0670      393.1542      52.4282      123.5207      -106.6388
-2.0481      340.6710      499.6830      159.0120      393.1949      52.5239      123.5160      -106.4881
-2.0492      340.6750      499.7010      159.0260      393.2007      52.5257      123.5259      -106.5003
-2.0492      340.6860      499.6190      158.9330      393.2132      52.5272      123.4644      -106.4058
-2.0502      340.6670      499.6550      158.9880      393.2286      52.5616      123.5125      -106.4264
-2.0512      340.6420      499.7380      159.0960      393.1748      52.5328      123.5749      -106.5632
-2.0512      340.6080      499.6360      159.0280      393.1655      52.5575      123.5378      -106.4705
-2.0522      340.6050      499.6550      159.0500      393.1423      52.5373      123.5458      -106.5127
-2.0522      340.5790      499.6830      159.1040      393.1096      52.5306      123.5795      -106.5734
-2.0532      340.5720      499.6920      159.1200      393.1248      52.5528      123.5976      -106.5672
-2.0542      340.5460      499.7470      159.2010      393.0293      52.4833      123.6284      -106.7177
-2.0542      340.5680      499.6460      159.0780      393.0794      52.5114      123.5558      -106.5666
-2.0552      340.5420      499.6730      159.1310      393.1229      52.5809      123.6143      -106.5501
-2.0562      340.5350      499.7190      159.1840      393.1112      52.5762      123.6481      -106.6078
-2.0572      340.5200      499.7470      159.2270      393.0481      52.5281      123.6607      -106.6989
-2.0582      340.5060      499.6740      159.1680      393.0209      52.5149      123.6170      -106.6531
-2.0582      340.4980      499.7920      159.2940      392.9364      52.4384      123.6755      -106.8556
-2.0592      340.4690      499.6920      159.2230      392.9787      52.5097      123.6519      -106.7133
-2.0592      340.4620      499.6280      159.1660      393.0168      52.5548      123.6289      -106.6112
-2.0602      340.4650      499.7100      159.2450      392.9655      52.5005      123.6635      -106.7445
-2.0612      340.4180      499.7380      159.3200      392.9473      52.5293      123.7231      -106.7907
-2.0622      340.4140      499.6740      159.2600      392.9101      52.4961      123.6720      -106.7639
-2.0622      340.4180      499.7010      159.2830      392.8853      52.4673      123.6778      -106.8157
-2.0632      340.4250      499.7190      159.2940      392.9160      52.4910      123.6930      -106.8030
-2.0642      340.3920      499.7290      159.3370      392.9425      52.5505      123.7415      -106.7865
-2.0642      340.3620      499.6920      159.3300      392.9069      52.5449      123.7350      -106.7851
-2.0652      340.3700      499.7290      159.3590      392.8384      52.4684      123.7288      -106.8906
-2.0662      340.3550      499.6830      159.3280      392.8227      52.4677      123.7079      -106.8603
-2.0672      340.3070      499.6460      159.3390      392.8191      52.5121      123.7300      -106.8269
-2.0672      340.3150      499.7380      159.4230      392.8637      52.5487      123.7982      -106.8743
-2.0682      340.3260      499.6920      159.3660      392.8515      52.5255      123.7525      -106.8405
-2.0692      340.3330      499.6180      159.2850      392.8604      52.5274      123.6991      -106.7576
-2.0692      340.3070      499.7280      159.4210      392.8265      52.5195      123.7872      -106.9015
-2.0702      340.2890      499.7010      159.4120      392.8433      52.5543      123.7928      -106.8577
-2.0712      340.2890      499.7110      159.4220      392.8437      52.5547      123.7996      -106.8673
-2.0722      340.2850      499.6550      159.3700      392.7895      52.5045      123.7482      -106.8655
-2.0732      340.2590      499.7190      159.4600      392.7468      52.4878      123.8026      -106.9722
-2.0732      340.2340      499.6740      159.4400      392.7662      52.5322      123.8041      -106.9078
-2.0742      340.2370      499.6640      159.4270      392.7958      52.5588      123.8043      -106.8682
-2.0752      340.1970      499.7560      159.5590      392.7584      52.5614      123.8931      -106.9976
-2.0762      340.2110      499.7190      159.5080      392.7547      52.5437      123.8532      -106.9643
-2.0762      340.2560      499.6830      159.4270      392.7347      52.4787      123.7776      -106.9483
-2.0772      340.1860      499.8020      159.6160      392.7156      52.5296      123.9205      -107.0864
-2.0782      340.1970      499.7750      159.5780      392.7141      52.5171      123.8910      -107.0609
-2.0792      340.1820      499.6550      159.4730      392.7672      52.5852      123.8437      -106.8878
-2.0792      340.1790      499.7290      159.5500      392.6728      52.4938      123.8646      -107.0562
-2.0802      340.2010      499.7380      159.5370      392.6731      52.4721      123.8487      -107.0649
-2.0812      340.1340      499.6640      159.5300      392.7147      52.5807      123.8802      -106.9493
-2.0823      340.1200      499.6280      159.5080      392.6904      52.5704      123.8621      -106.9376
-2.0823      340.1490      499.6550      159.5060      392.6463      52.4973      123.8364      -107.0087
-2.0833      340.0900      499.7100      159.6200      392.6316      52.5416      123.9272      -107.0784
-2.0843      340.0940      499.7470      159.6530      392.6478      52.5538      123.9533      -107.0992
-2.0843      340.0500      499.6550      159.6050      392.6334      52.5834      123.9311      -107.0216
-2.0853      340.0500      499.6830      159.6330      392.5742      52.5242      123.9301      -107.1088
-2.0863      340.0530      499.6450      159.5920      392.6327      52.5797      123.9212      -107.0123
-2.0863      340.0240      499.7470      159.7230      392.6011      52.5771      124.0077      -107.1459
-2.0873      339.9950      499.7110      159.7160      392.5359      52.5409      123.9910      -107.1751
-2.0883      340.0170      499.6920      159.6750      392.5025      52.4855      123.9452      -107.1895
-2.0893      339.9620      499.6640      159.7020      392.5266      52.5646      123.9895      -107.1374
-2.0893      339.9400      499.6650      159.7250      392.5009      52.5609      124.0036      -107.1641
-2.0903      339.9170      499.7560      159.8390      392.4804      52.5634      124.0805      -107.2756
-2.0913      339.9470      499.6730      159.7260      392.5035      52.5565      124.0028      -107.1695
-2.0923      339.9100      499.7190      159.8090      392.4801      52.5701      124.0627      -107.2389
-2.0923      339.9030      499.7100      159.8070      392.4827      52.5797      124.0646      -107.2273
-2.0933      339.8990      499.6920      159.7930      392.4747      52.5757      124.0539      -107.2173
-2.0943      339.8920      499.7190      159.8270      392.4341      52.5421      124.0654      -107.2849
-2.0943      339.8810      499.6730      159.7920      392.4671      52.5861      124.0567      -107.2059
-2.0953      339.8440      499.7010      159.8570      392.4374      52.5934      124.1025      -107.2636
-2.0963      339.8590      499.6370      159.7780      392.4595      52.6005      124.0522      -107.1775
-2.0973      339.7960      499.6910      159.8950      392.4039      52.6079      124.1326      -107.2871
-2.0973      339.8110      499.7560      159.9450      392.3520      52.5410      124.1437      -107.4040
-2.0983      339.8290      499.7190      159.8900      392.4037      52.5747      124.1182      -107.3153
-2.0993      339.8070      499.6910      159.8840      392.3651      52.5581      124.1087      -107.3259
-2.1003      339.8260      499.8760      160.0500      392.3130      52.4870      124.1957      -107.5630
-2.1003      339.7930      499.6830      159.8900      392.3888      52.5958      124.1253      -107.2942
-2.1013      339.7670      499.7010      159.9340      392.2914      52.5244      124.1308      -107.4096
-2.1023      339.7380      499.6740      159.9360      392.2713      52.5333      124.1351      -107.4027
-2.1023      339.7340      499.6830      159.9490      392.3091      52.5751      124.1577      -107.3739
-2.1033      339.6900      499.7380      160.0480      392.3356      52.6456      124.2472      -107.4024
-2.1043      339.6900      499.6650      159.9750      392.2972      52.6072      124.1857      -107.3678
-2.1053      339.6820      499.6910      160.0090      392.2224      52.5404      124.1861      -107.4686
-2.1063      339.6860      499.6920      160.0060      392.2401      52.5541      124.1887      -107.4519
-2.1063      339.6820      499.7370      160.0550      392.2508      52.5688      124.2263      -107.4862
-2.1073      339.6530      499.7010      160.0480      392.3028      52.6498      124.2486      -107.3982
-2.1083      339.6570      499.6640      160.0070      392.2961      52.6391      124.2177      -107.3679
-2.1093      339.6310      499.7560      160.1250      392.1773      52.5463      124.2654      -107.5787
-2.1093      339.5980      499.7010      160.1030      392.1431      52.5451      124.2504      -107.5579
-2.1103      339.6050      499.6920      160.0870      392.1291      52.5241      124.2327      -107.5629
-2.1113      339.5800      499.7380      160.1580      392.1466      52.5666      124.2942      -107.5914
-2.1113      339.5430      499.7750      160.2320      392.1598      52.6168      124.3603      -107.6152
-2.1123      339.5280      499.6280      160.1000      392.1501      52.6221      124.2740      -107.4779
-2.1133      339.5570      499.6820      160.1250      392.0871      52.5301      124.2600      -107.5949
-2.1143      339.5680      499.7560      160.1880      392.1491      52.5811      124.3190      -107.6069
-2.1143      339.5500      499.7560      160.2060      392.1458      52.5958      124.3359      -107.6102
-2.1154      339.5170      499.7930      160.2760      392.0991      52.5821      124.3780      -107.6939
-2.1154      339.4910      499.6820      160.1910      392.0739      52.5829      124.3216      -107.6081
-2.1164      339.4770      499.7750      160.2980      392.0147      52.5377      124.3779      -107.7603
-2.1174      339.5020      499.7650      160.2630      392.0372      52.5352      124.3537      -107.7278
-2.1174      339.4650      499.7370      160.2720      392.0253      52.5603      124.3681      -107.7117
-2.1184      339.4430      499.6820      160.2390      392.0707      52.6277      124.3686      -107.6113
-2.1184      339.4430      499.6180      160.1750      392.0459      52.6029      124.3176      -107.5721
-2.1194      339.4360      499.7470      160.3110      391.9623      52.5263      124.3828      -107.7847
-2.1204      339.4360      499.7370      160.3010      392.0186      52.5826      124.3949      -107.7184
-2.1214      339.3880      499.6640      160.2760      391.9839      52.5959      124.3826      -107.6801
-2.1214      339.4180      499.7200      160.3020      392.0775      52.6595      124.4212      -107.6425
-2.1224      339.4140      499.6830      160.2690      391.9892      52.5752      124.3711      -107.6938
-2.1224      339.4030      499.7100      160.3070      391.9312      52.5282      124.3807      -107.7788
-2.1234      339.3590      499.6640      160.3050      391.8861      52.5271      124.3790      -107.7779
-2.1244      339.3880      499.7370      160.3490      391.9702      52.5822      124.4267      -107.7668
-2.1244      339.3330      499.7280      160.3950      391.9318      52.5988      124.4629      -107.7962
-2.1254      339.3410      499.7750      160.4340      391.9017      52.5607      124.4762      -107.8733
-2.1264      339.3070      499.6820      160.3750      391.8485      52.5415      124.4305      -107.8335
-2.1264      339.3040      499.6550      160.3510      391.9150      52.6110      124.4377      -107.7400
-2.1274      339.3110      499.7650      160.4540      391.8462      52.5352      124.4811      -107.9188
-2.1274      339.2850      499.6730      160.3880      391.9530      52.6680      124.4813      -107.7200
-2.1284      339.2780      499.6920      160.4140      391.8739      52.5959      124.4746      -107.8181
-2.1294      339.2780      499.6920      160.4140      391.7918      52.5138      124.4473      -107.9002
-2.1304      339.2150      499.6550      160.4400      391.8105      52.5955      124.4918      -107.8445
-2.1304      339.1790      499.6830      160.5040      391.7526      52.5736      124.5272      -107.9304
-2.1314      339.1640      499.6550      160.4910      391.8612      52.6972      124.5597      -107.7938
-2.1324      339.2050      499.6920      160.4870      391.7817      52.5767      124.5169      -107.9103
-2.1324      339.1600      499.6450      160.4850      391.7222      52.5622      124.5107      -107.9228
-2.1334      339.1490      499.7280      160.5790      391.7673      52.6183      124.5921      -107.9607
-2.1334      339.1310      499.7470      160.6160      391.7153      52.5843      124.6054      -108.0317
-2.1344      339.1350      499.6920      160.5570      391.7867      52.6517      124.5886      -107.9053
-2.1354      339.1200      499.6270      160.5070      391.7825      52.6625      124.5588      -107.8445
-2.1354      339.0980      499.6830      160.5850      391.6517      52.5537      124.5746      -108.0313
-2.1364      339.0760      499.7010      160.6250      391.6755      52.5995      124.6165      -108.0255
-2.1374      339.0650      499.6190      160.5540      391.6283      52.5633      124.5571      -107.9907
-2.1384      339.0470      499.7110      160.6640      391.6935      52.6465      124.6582      -108.0175
-2.1384      338.9990      499.7750      160.7760      391.6043      52.6053      124.7191      -108.1707
-2.1394      339.0130      499.6640      160.6510      391.6402      52.6272      124.6431      -108.0238
-2.1394      338.9950      499.7650      160.7700      391.6421      52.6471      124.7290      -108.1229
-2.1404      338.9990      499.7290      160.7300      391.6058      52.6068      124.6889      -108.1232
-2.1404      339.0240      499.6820      160.6580      391.6860      52.6620      124.6593      -107.9960
-2.1414      339.0060      499.6730      160.6670      391.6140      52.6080      124.6473      -108.0590
-2.1424      339.0060      499.7380      160.7320      391.6121      52.6061      124.6900      -108.1259
-2.1424      338.9840      499.7380      160.7540      391.5531      52.5691      124.6924      -108.1849
-2.1434      338.9620      499.7100      160.7480      391.5811      52.6191      124.7050      -108.1289
-2.1444      338.9620      499.6920      160.7300      391.5512      52.5892      124.6831      -108.1408
-2.1444      338.9620      499.7190      160.7570      391.5814      52.6194      124.7111      -108.1376
-2.1454      338.9100      499.7100      160.8000      391.5268      52.6168      124.7389      -108.1832
-2.1464      338.9290      499.7290      160.8000      391.5806      52.6516      124.7505      -108.1484
-2.1464      338.9360      499.7100      160.7740      391.5185      52.5825      124.7102      -108.1915
-2.1474      338.9330      499.6920      160.7590      391.5706      52.6376      124.7185      -108.1214
-2.1474      338.8920      499.7100      160.8180      391.5173      52.6253      124.7538      -108.1927
-2.1485      338.8630      499.6650      160.8020      391.5464      52.6834      124.7625      -108.1186
-2.1495      338.8300      499.7470      160.9170      391.4959      52.6659      124.8333      -108.2511
-2.1495      338.8660      499.7280      160.8620      391.4850      52.6190      124.7810      -108.2430
-2.1505      338.8480      499.7290      160.8810      391.4622      52.6142      124.7921      -108.2668
-2.1505      338.8190      499.7100      160.8910      391.4595      52.6405      124.8075      -108.2505
-2.1515      338.8220      499.7100      160.8880      391.4392      52.6172      124.7977      -108.2708
-2.1525      338.8520      499.7110      160.8590      391.5054      52.6534      124.7905      -108.2056
-2.1525      338.8190      499.7200      160.9010      391.5139      52.6949      124.8323      -108.2061
-2.1535      338.8340      499.6830      160.8490      391.4557      52.6217      124.7732      -108.2273
-2.1545      338.8300      499.7200      160.8900      391.4343      52.6043      124.7948      -108.2857
-2.1545      338.7930      499.6830      160.8900      391.4542      52.6612      124.8137      -108.2288
-2.1555      338.7710      499.6830      160.9120      391.4755      52.7045      124.8428      -108.2075
-2.1555      338.7670      499.7650      160.9980      391.4477      52.6807      124.8922      -108.3173
-2.1565      338.7630      499.6730      160.9100      391.3913      52.6283      124.8161      -108.2817
-2.1565      338.7340      499.7380      161.0040      391.3467      52.6127      124.8736      -108.3913
-2.1575      338.7270      499.7560      161.0290      391.3267      52.5997      124.8859      -108.4293
-2.1575      338.7230      499.6730      160.9500      391.3612      52.6382      124.8461      -108.3118
-2.1585      338.7190      499.6730      160.9540      391.4076      52.6886      124.8655      -108.2654
-2.1585      338.7300      499.7650      161.0350      391.3519      52.6219      124.8973      -108.4131
-2.1595      338.6820      499.6910      161.0090      391.3025      52.6205      124.8795      -108.3885
-2.1605      338.6640      499.6730      161.0090      391.2841      52.6201      124.8794      -108.3889
-2.1615      338.6530      499.6460      160.9930      391.2824      52.6294      124.8718      -108.3636
-2.1615      338.6160      499.7280      161.1120      391.2437      52.6277      124.9506      -108.4843
-2.1625      338.5910      499.6920      161.1010      391.2262      52.6352      124.9457      -108.4658
-2.1635      338.5610      499.6460      161.0850      391.1843      52.6233      124.9311      -108.4617
-2.1635      338.5390      499.7190      161.1800      391.1999      52.6609      125.0070      -108.5191
-2.1645      338.5690      499.7380      161.1690      391.2093      52.6403      124.9928      -108.5287
-2.1645      338.5540      499.6550      161.1010      391.2036      52.6496      124.9505      -108.4514
-2.1655      338.5100      499.7010      161.1910      391.1876      52.6776      125.0199      -108.5134
-2.1665      338.4990      499.7190      161.2200      391.0974      52.5984      125.0128      -108.6216
-2.1665      338.4580      499.6820      161.2240      391.0985      52.6405      125.0295      -108.5835
-2.1675      338.4360      499.6910      161.2550      391.1428      52.7068      125.0723      -108.5482
-2.1685      338.4110      499.7660      161.3550      391.0511      52.6401      125.1167      -108.7149
-2.1685      338.4070      499.6280      161.2210      391.0731      52.6661      125.0360      -108.5549
-2.1695      338.3700      499.6910      161.3210      390.9861      52.6161      125.0860      -108.7049
-2.1705      338.3220      499.7010      161.3790      390.9683      52.6463      125.1348      -108.7327
-2.1705      338.3520      499.6830      161.3310      391.0650      52.7130      125.1250      -108.6180
-2.1715      338.3150      499.7470      161.4320      390.9783      52.6633      125.1758      -108.7687
-2.1725      338.3040      499.6920      161.3880      391.0128      52.7088      125.1616      -108.6792
-2.1725      338.3010      499.7010      161.4000      390.9299      52.6289      125.1430      -108.7711
-2.1735      338.2670      499.6000      161.3330      390.8938      52.6268      125.0976      -108.7062
-2.1745      338.2560      499.6640      161.4080      390.9692      52.7132      125.1764      -108.6948
-2.1745      338.2090      499.7200      161.5110      390.8792      52.6702      125.2307      -108.8408
-2.1755      338.1900      499.7100      161.5200      390.9053      52.7153      125.2518      -108.8047
-2.1765      338.1750      499.6730      161.4980      390.8249      52.6499      125.2153      -108.8481
-2.1775      338.1750      499.6730      161.4980      390.8164      52.6414      125.2125      -108.8566
-2.1775      338.1900      499.8020      161.6120      390.8294      52.6394      125.2878      -108.9726
-2.1785      338.1240      499.7010      161.5770      390.8493      52.7253      125.2931      -108.8517
-2.1795      338.1350      499.6730      161.5380      390.8400      52.7050      125.2603      -108.8330
-2.1795      338.1170      499.6460      161.5290      390.8397      52.7227      125.2602      -108.8063
-2.1805      338.1020      499.7380      161.6360      390.7280      52.6260      125.2993      -109.0100
-2.1815      338.0540      499.6910      161.6370      390.7559      52.7019      125.3253      -108.9351
-2.1815      338.0870      499.6640      161.5770      390.7445      52.6575      125.2705      -108.9195
-2.1826      338.0650      499.6910      161.6260      390.7695      52.7045      125.3188      -108.9215
-2.1836      338.0140      499.6650      161.6510      390.7243      52.7103      125.3374      -108.9407
-2.1836      338.0360      499.6830      161.6470      390.6828      52.6468      125.3136      -109.0002
-2.1846      338.0250      499.8020      161.7770      390.6934      52.6684      125.4075      -109.1086
-2.1856      338.0030      499.7010      161.6980      390.7355      52.7325      125.3762      -108.9655
-2.1856      337.9840      499.7100      161.7260      390.7250      52.7410      125.3977      -108.9850
-2.1876      338.0060      499.6820      161.6760      390.7112      52.7052      125.3524      -108.9708
-2.1876      337.9910      499.7190      161.7280      390.7316      52.7406      125.3989      -108.9874
-2.1876      337.9550      499.7650      161.8100      390.6252      52.6702      125.4301      -109.1398
-2.1886      337.9440      499.7190      161.7750      390.5947      52.6507      125.4002      -109.1243
-2.1896      337.9220      499.7110      161.7890      390.6733      52.7513      125.4431      -109.0377
-2.1896      337.9360      499.6910      161.7550      390.6292      52.6932      125.4011      -109.0618
-2.1906      337.9140      499.7650      161.8510      390.5771      52.6631      125.4550      -109.1879
-2.1916      337.8810      499.6820      161.8010      390.6293      52.7483      125.4501      -109.0527
-2.1926      337.9110      499.6830      161.7720      390.6139      52.7029      125.4156      -109.0691
-2.1926      337.9000      499.6370      161.7370      390.6547      52.7547      125.4096      -108.9823
-2.1936      337.8850      499.7190      161.8340      390.5670      52.6820      125.4500      -109.1520
